Country,y,f,Total annual demand (GWh),Demand type
ZMB,2020.0,EL3E,14589.305567227,Current electrified
ZMB,2021.0,EL3E,14682.1944561902,Current electrified
ZMB,2021.0,EL3U,613.611111602,New electrified
ZMB,2022.0,EL3E,15417.638901223,Current electrified
ZMB,2022.0,EL3U,1227.222223204,New electrified
ZMB,2023.0,EL3E,16168.5000129348,Current electrified
ZMB,2023.0,EL3U,1840.833334806,New electrified
ZMB,2024.0,EL3E,16934.9166802146,Current electrified
ZMB,2024.0,EL3U,2454.444446408,New electrified
ZMB,2025.0,EL3E,17716.8333475068,Current electrified
ZMB,2025.0,EL3U,3068.05555801,New electrified
ZMB,2026.0,EL3E,17912.2500143298,Current electrified
ZMB,2026.0,EL3U,3681.666669612,New electrified
ZMB,2027.0,EL3E,18123.1111256096,Current electrified
ZMB,2027.0,EL3U,3900.00000312,New electrified
ZMB,2028.0,EL3E,18349.2777924572,Current electrified
ZMB,2028.0,EL3U,4118.333336628,New electrified
ZMB,2029.0,EL3E,18590.1666815388,Current electrified
ZMB,2029.0,EL3U,4336.666670136,New electrified
ZMB,2030.0,EL3E,18844.7777928536,Current electrified
ZMB,2030.0,EL3U,4555.000003644,New electrified
ZMB,2020.0,ZWEEL1,2748.8055577546,Exports (ZWE)
ZMB,2021.0,ZWEEL1,2084.2500016674003,Exports (ZWE)
ZMB,2022.0,CODEL1,368.6944447394,Exports (COD)
ZMB,2022.0,ZWEEL1,662.8888894192,Exports (ZWE)
ZMB,2023.0,CODEL1,1507.500001206,Exports (COD)
ZMB,2024.0,NAMEL1,120.1944445406,Exports (NAM)
ZMB,2025.0,NAMEL1,159.19444457180003,Exports (NAM)
ZMB,2026.0,CODEL1,43.44444447920001,Exports (COD)
ZMB,2026.0,NAMEL1,159.19444457180003,Exports (NAM)
ZMB,2027.0,CODEL1,146.527777895,Exports (COD)
ZMB,2027.0,NAMEL1,183.27777792440003,Exports (NAM)
ZMB,2028.0,CODEL1,195.7777779344,Exports (COD)
ZMB,2028.0,NAMEL1,183.27777792440003,Exports (NAM)
ZMB,2029.0,CODEL1,112.4166667566,Exports (COD)
ZMB,2029.0,NAMEL1,171.08333347020002,Exports (NAM)
ZMB,2030.0,NAMEL1,207.361111277,Exports (NAM)
ZMB,2030.0,ZWEEL1,600.00000048,Exports (ZWE)
