Country,y,f,Total annual demand (GWh),Demand type
ZMB,2020.0,EL3E,14589.305567227,Current electrified
ZMB,2021.0,EL3E,14682.1944561902,Current electrified
ZMB,2021.0,EL3U,881.6111118164,New electrified
ZMB,2022.0,EL3E,15417.638901223,Current electrified
ZMB,2022.0,EL3U,1763.2500014106,New electrified
ZMB,2023.0,EL3E,16168.5000129348,Current electrified
ZMB,2023.0,EL3U,2644.861113227,New electrified
ZMB,2024.0,EL3E,16934.8889024368,Current electrified
ZMB,2024.0,EL3U,3526.4722250434,New electrified
ZMB,2025.0,EL3E,17716.8611252846,Current electrified
ZMB,2025.0,EL3U,4408.1111146376,New electrified
ZMB,2026.0,EL3E,17912.222236552,Current electrified
ZMB,2026.0,EL3U,5289.722226454,New electrified
ZMB,2027.0,EL3E,18123.1111256096,Current electrified
ZMB,2027.0,EL3U,5600.4722267026,New electrified
ZMB,2028.0,EL3E,18349.2777924572,Current electrified
ZMB,2028.0,EL3U,5911.2500047290005,New electrified
ZMB,2029.0,EL3E,18590.138903761,Current electrified
ZMB,2029.0,EL3U,6222.0277827554,New electrified
ZMB,2030.0,EL3E,18844.8055706314,Current electrified
ZMB,2030.0,EL3U,6532.777783004,New electrified
ZMB,2020.0,ZWEEL1,1135.5000009084,Exports (ZWE)
ZMB,2021.0,CODEL1,1062.638889739,Exports (COD)
ZMB,2021.0,TZAEL1,3165.9166691994,Exports (TZA)
ZMB,2022.0,CODEL1,1828.5833347962,Exports (COD)
ZMB,2022.0,TZAEL1,3236.6944470338003,Exports (TZA)
ZMB,2023.0,CODEL1,1885.000001508,Exports (COD)
ZMB,2023.0,TZAEL1,2320.6111129676,Exports (TZA)
ZMB,2024.0,CODEL1,1277.1944454662,Exports (COD)
ZMB,2025.0,CODEL1,799.5000006396001,Exports (COD)
ZMB,2025.0,TZAEL1,299.2777780172,Exports (TZA)
ZMB,2026.0,TZAEL1,192.6666668208,Exports (TZA)
ZMB,2027.0,TZAEL1,211.0555557244,Exports (TZA)
ZMB,2028.0,TZAEL1,229.16666685,Exports (TZA)
ZMB,2029.0,NAMEL1,810.0833339814001,Exports (NAM)
ZMB,2029.0,TZAEL1,299.2777780172,Exports (TZA)
ZMB,2030.0,NAMEL1,1798.5277792166005,Exports (NAM)
