Country,y,f,Total annual demand (GWh),Demand type
DZA,2020.0,EL3E,59751.750047801404,Current electrified
DZA,2021.0,EL3E,64961.2778297468,Current electrified
DZA,2022.0,EL3E,73620.7778366744,Current electrified
DZA,2023.0,EL3E,82135.7500657086,Current electrified
DZA,2024.0,EL3E,90514.7500724118,Current electrified
DZA,2025.0,EL3E,98779.0556345788,Current electrified
DZA,2026.0,EL3E,103792.0556385892,Current electrified
DZA,2027.0,EL3E,108707.361198077,Current electrified
DZA,2028.0,EL3E,113520.86120192782,Current electrified
DZA,2029.0,EL3E,118243.2500945946,Current electrified
DZA,2030.0,EL3E,122888.2500983106,Current electrified
DZA,2020.0,MAREL1,2819.166668922,Exports (MAR)
DZA,2020.0,TUNEL1,3994.5555587512,Exports (TUN)
DZA,2021.0,MAREL1,5991.8333381268,Exports (MAR)
DZA,2021.0,TUNEL1,3994.5555587512,Exports (TUN)
DZA,2022.0,MAREL1,5991.8333381268,Exports (MAR)
DZA,2022.0,TUNEL1,3994.5555587512,Exports (TUN)
DZA,2023.0,MAREL1,5991.8333381268,Exports (MAR)
DZA,2023.0,TUNEL1,3994.5555587512,Exports (TUN)
DZA,2024.0,MAREL1,5867.0000046936,Exports (MAR)
DZA,2024.0,TUNEL1,3446.8888916464,Exports (TUN)
DZA,2025.0,MAREL1,2750.9444466452,Exports (MAR)
DZA,2025.0,TUNEL1,3358.3055582422003,Exports (TUN)
DZA,2026.0,MAREL1,5991.8333381268,Exports (MAR)
DZA,2027.0,MAREL1,5257.6111153172,Exports (MAR)
DZA,2027.0,TUNEL1,38.2777778084,Exports (TUN)
DZA,2028.0,MAREL1,4702.5833370954,Exports (MAR)
DZA,2028.0,TUNEL1,114.444444536,Exports (TUN)
DZA,2029.0,MAREL1,4305.3611145554005,Exports (MAR)
DZA,2030.0,MAREL1,1759.2500014073998,Exports (MAR)
