Country,y,f,Total annual demand (GWh),Demand type
GMB,2020.0,EL3E,253.1666668692,Current electrified
GMB,2021.0,EL3E,259.6388890966,Current electrified
GMB,2021.0,EL3U,31.4722222474,New electrified
GMB,2022.0,EL3E,265.416666879,Current electrified
GMB,2022.0,EL3U,62.97222227260001,New electrified
GMB,2023.0,EL3E,270.66666688320004,Current electrified
GMB,2023.0,EL3U,94.44444452,New electrified
GMB,2024.0,EL3E,275.3888891092,Current electrified
GMB,2024.0,EL3U,125.9166667674,New electrified
GMB,2025.0,EL3E,289.94444467640005,Current electrified
GMB,2025.0,EL3U,157.4166667926,New electrified
GMB,2026.0,EL3E,304.6944446882,Current electrified
GMB,2026.0,EL3U,188.88888904,New electrified
GMB,2027.0,EL3E,319.61111136679995,Current electrified
GMB,2027.0,EL3U,195.7500001566,New electrified
GMB,2028.0,EL3E,334.72222249000004,Current electrified
GMB,2028.0,EL3U,202.638889051,New electrified
GMB,2029.0,EL3E,349.9166669466,Current electrified
GMB,2029.0,EL3U,209.5277779454,New electrified
GMB,2030.0,EL3E,367.500000294,Current electrified
GMB,2030.0,EL3U,216.388889062,New electrified
GMB,2020.0,GNBEL1,52.4444444864,Exports (GNB)
GMB,2023.0,SENEL1,58.5555556024,Exports (SEN)
GMB,2024.0,SENEL1,6.4722222274000005,Exports (SEN)
GMB,2025.0,SENEL1,0.1944444446,Exports (SEN)
GMB,2027.0,SENEL1,28.416666689400003,Exports (SEN)
GMB,2028.0,GNBEL1,12.0277777874,Exports (GNB)
GMB,2028.0,SENEL1,30.6666666912,Exports (SEN)
GMB,2029.0,SENEL1,25.6388889094,Exports (SEN)
GMB,2030.0,SENEL1,0.138888889,Exports (SEN)
