Country,y,f,Total annual demand (GWh),Demand type
BEN,2020.0,EL3E,1336.1666677356,Current electrified
BEN,2021.0,EL3E,1372.6666677648,Current electrified
BEN,2021.0,EL3U,427.7777781200001,New electrified
BEN,2022.0,EL3E,1408.8055566826004,Current electrified
BEN,2022.0,EL3U,855.5555562400001,New electrified
BEN,2023.0,EL3E,1444.9166678226,Current electrified
BEN,2023.0,EL3U,1283.33333436,New electrified
BEN,2024.0,EL3E,1481.0555567404,Current electrified
BEN,2024.0,EL3U,1711.1111124800002,New electrified
BEN,2025.0,EL3E,1517.1944456582,Current electrified
BEN,2025.0,EL3U,2138.8888906,New electrified
BEN,2026.0,EL3E,1592.0000012736,Current electrified
BEN,2026.0,EL3U,2566.66666872,New electrified
BEN,2027.0,EL3E,1666.8333346668005,Current electrified
BEN,2027.0,EL3U,2689.2222243736,New electrified
BEN,2028.0,EL3E,1741.6388902822,Current electrified
BEN,2028.0,EL3U,2811.8055578050003,New electrified
BEN,2029.0,EL3E,1816.4444458976,Current electrified
BEN,2029.0,EL3U,2934.3888912364005,New electrified
BEN,2030.0,EL3E,1891.1944459574,Current electrified
BEN,2030.0,EL3U,3056.944446890001,New electrified
BEN,2020.0,TGOEL1,856.4722229074,Exports (TGO)
BEN,2021.0,TGOEL1,1420.9444455812002,Exports (TGO)
BEN,2022.0,GHAEL1,3486.2222250112,Exports (GHA)
BEN,2022.0,TGOEL1,1984.5555571432,Exports (TGO)
BEN,2023.0,GHAEL1,2365.7777796704,Exports (GHA)
BEN,2023.0,TGOEL1,2543.6944464794,Exports (TGO)
BEN,2024.0,GHAEL1,3656.0555584804,Exports (GHA)
BEN,2024.0,TGOEL1,74.1388889482,Exports (TGO)
BEN,2025.0,GHAEL1,2960.7777801464,Exports (GHA)
BEN,2026.0,GHAEL1,2070.277779434,Exports (GHA)
BEN,2027.0,GHAEL1,2672.7500021382,Exports (GHA)
BEN,2027.0,TGOEL1,104.9444445284,Exports (TGO)
BEN,2028.0,GHAEL1,3744.3888918844,Exports (GHA)
BEN,2028.0,TGOEL1,291.52777801100007,Exports (TGO)
BEN,2029.0,GHAEL1,4876.194448345401,Exports (GHA)
BEN,2029.0,TGOEL1,478.3888892716,Exports (TGO)
BEN,2030.0,GHAEL1,4547.8611147494,Exports (GHA)
BEN,2030.0,TGOEL1,621.4444449416001,Exports (TGO)
