Country,y,f,Total annual demand (GWh),Demand type
BEN,2020.0,EL3E,1336.1666677356,Current electrified
BEN,2021.0,EL3E,1372.6666677648002,Current electrified
BEN,2021.0,EL3U,320.694444701,New electrified
BEN,2022.0,EL3E,1408.8055566826,Current electrified
BEN,2022.0,EL3U,641.388889402,New electrified
BEN,2023.0,EL3E,1444.9166678226,Current electrified
BEN,2023.0,EL3U,962.083334103,New electrified
BEN,2024.0,EL3E,1481.0555567404,Current electrified
BEN,2024.0,EL3U,1282.777778804,New electrified
BEN,2025.0,EL3E,1517.1944456582,Current electrified
BEN,2025.0,EL3U,1603.472223505,New electrified
BEN,2026.0,EL3E,1592.0277790514,Current electrified
BEN,2026.0,EL3U,1924.166668206,New electrified
BEN,2027.0,EL3E,1666.8333346668005,Current electrified
BEN,2027.0,EL3U,2010.7777793864,New electrified
BEN,2028.0,EL3E,1741.6388902822,Current electrified
BEN,2028.0,EL3U,2097.3611127890003,New electrified
BEN,2029.0,EL3E,1816.4444458976,Current electrified
BEN,2029.0,EL3U,2183.9722239694,New electrified
BEN,2030.0,EL3E,1891.2222237352005,Current electrified
BEN,2030.0,EL3U,2270.555557372,New electrified
BEN,2020.0,TGOEL1,547.1944448822001,Exports (TGO)
BEN,2022.0,GHAEL1,4082.4166699326,Exports (GHA)
BEN,2023.0,NGAEL1,1437.8611122614002,Exports (NGA)
BEN,2024.0,NGAEL1,634.4722227298,Exports (NGA)
BEN,2024.0,TGOEL1,277.638889111,Exports (TGO)
BEN,2025.0,NGAEL1,233.6944446314,Exports (NGA)
BEN,2025.0,TGOEL1,246.3333335304,Exports (TGO)
BEN,2026.0,NGAEL1,1075.1111119712,Exports (NGA)
BEN,2026.0,TGOEL1,635.416667175,Exports (TGO)
BEN,2027.0,NGAEL1,2025.555557176,Exports (NGA)
BEN,2027.0,TGOEL1,252.222222424,Exports (TGO)
BEN,2028.0,NGAEL1,2140.833335046,Exports (NGA)
BEN,2028.0,TGOEL1,170.97222235900003,Exports (TGO)
BEN,2029.0,NGAEL1,2690.0277799298005,Exports (NGA)
BEN,2030.0,NGAEL1,2887.4722245322,Exports (NGA)
