r,t,y,AnnualFixedOperatingCost
REGION,EGYSOLCSP01X,2026,204.0
REGION,EGYSOLCSP01X,2027,200.0
REGION,EGYSOLCSP01X,2028,196.0
REGION,EGYSOLCSP01X,2029,192.0
REGION,EGYSOLCSP01X,2030,188.0
REGION,EGYSOLCSP01X,2031,186.0
REGION,EGYSOLCSP01X,2032,184.0
REGION,EGYSOLCSP01X,2033,182.0
REGION,EGYSOLCSP01X,2034,180.0
REGION,EGYSOLCSP01X,2035,178.0
REGION,EGYSOLCSP01X,2036,176.0
REGION,EGYSOLCSP01X,2037,174.0
REGION,EGYSOLCSP01X,2038,172.0
REGION,EGYSOLCSP01X,2039,170.0
REGION,EGYSOLCSP01X,2040,168.0
REGION,EGYSOLMGRID1,2040,0.0
REGION,EGYSOLPRP00X,2020,32.0
REGION,EGYSOLPRP00X,2021,63.6
REGION,EGYSOLPRP00X,2022,94.80000000000001
REGION,EGYSOLPRP00X,2023,125.6
REGION,EGYSOLPRP00X,2024,156.0
REGION,EGYSOLPRP00X,2025,186.0
REGION,EGYSOLPRP00X,2026,215.60000000000002
REGION,EGYSOLPRP00X,2027,244.79999999999998
REGION,EGYSOLPRP00X,2028,273.6
REGION,EGYSOLPRP00X,2029,301.99999999999994
REGION,EGYSOLPRP00X,2030,330.0
REGION,EGYSOLPRP00X,2031,357.6000000000001
REGION,EGYSOLPRP00X,2032,384.80000000000007
REGION,EGYSOLPRP00X,2033,411.5999999999999
REGION,EGYSOLPRP00X,2034,437.9999999999999
REGION,EGYSOLPRP00X,2035,464.0
REGION,EGYSOLPRP00X,2036,489.60000000000014
REGION,EGYSOLPRP00X,2037,514.8000000000002
REGION,EGYSOLPRP00X,2038,539.5999999999998
REGION,EGYSOLPRP00X,2039,563.9999999999999
REGION,EGYSOLPRP00X,2040,560.0
REGION,EGYSOLPRSAL1,2040,0.0
REGION,EGYSOLPRSAL2,2040,0.0
REGION,EGYSOLPRSAL3,2040,0.0
REGION,EGYSOLPRSAL4,2040,0.0
REGION,EGYSOLPRSAL5,2040,0.0
REGION,EGYSOLPSP00X,2020,46.0
REGION,EGYSOLPSP00X,2021,92.0
REGION,EGYSOLPSP00X,2022,138.0
REGION,EGYSOLPSP00X,2023,138.0
REGION,EGYSOLPSP00X,2024,184.0
REGION,EGYSOLPSP00X,2025,230.0
REGION,EGYSOLPSP00X,2026,276.0
REGION,EGYSOLPSP00X,2027,322.0
REGION,EGYSOLPSP00X,2028,368.0
REGION,EGYSOLPSP00X,2029,414.0
REGION,EGYSOLPSP00X,2030,460.0
REGION,EGYSOLPSP00X,2031,506.0
REGION,EGYSOLPSP00X,2032,552.0
REGION,EGYSOLPSP00X,2033,598.0
REGION,EGYSOLPSP00X,2034,644.0
REGION,EGYSOLPSP00X,2035,690.0
REGION,EGYSOLPSP00X,2036,736.0
REGION,EGYSOLPSP00X,2037,782.0
REGION,EGYSOLPSP00X,2038,828.0
REGION,EGYSOLPSP00X,2039,874.0
REGION,EGYSOLPSP00X,2040,874.0
REGION,EGYSOLPUP00X,2015,0.2442
REGION,EGYSOLPUP00X,2016,0.9642
REGION,EGYSOLPUP00X,2017,0.9642
REGION,EGYSOLPUP00X,2018,2.1642
REGION,EGYSOLPUP00X,2019,2.1642
REGION,EGYSOLPUP00X,2020,4.5642
REGION,EGYSOLPUP00X,2021,28.32595675
REGION,EGYSOLPUP00X,2022,40.979925792220484
REGION,EGYSOLPUP00X,2023,40.63243353550675
REGION,EGYSOLPUP00X,2024,40.28494477879302
REGION,EGYSOLPUP00X,2025,62.93745952207928
REGION,EGYSOLPUP00X,2026,85.18997776536554
REGION,EGYSOLPUP00X,2027,107.04249950865183
REGION,EGYSOLPUP00X,2028,128.4950247519381
REGION,EGYSOLPUP00X,2029,149.54755349522438
REGION,EGYSOLPUP00X,2030,170.2000857385106
REGION,EGYSOLPUP00X,2031,192.19989323851064
REGION,EGYSOLPUP00X,2032,214.19970073851061
REGION,EGYSOLPUP00X,2033,236.1995082385106
REGION,EGYSOLPUP00X,2034,258.1993157385106
REGION,EGYSOLPUP00X,2035,280.1991232385107
REGION,EGYSOLPUP00X,2036,302.1989307385107
REGION,EGYSOLPUP00X,2037,324.1987382385107
REGION,EGYSOLPUP00X,2038,346.19854573851075
REGION,EGYSOLPUP00X,2039,368.1983532385107
REGION,EGYSOLPUP00X,2040,389.9783532385107
REGION,EGYURNIMP00X,2040,0.0
REGION,EGYURNPRP00X,2040,0.0
REGION,EGYURNPWP01N,2039,64.66897256066106
REGION,EGYURNPWP01N,2040,149.66897256066108
REGION,EGYURNPWP01O,2040,0.0
REGION,EGYWINMGRID1,2040,0.0
REGION,EGYWINOFP00X,2037,73.0
REGION,EGYWINOFP00X,2038,144.0
REGION,EGYWINOFP00X,2039,213.0
REGION,EGYWINOFP00X,2040,280.0
REGION,EGYWINONP00X,2015,37.968
REGION,EGYWINONP00X,2016,47.568000000000005
REGION,EGYWINONP00X,2017,47.568000000000005
REGION,EGYWINONP00X,2018,63.888000000000005
REGION,EGYWINONP00X,2019,63.888000000000005
REGION,EGYWINONP00X,2020,63.888000000000005
REGION,EGYWINONP00X,2021,110.5656
REGION,EGYWINONP00X,2022,157.2432
REGION,EGYWINONP00X,2023,203.92079999999999
REGION,EGYWINONP00X,2024,250.5984
REGION,EGYWINONP00X,2025,297.276
REGION,EGYWINONP00X,2026,343.9536
REGION,EGYWINONP00X,2027,390.63120000000004
REGION,EGYWINONP00X,2028,437.3088
REGION,EGYWINONP00X,2029,483.9864
REGION,EGYWINONP00X,2030,530.664
REGION,EGYWINONP00X,2031,574.93601
REGION,EGYWINONP00X,2032,618.8190400000001
REGION,EGYWINONP00X,2033,662.3130899999999
REGION,EGYWINONP00X,2034,705.4181600000002
REGION,EGYWINONP00X,2035,748.1342500000001
REGION,EGYWINONP00X,2036,790.4613599999998
REGION,EGYWINONP00X,2037,832.3994900000002
REGION,EGYWINONP00X,2038,873.9486399999997
REGION,EGYWINONP00X,2039,915.1088100000003
REGION,EGYWINONP00X,2040,920.0000000000001
REGION,EGYWINPRP00X,2040,0.0
REGION,ERIBACKSTOP,2040,0.0
REGION,ERIBIOCHC01N,2040,0.0
REGION,ERIBIOCHP01N,2021,0.7006887098746323
REGION,ERIBIOCHP01N,2022,1.684410792606092
REGION,ERIBIOCHP01N,2023,2.608694850891463
REGION,ERIBIOCHP01N,2024,2.608694850891463
REGION,ERIBIOCHP01N,2025,2.608694850891463
REGION,ERIBIOCHP01N,2026,2.608694850891463
REGION,ERIBIOCHP01N,2027,2.608694850891463
REGION,ERIBIOCHP01N,2028,2.608694850891463
REGION,ERIBIOCHP01N,2029,2.608694850891463
REGION,ERIBIOCHP01N,2030,2.608694850891463
REGION,ERIBIOCHP01N,2031,2.59130355188552
REGION,ERIBIOCHP01N,2032,2.573912252879577
REGION,ERIBIOCHP01N,2033,2.5565209538736338
REGION,ERIBIOCHP01N,2034,2.5391296548676907
REGION,ERIBIOCHP01N,2035,2.5217383558617477
REGION,ERIBIOCHP01N,2036,2.5043470568558046
REGION,ERIBIOCHP01N,2037,2.486955757849861
REGION,ERIBIOCHP01N,2038,2.469564458843918
REGION,ERIBIOCHP01N,2039,2.452173159837975
REGION,ERIBIOCHP01N,2040,2.434781860832032
REGION,ERIBIOCHP01O,2040,0.0
REGION,ERIBIODIP00X,2040,0.0
REGION,ERIBIOIMP00X,2040,0.0
REGION,ERIBIOPRP00X,2040,0.0
REGION,ERICO1DIP00X,2040,0.0
REGION,ERICO1IMP00X,2040,0.0
REGION,ERICO1PRP00X,2040,0.0
REGION,ERICO1R1P00X,2040,0.0
REGION,ERICO1R2P00X,2040,0.0
REGION,ERICO1RCP00X,2040,0.0
REGION,ERICOADIP00X,2040,0.0
REGION,ERICOAIMP00X,2040,0.0
REGION,ERICOAPRP00X,2040,0.0
REGION,ERICOASCC01N,2040,0.0
REGION,ERICOASCP01N,2040,0.0
REGION,ERICOASCP01O,2040,0.0
REGION,ERIEL1TRP00X,2040,0.0
REGION,ERIEL2DIP00X,2040,0.0
REGION,ERIEL3DIP00X,2040,0.0
REGION,ERIEL4DIP00X,2040,0.0
REGION,ERIGEOCVP01N,2040,0.0
REGION,ERIGEOCVP01O,2040,0.0
REGION,ERIHFODIP00X,2040,0.0
REGION,ERIHFOGCP01N,2040,0.0
REGION,ERIHFOGCP01O,2015,5.68876
REGION,ERIHFOGCP01O,2016,5.68876
REGION,ERIHFOGCP01O,2017,5.68876
REGION,ERIHFOGCP01O,2018,5.68876
REGION,ERIHFOGCP01O,2019,5.68876
REGION,ERIHFOGCP01O,2020,5.68876
REGION,ERIHFOGCP01O,2021,5.404322
REGION,ERIHFOGCP01O,2022,5.119884
REGION,ERIHFOGCP01O,2023,4.835446
REGION,ERIHFOGCP01O,2024,4.551008
REGION,ERIHFOGCP01O,2025,4.26657
REGION,ERIHFOGCP01O,2026,3.982132
REGION,ERIHFOGCP01O,2027,3.6976940000000003
REGION,ERIHFOGCP01O,2028,3.413256
REGION,ERIHFOGCP01O,2029,3.128818
REGION,ERIHFOGCP01O,2030,2.84438
REGION,ERIHFOGCP01O,2031,2.559942
REGION,ERIHFOGCP01O,2032,2.275504
REGION,ERIHFOGCP01O,2033,1.991066
REGION,ERIHFOGCP01O,2034,1.706628
REGION,ERIHFOGCP01O,2035,1.42219
REGION,ERIHFOGCP01O,2036,1.137752
REGION,ERIHFOGCP01O,2037,0.853314
REGION,ERIHFOGCP01O,2038,0.568876
REGION,ERIHFOGCP01O,2039,0.284438
REGION,ERIHFOGCP01O,2040,0.0
REGION,ERIHFOIMP00X,2040,0.0
REGION,ERIHYDLSP00X,2040,0.0
REGION,ERIHYDMGRID1,2040,0.0
REGION,ERIHYDMSP00X,2040,0.0
REGION,ERIHYDSSP00X,2040,0.0
REGION,ERILFODIP00X,2040,0.0
REGION,ERILFOIMP00X,2040,0.0
REGION,ERILFOMGRID1,2040,0.0
REGION,ERILFORCP00X,2018,0.08953172613425563
REGION,ERILFORCP00X,2019,0.08953172613425563
REGION,ERILFORCP00X,2020,0.08953172613425563
REGION,ERILFORCP00X,2021,0.08953172613425563
REGION,ERILFORCP00X,2022,0.08953172613425563
REGION,ERILFORCP00X,2023,0.08953172613425563
REGION,ERILFORCP00X,2024,0.08953172613425563
REGION,ERILFORCP00X,2025,0.08953172613425563
REGION,ERILFORCP00X,2026,0.08953172613425563
REGION,ERILFORCP00X,2027,0.08953172613425563
REGION,ERILFORCP00X,2040,0.0
REGION,ERILFORCP01N,2016,1.6660000000000001
REGION,ERILFORCP01N,2017,1.6660000000000001
REGION,ERILFORCP01N,2018,1.6660000000000001
REGION,ERILFORCP01N,2019,1.6660000000000001
REGION,ERILFORCP01N,2020,1.6660000000000001
REGION,ERILFORCP01N,2021,1.6660000000000001
REGION,ERILFORCP01N,2022,1.6660000000000001
REGION,ERILFORCP01N,2023,1.6660000000000001
REGION,ERILFORCP01N,2024,1.6660000000000001
REGION,ERILFORCP01N,2025,1.6660000000000001
REGION,ERILFORCP01N,2026,1.6660000000000001
REGION,ERILFORCP01N,2027,1.6660000000000001
REGION,ERILFORCP01N,2028,1.6660000000000001
REGION,ERILFORCP01N,2029,1.6660000000000001
REGION,ERILFORCP01N,2030,1.6660000000000001
REGION,ERILFORCP01N,2031,1.6660000000000001
REGION,ERILFORCP01N,2032,1.6660000000000001
REGION,ERILFORCP01N,2033,1.6660000000000001
REGION,ERILFORCP01N,2034,1.6660000000000001
REGION,ERILFORCP01N,2035,1.6660000000000001
REGION,ERILFORCP01N,2036,1.6660000000000001
REGION,ERILFORCP01N,2037,1.6660000000000001
REGION,ERILFORCP01N,2038,1.6660000000000001
REGION,ERILFORCP01N,2039,1.6660000000000001
REGION,ERILFORCP01N,2040,1.6660000000000001
REGION,ERILFORCP01O,2015,1.309
REGION,ERILFORCP01O,2016,1.309
REGION,ERILFORCP01O,2017,1.309
REGION,ERILFORCP01O,2018,1.309
REGION,ERILFORCP01O,2019,1.309
REGION,ERILFORCP01O,2020,1.309
REGION,ERILFORCP01O,2021,1.24355
REGION,ERILFORCP01O,2022,1.1781
REGION,ERILFORCP01O,2023,1.11265
REGION,ERILFORCP01O,2024,1.0472
REGION,ERILFORCP01O,2025,0.98175
REGION,ERILFORCP01O,2026,0.9163
REGION,ERILFORCP01O,2027,0.85085
REGION,ERILFORCP01O,2028,0.7854
REGION,ERILFORCP01O,2029,0.71995
REGION,ERILFORCP01O,2030,0.6545
REGION,ERILFORCP01O,2031,0.58905
REGION,ERILFORCP01O,2032,0.5236
REGION,ERILFORCP01O,2033,0.45815
REGION,ERILFORCP01O,2034,0.3927
REGION,ERILFORCP01O,2035,0.32725
REGION,ERILFORCP01O,2036,0.2618
REGION,ERILFORCP01O,2037,0.19635
REGION,ERILFORCP01O,2038,0.1309
REGION,ERILFORCP01O,2039,0.0654500000000001
REGION,ERILFORCP01O,2040,0.0
REGION,ERILFOSALON1,2040,0.0
REGION,ERILNGEXP00X,2040,0.0
REGION,ERILNGIMP00X,2040,0.0
REGION,ERINGACCC01N,2040,0.0
REGION,ERINGACCP01N,2034,0.0036462267309057403
REGION,ERINGACCP01N,2035,0.12083324467516061
REGION,ERINGACCP01N,2036,0.25754003694931166
REGION,ERINGACCP01N,2037,0.35451181798499687
REGION,ERINGACCP01N,2038,0.4530492728546819
REGION,ERINGACCP01N,2039,0.5532563834275088
REGION,ERINGACCP01N,2040,0.6397542543261441
REGION,ERINGACCP01O,2040,0.0
REGION,ERINGADIP00X,2040,0.0
REGION,ERINGAGCP01N,2040,0.0
REGION,ERINGAGCP01O,2040,0.0
REGION,ERINGAPRP00X,2040,0.0
REGION,ERINGGCP01N,2040,0.0
REGION,ERINGGCP01O,2040,0.0
REGION,ERISOLARP00X,2040,0.0
REGION,ERISOLCNP01X,2040,0.0
REGION,ERISOLCSP01X,2040,0.0
REGION,ERISOLMGRID1,2040,0.0
REGION,ERISOLPRP00X,2016,0.032
REGION,ERISOLPRP00X,2017,0.032
REGION,ERISOLPRP00X,2018,0.032
REGION,ERISOLPRP00X,2019,0.032
REGION,ERISOLPRP00X,2020,0.032
REGION,ERISOLPRP00X,2021,0.0318
REGION,ERISOLPRP00X,2022,0.0316
REGION,ERISOLPRP00X,2023,0.31910152071786735
REGION,ERISOLPRP00X,2024,0.3170690269553332
REGION,ERISOLPRP00X,2025,0.315036533192799
REGION,ERISOLPRP00X,2026,0.31300403943026484
REGION,ERISOLPRP00X,2027,0.464124990997745
REGION,ERISOLPRP00X,2028,1.292569940577548
REGION,ERISOLPRP00X,2029,1.7028304195707227
REGION,ERISOLPRP00X,2030,2.4073722756584623
REGION,ERISOLPRP00X,2031,2.642924530838507
REGION,ERISOLPRP00X,2032,3.1078764255982545
REGION,ERISOLPRP00X,2033,3.589036688658434
REGION,ERISOLPRP00X,2034,4.146226135280309
REGION,ERISOLPRP00X,2035,4.797899594132736
REGION,ERISOLPRP00X,2036,5.441960115642736
REGION,ERISOLPRP00X,2037,6.078917153935816
REGION,ERISOLPRP00X,2038,6.708988152086995
REGION,ERISOLPRP00X,2039,7.331888428419954
REGION,ERISOLPRP00X,2040,8.062005804811822
REGION,ERISOLPRSAL1,2040,0.0
REGION,ERISOLPRSAL2,2040,0.0
REGION,ERISOLPRSAL3,2040,0.0
REGION,ERISOLPRSAL4,2040,0.0
REGION,ERISOLPRSAL5,2040,0.0
REGION,ERISOLPSP00X,2040,0.0
REGION,ERISOLPUP00X,2040,0.0
REGION,ERIURNIMP00X,2040,0.0
REGION,ERIURNPRP00X,2040,0.0
REGION,ERIURNPWP01N,2040,0.0
REGION,ERIURNPWP01O,2040,0.0
REGION,ERIWINMGRID1,2040,0.0
REGION,ERIWINOFP00X,2040,0.0
REGION,ERIWINONP00X,2015,0.03024
REGION,ERIWINONP00X,2016,0.03024
REGION,ERIWINONP00X,2017,0.03024
REGION,ERIWINONP00X,2018,0.03024
REGION,ERIWINONP00X,2019,0.03024
REGION,ERIWINONP00X,2020,0.03024
REGION,ERIWINONP00X,2021,0.028728
REGION,ERIWINONP00X,2022,0.027216
REGION,ERIWINONP00X,2023,0.025704
REGION,ERIWINONP00X,2024,0.024192
REGION,ERIWINONP00X,2025,0.02268
REGION,ERIWINONP00X,2026,0.021168
REGION,ERIWINONP00X,2027,0.019656
REGION,ERIWINONP00X,2028,0.018144
REGION,ERIWINONP00X,2029,0.016632
REGION,ERIWINONP00X,2030,0.01512
REGION,ERIWINONP00X,2031,0.0135513
REGION,ERIWINONP00X,2032,0.0119952
REGION,ERIWINONP00X,2033,0.0104517
REGION,ERIWINONP00X,2034,0.0089208
REGION,ERIWINONP00X,2035,0.0074025
REGION,ERIWINONP00X,2036,0.0058968
REGION,ERIWINONP00X,2037,0.0044037
REGION,ERIWINONP00X,2038,0.0029232
REGION,ERIWINONP00X,2039,0.0014553
REGION,ERIWINONP00X,2040,0.0
REGION,ERIWINPRP00X,2040,0.0
REGION,ESPELMARBP00,2040,0.0
REGION,ETHBACKSTOP,2040,0.0
REGION,ETHBIOCHC01N,2040,0.0
REGION,ETHBIOCHP01N,2040,0.0
REGION,ETHBIOCHP01O,2015,14.715
REGION,ETHBIOCHP01O,2016,14.715
REGION,ETHBIOCHP01O,2017,14.715
REGION,ETHBIOCHP01O,2018,14.715
REGION,ETHBIOCHP01O,2019,14.715
REGION,ETHBIOCHP01O,2020,14.715
REGION,ETHBIOCHP01O,2021,13.97925
REGION,ETHBIOCHP01O,2022,13.2435
REGION,ETHBIOCHP01O,2023,12.50775
REGION,ETHBIOCHP01O,2024,11.772
REGION,ETHBIOCHP01O,2025,7.3575
REGION,ETHBIOCHP01O,2026,6.6217500000000005
REGION,ETHBIOCHP01O,2027,5.886
REGION,ETHBIOCHP01O,2028,5.15025
REGION,ETHBIOCHP01O,2029,4.4145
REGION,ETHBIOCHP01O,2030,3.67875
REGION,ETHBIOCHP01O,2031,2.92338
REGION,ETHBIOCHP01O,2032,2.17782
REGION,ETHBIOCHP01O,2033,1.44207
REGION,ETHBIOCHP01O,2034,0.71613
REGION,ETHBIOCHP01O,2040,0.0
REGION,ETHBIODIP00X,2040,0.0
REGION,ETHBIOIMP00X,2040,0.0
REGION,ETHBIOPRP00X,2040,0.0
REGION,ETHCO1DIP00X,2040,0.0
REGION,ETHCO1IMP00X,2040,0.0
REGION,ETHCO1PRP00X,2040,0.0
REGION,ETHCO1R1P00X,2040,0.0
REGION,ETHCO1R2P00X,2040,0.0
REGION,ETHCO1RCP00X,2040,0.0
REGION,ETHCOADIP00X,2040,0.0
REGION,ETHCOAIMP00X,2040,0.0
REGION,ETHCOAPRP00X,2040,0.0
REGION,ETHCOASCC01N,2040,0.0
REGION,ETHCOASCP01N,2040,0.0
REGION,ETHCOASCP01O,2040,0.0
REGION,ETHEL1TRP00X,2040,0.0
REGION,ETHEL2DIP00X,2040,0.0
REGION,ETHEL3DIP00X,2040,0.0
REGION,ETHEL4DIP00X,2040,0.0
REGION,ETHELDJIBP00,2040,0.0
REGION,ETHELKENBP00,2040,0.0
REGION,ETHELSDNBP00,2040,0.0
REGION,ETHGADJIBP00,2040,0.0
REGION,ETHGEOCVP01N,2040,0.0
REGION,ETHGEOCVP01O,2040,0.0
REGION,ETHHFODIP00X,2040,0.0
REGION,ETHHFOGCP01N,2025,0.013212089385176744
REGION,ETHHFOGCP01N,2026,0.013212089385176744
REGION,ETHHFOGCP01N,2027,0.013212089385176744
REGION,ETHHFOGCP01N,2028,0.013212089385176744
REGION,ETHHFOGCP01N,2029,0.013212089385176744
REGION,ETHHFOGCP01N,2030,0.013212089385176744
REGION,ETHHFOGCP01N,2031,0.013212089385176744
REGION,ETHHFOGCP01N,2032,0.013212089385176744
REGION,ETHHFOGCP01N,2033,0.013212089385176744
REGION,ETHHFOGCP01N,2034,0.013212089385176744
REGION,ETHHFOGCP01N,2035,0.013212089385176744
REGION,ETHHFOGCP01N,2036,0.013212089385176744
REGION,ETHHFOGCP01N,2037,0.013212089385176744
REGION,ETHHFOGCP01N,2038,0.013212089385176744
REGION,ETHHFOGCP01N,2039,0.013212089385176744
REGION,ETHHFOGCP01N,2040,0.013212089385176744
REGION,ETHHFOGCP01O,2040,0.0
REGION,ETHHFOIMP00X,2040,0.0
REGION,ETHHYDLSP00X,2015,108.99
REGION,ETHHYDLSP00X,2016,108.99
REGION,ETHHYDLSP00X,2017,202.49
REGION,ETHHYDLSP00X,2018,202.49
REGION,ETHHYDLSP00X,2019,215.19500000000002
REGION,ETHHYDLSP00X,2020,252.69500000000002
REGION,ETHHYDLSP00X,2021,306.69500000000005
REGION,ETHHYDLSP00X,2022,360.69500000000005
REGION,ETHHYDLSP00X,2023,491.94500000000005
REGION,ETHHYDLSP00X,2024,623.195
REGION,ETHHYDLSP00X,2025,623.195
REGION,ETHHYDLSP00X,2026,623.195
REGION,ETHHYDLSP00X,2027,623.195
REGION,ETHHYDLSP00X,2028,623.195
REGION,ETHHYDLSP00X,2029,623.195
REGION,ETHHYDLSP00X,2030,623.195
REGION,ETHHYDLSP00X,2031,623.195
REGION,ETHHYDLSP00X,2032,623.195
REGION,ETHHYDLSP00X,2033,623.195
REGION,ETHHYDLSP00X,2034,623.195
REGION,ETHHYDLSP00X,2035,623.195
REGION,ETHHYDLSP00X,2036,623.195
REGION,ETHHYDLSP00X,2037,623.195
REGION,ETHHYDLSP00X,2038,623.195
REGION,ETHHYDLSP00X,2039,623.195
REGION,ETHHYDLSP00X,2040,623.195
REGION,ETHHYDMGRID1,2040,0.0
REGION,ETHHYDMSP00X,2015,9.106
REGION,ETHHYDMSP00X,2016,9.106
REGION,ETHHYDMSP00X,2017,9.106
REGION,ETHHYDMSP00X,2018,9.106
REGION,ETHHYDMSP00X,2019,9.106
REGION,ETHHYDMSP00X,2020,9.106
REGION,ETHHYDMSP00X,2021,9.106
REGION,ETHHYDMSP00X,2022,9.106
REGION,ETHHYDMSP00X,2023,9.106
REGION,ETHHYDMSP00X,2024,9.106
REGION,ETHHYDMSP00X,2025,9.106
REGION,ETHHYDMSP00X,2026,9.106
REGION,ETHHYDMSP00X,2027,9.106
REGION,ETHHYDMSP00X,2028,9.106
REGION,ETHHYDMSP00X,2029,9.106
REGION,ETHHYDMSP00X,2030,9.106
REGION,ETHHYDMSP00X,2031,9.106
REGION,ETHHYDMSP00X,2032,9.106
REGION,ETHHYDMSP00X,2033,9.106
REGION,ETHHYDMSP00X,2034,9.106
REGION,ETHHYDMSP00X,2035,9.106
REGION,ETHHYDMSP00X,2036,9.106
REGION,ETHHYDMSP00X,2037,9.106
REGION,ETHHYDMSP00X,2038,9.106
REGION,ETHHYDMSP00X,2039,9.106
REGION,ETHHYDMSP00X,2040,9.106
REGION,ETHHYDSSP00X,2015,0.18048
REGION,ETHHYDSSP00X,2016,0.57648
REGION,ETHHYDSSP00X,2017,0.57648
REGION,ETHHYDSSP00X,2018,0.57648
REGION,ETHHYDSSP00X,2019,0.57648
REGION,ETHHYDSSP00X,2020,0.57648
REGION,ETHHYDSSP00X,2021,0.57648
REGION,ETHHYDSSP00X,2022,0.57648
REGION,ETHHYDSSP00X,2023,0.57648
REGION,ETHHYDSSP00X,2024,0.57648
REGION,ETHHYDSSP00X,2025,0.57648
REGION,ETHHYDSSP00X,2026,0.57648
REGION,ETHHYDSSP00X,2027,0.57648
REGION,ETHHYDSSP00X,2028,0.57648
REGION,ETHHYDSSP00X,2029,0.57648
REGION,ETHHYDSSP00X,2030,0.57648
REGION,ETHHYDSSP00X,2031,0.57648
REGION,ETHHYDSSP00X,2032,0.57648
REGION,ETHHYDSSP00X,2033,0.57648
REGION,ETHHYDSSP00X,2034,0.57648
REGION,ETHHYDSSP00X,2035,0.57648
REGION,ETHHYDSSP00X,2036,0.57648
REGION,ETHHYDSSP00X,2037,0.57648
REGION,ETHHYDSSP00X,2038,0.57648
REGION,ETHHYDSSP00X,2039,0.57648
REGION,ETHHYDSSP00X,2040,0.57648
REGION,ETHLFODIP00X,2040,0.0
REGION,ETHLFOIMP00X,2040,0.0
REGION,ETHLFOMGRID1,2040,0.0
REGION,ETHLFORCP00X,2040,0.0
REGION,ETHLFORCP01N,2040,0.0
REGION,ETHLFORCP01O,2015,4.95719
REGION,ETHLFORCP01O,2016,4.95719
REGION,ETHLFORCP01O,2017,4.95719
REGION,ETHLFORCP01O,2018,4.95719
REGION,ETHLFORCP01O,2019,4.95719
REGION,ETHLFORCP01O,2020,4.95719
REGION,ETHLFORCP01O,2021,4.7093305
REGION,ETHLFORCP01O,2022,4.461471
REGION,ETHLFORCP01O,2023,4.2136115
REGION,ETHLFORCP01O,2024,3.965752
REGION,ETHLFORCP01O,2025,3.7178925
REGION,ETHLFORCP01O,2026,3.470033
REGION,ETHLFORCP01O,2027,3.2221735
REGION,ETHLFORCP01O,2028,2.974314
REGION,ETHLFORCP01O,2029,2.7264545
REGION,ETHLFORCP01O,2030,2.478595
REGION,ETHLFORCP01O,2031,2.2307355
REGION,ETHLFORCP01O,2032,1.982876
REGION,ETHLFORCP01O,2033,1.7350165
REGION,ETHLFORCP01O,2034,1.487157
REGION,ETHLFORCP01O,2035,1.2392975
REGION,ETHLFORCP01O,2036,0.991438
REGION,ETHLFORCP01O,2037,0.7435785
REGION,ETHLFORCP01O,2038,0.495719
REGION,ETHLFORCP01O,2039,0.2478595
REGION,ETHLFORCP01O,2040,0.0
REGION,ETHLFOSALON1,2040,0.0
REGION,ETHLNGEXP00X,2040,0.0
REGION,ETHLNGIMP00X,2040,0.0
REGION,ETHNGACCC01N,2040,0.0
REGION,ETHNGACCP01N,2026,21.968747255063967
REGION,ETHNGACCP01N,2027,28.481852748639742
REGION,ETHNGACCP01N,2028,32.909516276245746
REGION,ETHNGACCP01N,2029,40.62839598825862
REGION,ETHNGACCP01N,2030,40.62839598825862
REGION,ETHNGACCP01N,2031,40.62839598825862
REGION,ETHNGACCP01N,2032,40.62839598825862
REGION,ETHNGACCP01N,2033,40.62839598825862
REGION,ETHNGACCP01N,2034,40.62839598825862
REGION,ETHNGACCP01N,2035,40.62839598825862
REGION,ETHNGACCP01N,2036,40.62839598825862
REGION,ETHNGACCP01N,2037,40.62839598825862
REGION,ETHNGACCP01N,2038,43.69580614909605
REGION,ETHNGACCP01N,2039,46.91246791938712
REGION,ETHNGACCP01N,2040,56.19104753995251
REGION,ETHNGACCP01O,2040,0.0
REGION,ETHNGADIP00X,2040,0.0
REGION,ETHNGAGCP01N,2040,0.0
REGION,ETHNGAGCP01O,2040,0.0
REGION,ETHNGAPRP00X,2040,0.0
REGION,ETHNGGCP01N,2040,0.0
REGION,ETHNGGCP01O,2040,0.0
REGION,ETHSOLARP00X,2040,0.0
REGION,ETHSOLCNP01X,2040,0.0
REGION,ETHSOLCSP01X,2040,0.0
REGION,ETHSOLMGRID1,2040,0.0
REGION,ETHSOLPRP00X,2015,0.032
REGION,ETHSOLPRP00X,2016,0.096
REGION,ETHSOLPRP00X,2017,0.128
REGION,ETHSOLPRP00X,2018,0.128
REGION,ETHSOLPRP00X,2019,0.128
REGION,ETHSOLPRP00X,2020,0.128
REGION,ETHSOLPRP00X,2021,0.1272
REGION,ETHSOLPRP00X,2022,0.1264
REGION,ETHSOLPRP00X,2023,0.1256
REGION,ETHSOLPRP00X,2024,0.1248
REGION,ETHSOLPRP00X,2025,0.124
REGION,ETHSOLPRP00X,2026,0.1232
REGION,ETHSOLPRP00X,2027,0.12240000000000001
REGION,ETHSOLPRP00X,2028,0.1216
REGION,ETHSOLPRP00X,2029,0.1208
REGION,ETHSOLPRP00X,2030,0.12
REGION,ETHSOLPRP00X,2031,17.570275247320186
REGION,ETHSOLPRP00X,2032,50.22161902189663
REGION,ETHSOLPRP00X,2033,82.42856574411358
REGION,ETHSOLPRP00X,2034,114.43056421031807
