r,t,y,NewCapacity
REGION,AGOCO1EXP00X,2016,99999.0
REGION,AGOCO1EXP00X,2017,99999.0
REGION,AGOCO1EXP00X,2018,99999.0
REGION,AGOCO1EXP00X,2019,99999.0
REGION,AGOCO1EXP00X,2020,99999.0
REGION,AGOCO1EXP00X,2021,99999.0
REGION,AGOCO1EXP00X,2022,99999.0
REGION,AGOCO1EXP00X,2023,99999.0
REGION,AGOCO1EXP00X,2024,99999.0
REGION,AGOCO1EXP00X,2025,99999.0
REGION,AGOCO1EXP00X,2026,99999.0
REGION,AGOCO1EXP00X,2027,99999.0
REGION,AGOCO1EXP00X,2028,99999.0
REGION,AGOCO1EXP00X,2029,99999.0
REGION,AGOCO1EXP00X,2030,99999.0
REGION,AGOCO1EXP00X,2031,99999.0
REGION,AGOCO1EXP00X,2032,99999.0
REGION,AGOCO1EXP00X,2033,99999.0
REGION,AGOCO1EXP00X,2034,99999.0
REGION,AGOCO1EXP00X,2035,99999.0
REGION,AGOCO1EXP00X,2036,99999.0
REGION,AGOCO1EXP00X,2037,99999.0
REGION,AGOCO1EXP00X,2038,99999.0
REGION,AGOCO1EXP00X,2039,99999.0
REGION,AGOCO1EXP00X,2040,99999.0
REGION,AGOCO1IMP00X,2015,99999.0
REGION,AGOCO1IMP00X,2016,99999.0
REGION,AGOCO1IMP00X,2017,99999.0
REGION,AGOCO1IMP00X,2018,99999.0
REGION,AGOCO1IMP00X,2019,99999.0
REGION,AGOCO1IMP00X,2020,99999.0
REGION,AGOCO1IMP00X,2021,99999.0
REGION,AGOCO1IMP00X,2022,99999.0
REGION,AGOCO1IMP00X,2023,99999.0
REGION,AGOCO1IMP00X,2024,99999.0
REGION,AGOCO1IMP00X,2025,99999.0
REGION,AGOCO1IMP00X,2026,99999.0
REGION,AGOCO1IMP00X,2027,99999.0
REGION,AGOCO1IMP00X,2028,99999.0
REGION,AGOCO1IMP00X,2029,99999.0
REGION,AGOCO1IMP00X,2030,99999.0
REGION,AGOCO1IMP00X,2031,99999.0
REGION,AGOCO1IMP00X,2032,99999.0
REGION,AGOCO1IMP00X,2033,99999.0
REGION,AGOCO1IMP00X,2034,99999.0
REGION,AGOCO1IMP00X,2035,99999.0
REGION,AGOCO1IMP00X,2036,99999.0
REGION,AGOCO1IMP00X,2037,99999.0
REGION,AGOCO1IMP00X,2038,99999.0
REGION,AGOCO1IMP00X,2039,99999.0
REGION,AGOCO1IMP00X,2040,99999.0
REGION,AGOCO1PRP00X,2015,99999.0
REGION,AGOCO1PRP00X,2016,99999.0
REGION,AGOCO1PRP00X,2017,99999.0
REGION,AGOCO1PRP00X,2018,99999.0
REGION,AGOCO1PRP00X,2019,99999.0
REGION,AGOCO1PRP00X,2020,99999.0
REGION,AGOCO1PRP00X,2021,99999.0
REGION,AGOCO1PRP00X,2022,99999.0
REGION,AGOCO1PRP00X,2023,99999.0
REGION,AGOCO1PRP00X,2024,99999.0
REGION,AGOCO1PRP00X,2025,99999.0
REGION,AGOCO1PRP00X,2026,99999.0
REGION,AGOCO1PRP00X,2027,99999.0
REGION,AGOCO1PRP00X,2028,99999.0
REGION,AGOCO1PRP00X,2029,99999.0
REGION,AGOCO1PRP00X,2030,99999.0
REGION,AGOCO1PRP00X,2031,99999.0
REGION,AGOCO1PRP00X,2032,99999.0
REGION,AGOCO1PRP00X,2033,99999.0
REGION,AGOCO1PRP00X,2034,99999.0
REGION,AGOCO1PRP00X,2035,99999.0
REGION,AGOCO1PRP00X,2036,99999.0
REGION,AGOCO1PRP00X,2037,99999.0
REGION,AGOCO1PRP00X,2038,99999.0
REGION,AGOCO1PRP00X,2039,99999.0
REGION,AGOCO1PRP00X,2040,99999.0
REGION,AGOCO1R1P00X,2015,999999.0
REGION,AGOCO1R1P00X,2016,999999.0
REGION,AGOCO1R1P00X,2040,0.0
REGION,AGOCO1R2P00X,2015,999999.0
REGION,AGOCO1R2P00X,2016,999999.0
REGION,AGOCO1R2P00X,2040,0.0
REGION,AGOCO1RCP00X,2020,999999.0
REGION,AGOCO1RCP00X,2021,999999.0
REGION,AGOCO1RCP00X,2040,0.0
REGION,AGOCOADIP00X,2015,99999.0
REGION,AGOCOADIP00X,2016,99999.0
REGION,AGOCOADIP00X,2017,99999.0
REGION,AGOCOADIP00X,2018,99999.0
REGION,AGOCOADIP00X,2019,99999.0
REGION,AGOCOADIP00X,2020,99999.0
REGION,AGOCOADIP00X,2021,99999.0
REGION,AGOCOADIP00X,2022,99999.0
REGION,AGOCOADIP00X,2023,99999.0
REGION,AGOCOADIP00X,2024,99999.0
REGION,AGOCOADIP00X,2025,99999.0
REGION,AGOCOADIP00X,2026,99999.0
REGION,AGOCOADIP00X,2027,99999.0
REGION,AGOCOADIP00X,2028,99999.0
REGION,AGOCOADIP00X,2029,99999.0
REGION,AGOCOADIP00X,2030,99999.0
REGION,AGOCOADIP00X,2031,99999.0
REGION,AGOCOADIP00X,2032,99999.0
REGION,AGOCOADIP00X,2033,99999.0
REGION,AGOCOADIP00X,2034,99999.0
REGION,AGOCOADIP00X,2035,99999.0
REGION,AGOCOADIP00X,2036,99999.0
REGION,AGOCOADIP00X,2037,99999.0
REGION,AGOCOADIP00X,2038,99999.0
REGION,AGOCOADIP00X,2039,99999.0
REGION,AGOCOADIP00X,2040,99999.0
REGION,AGOCOAIMP00X,2015,99999.0
REGION,AGOCOAIMP00X,2016,99999.0
REGION,AGOCOAIMP00X,2017,99999.0
REGION,AGOCOAIMP00X,2018,99999.0
REGION,AGOCOAIMP00X,2019,99999.0
REGION,AGOCOAIMP00X,2020,99999.0
REGION,AGOCOAIMP00X,2021,99999.0
REGION,AGOCOAIMP00X,2022,99999.0
REGION,AGOCOAIMP00X,2023,99999.0
REGION,AGOCOAIMP00X,2024,99999.0
REGION,AGOCOAIMP00X,2025,99999.0
REGION,AGOCOAIMP00X,2026,99999.0
REGION,AGOCOAIMP00X,2027,99999.0
REGION,AGOCOAIMP00X,2028,99999.0
REGION,AGOCOAIMP00X,2029,99999.0
REGION,AGOCOAIMP00X,2030,99999.0
REGION,AGOCOAIMP00X,2031,99999.0
REGION,AGOCOAIMP00X,2032,99999.0
REGION,AGOCOAIMP00X,2033,99999.0
REGION,AGOCOAIMP00X,2034,99999.0
REGION,AGOCOAIMP00X,2035,99999.0
REGION,AGOCOAIMP00X,2036,99999.0
REGION,AGOCOAIMP00X,2037,99999.0
REGION,AGOCOAIMP00X,2038,99999.0
REGION,AGOCOAIMP00X,2039,99999.0
REGION,AGOCOAIMP00X,2040,99999.0
REGION,AGOCOAPRP00X,2015,99999.0
REGION,AGOCOAPRP00X,2016,99999.0
REGION,AGOCOAPRP00X,2017,99999.0
REGION,AGOCOAPRP00X,2018,99999.0
REGION,AGOCOAPRP00X,2019,99999.0
REGION,AGOCOAPRP00X,2020,99999.0
REGION,AGOCOAPRP00X,2021,99999.0
REGION,AGOCOAPRP00X,2022,99999.0
REGION,AGOCOAPRP00X,2023,99999.0
REGION,AGOCOAPRP00X,2024,99999.0
REGION,AGOCOAPRP00X,2025,99999.0
REGION,AGOCOAPRP00X,2026,99999.0
REGION,AGOCOAPRP00X,2027,99999.0
REGION,AGOCOAPRP00X,2028,99999.0
REGION,AGOCOAPRP00X,2029,99999.0
REGION,AGOCOAPRP00X,2030,99999.0
REGION,AGOCOAPRP00X,2031,99999.0
REGION,AGOCOAPRP00X,2032,99999.0
REGION,AGOCOAPRP00X,2033,99999.0
REGION,AGOCOAPRP00X,2034,99999.0
REGION,AGOCOAPRP00X,2035,99999.0
REGION,AGOCOAPRP00X,2036,99999.0
REGION,AGOCOAPRP00X,2037,99999.0
REGION,AGOCOAPRP00X,2038,99999.0
REGION,AGOCOAPRP00X,2039,99999.0
REGION,AGOCOAPRP00X,2040,99999.0
REGION,AGOCOASCC01N,2040,0.0
REGION,AGOCOASCP01N,2040,0.0
REGION,AGOCOASCP01O,2040,0.0
REGION,AGOEL1TRP00X,2016,0.07061031304228235
REGION,AGOEL1TRP00X,2017,0.04169081888536336
REGION,AGOEL1TRP00X,2018,0.12400244323723295
REGION,AGOEL1TRP00X,2019,0.14572983747471976
REGION,AGOEL1TRP00X,2020,0.11914400286914287
REGION,AGOEL1TRP00X,2021,0.251556980644022
REGION,AGOEL1TRP00X,2022,0.39355992942400186
REGION,AGOEL1TRP00X,2023,0.40381698663548304
REGION,AGOEL1TRP00X,2024,0.40645735949041173
REGION,AGOEL1TRP00X,2025,0.40925914823071263
REGION,AGOEL1TRP00X,2026,0.4229705229388241
REGION,AGOEL1TRP00X,2027,0.23364709747871526
REGION,AGOEL1TRP00X,2028,0.2402584790903899
REGION,AGOEL1TRP00X,2029,0.24133605889547072
REGION,AGOEL1TRP00X,2030,0.2451661567309893
REGION,AGOEL1TRP00X,2031,0.26063131174953647
REGION,AGOEL1TRP00X,2032,0.10263612517052145
REGION,AGOEL1TRP00X,2033,0.10767878655247642
REGION,AGOEL1TRP00X,2034,0.11296964103029117
REGION,AGOEL1TRP00X,2035,0.11852092411209147
REGION,AGOEL1TRP00X,2036,0.21419679656558488
REGION,AGOEL1TRP00X,2037,0.29006120944676317
REGION,AGOEL1TRP00X,2038,0.29972002003736353
REGION,AGOEL1TRP00X,2039,0.3097070218462923
REGION,AGOEL1TRP00X,2040,0.3200529394713363
REGION,AGOEL2DIP00X,2016,0.0670842973901681
REGION,AGOEL2DIP00X,2017,0.039606277941096384
REGION,AGOEL2DIP00X,2018,0.11780232107536982
REGION,AGOEL2DIP00X,2019,0.13844334560098404
REGION,AGOEL2DIP00X,2020,0.11318680272568565
REGION,AGOEL2DIP00X,2022,0.08345431530324268
REGION,AGOEL2DIP00X,2023,0.1205965870835117
REGION,AGOEL2DIP00X,2024,0.12421143579782258
REGION,AGOEL2DIP00X,2025,0.1279726621715849
REGION,AGOEL2DIP00X,2026,0.1420910861577807
REGION,AGOEL2DIP00X,2027,0.1413135388073339
REGION,AGOEL2DIP00X,2028,0.14793079855331853
REGION,AGOEL2DIP00X,2029,0.14928884566375536
REGION,AGOEL2DIP00X,2030,0.15325970143955295
REGION,AGOEL2DIP00X,2031,0.15466124900769634
REGION,AGOEL2DIP00X,2036,0.08535875511591239
REGION,AGOEL2DIP00X,2037,0.1516242189847543
REGION,AGOEL2DIP00X,2038,0.15470852412883462
REGION,AGOEL2DIP00X,2039,0.15780467920653862
REGION,AGOEL2DIP00X,2040,0.1609270813333653
REGION,AGOEL3DIP00X,2021,0.26526367811494056
REGION,AGOEL3DIP00X,2022,0.26414307114644187
REGION,AGOEL3DIP00X,2023,0.2630295502201974
REGION,AGOEL3DIP00X,2024,0.2619230557180681
REGION,AGOEL3DIP00X,2025,0.2608235286475931
REGION,AGOEL3DIP00X,2026,0.2597309106341023
REGION,AGOEL3DIP00X,2027,0.08065120379744602
REGION,AGOEL3DIP00X,2028,0.08031475658255176
REGION,AGOEL3DIP00X,2029,0.07998041028694226
REGION,AGOEL3DIP00X,2030,0.0796481474548875
REGION,AGOEL3DIP00X,2031,0.09293849715436366
REGION,AGOEL3DIP00X,2032,0.09750431891199604
REGION,AGOEL3DIP00X,2033,0.1022948472248514
REGION,AGOEL3DIP00X,2034,0.10732115897877746
REGION,AGOEL3DIP00X,2035,0.11259487790648595
REGION,AGOEL3DIP00X,2036,0.11812820162139444
REGION,AGOEL3DIP00X,2037,0.12393392998967075
REGION,AGOEL3DIP00X,2038,0.13002549490666068
REGION,AGOEL3DIP00X,2039,0.13641699154743936
REGION,AGOEL3DIP00X,2040,0.14312321116440366
REGION,AGOEL4DIP00X,2040,0.0
REGION,AGOELCODBP00,2019,0.27479734001934464
REGION,AGOELCODBP00,2020,0.08211953492454514
REGION,AGOELCODBP00,2021,0.06384177021107218
REGION,AGOELCODBP00,2022,0.179241354845038
REGION,AGOELCODBP00,2040,0.0
REGION,AGOGEOCVP01N,2040,0.0
REGION,AGOGEOCVP01O,2040,0.0
REGION,AGOHFODIP00X,2015,99999.0
REGION,AGOHFODIP00X,2016,99999.0
REGION,AGOHFODIP00X,2017,99999.0
REGION,AGOHFODIP00X,2018,99999.0
REGION,AGOHFODIP00X,2019,99999.0
REGION,AGOHFODIP00X,2020,99999.0
REGION,AGOHFODIP00X,2021,99999.0
REGION,AGOHFODIP00X,2022,99999.0
REGION,AGOHFODIP00X,2023,99999.0
REGION,AGOHFODIP00X,2024,99999.0
REGION,AGOHFODIP00X,2025,99999.0
REGION,AGOHFODIP00X,2026,99999.0
REGION,AGOHFODIP00X,2027,99999.0
REGION,AGOHFODIP00X,2028,99999.0
REGION,AGOHFODIP00X,2029,99999.0
REGION,AGOHFODIP00X,2030,99999.0
REGION,AGOHFODIP00X,2031,99999.0
REGION,AGOHFODIP00X,2032,99999.0
REGION,AGOHFODIP00X,2033,99999.0
REGION,AGOHFODIP00X,2034,99999.0
REGION,AGOHFODIP00X,2035,99999.0
REGION,AGOHFODIP00X,2036,99999.0
REGION,AGOHFODIP00X,2037,99999.0
REGION,AGOHFODIP00X,2038,99999.0
REGION,AGOHFODIP00X,2039,99999.0
REGION,AGOHFODIP00X,2040,99999.0
REGION,AGOHFOEMP00X,2015,99999.0
REGION,AGOHFOEMP00X,2016,99999.0
REGION,AGOHFOEMP00X,2017,99999.0
REGION,AGOHFOEMP00X,2018,99999.0
REGION,AGOHFOEMP00X,2019,99999.0
REGION,AGOHFOEMP00X,2020,99999.0
REGION,AGOHFOEMP00X,2021,99999.0
REGION,AGOHFOEMP00X,2022,99999.0
REGION,AGOHFOEMP00X,2023,99999.0
REGION,AGOHFOEMP00X,2024,99999.0
REGION,AGOHFOEMP00X,2025,99999.0
REGION,AGOHFOEMP00X,2026,99999.0
REGION,AGOHFOEMP00X,2027,99999.0
REGION,AGOHFOEMP00X,2028,99999.0
REGION,AGOHFOEMP00X,2029,99999.0
REGION,AGOHFOEMP00X,2030,99999.0
REGION,AGOHFOEMP00X,2031,99999.0
REGION,AGOHFOEMP00X,2032,99999.0
REGION,AGOHFOEMP00X,2033,99999.0
REGION,AGOHFOEMP00X,2034,99999.0
REGION,AGOHFOEMP00X,2035,99999.0
REGION,AGOHFOEMP00X,2036,99999.0
REGION,AGOHFOEMP00X,2037,99999.0
REGION,AGOHFOEMP00X,2038,99999.0
REGION,AGOHFOEMP00X,2039,99999.0
REGION,AGOHFOEMP00X,2040,99999.0
REGION,AGOHFOGCP01N,2040,0.0
REGION,AGOHFOGCP01O,2040,0.0
REGION,AGOHFOIMP00X,2015,99999.0
REGION,AGOHFOIMP00X,2016,99999.0
REGION,AGOHFOIMP00X,2017,99999.0
REGION,AGOHFOIMP00X,2018,99999.0
REGION,AGOHFOIMP00X,2019,99999.0
REGION,AGOHFOIMP00X,2020,99999.0
REGION,AGOHFOIMP00X,2021,99999.0
REGION,AGOHFOIMP00X,2022,99999.0
REGION,AGOHFOIMP00X,2023,99999.0
REGION,AGOHFOIMP00X,2024,99999.0
REGION,AGOHFOIMP00X,2025,99999.0
REGION,AGOHFOIMP00X,2026,99999.0
REGION,AGOHFOIMP00X,2027,99999.0
REGION,AGOHFOIMP00X,2028,99999.0
REGION,AGOHFOIMP00X,2029,99999.0
REGION,AGOHFOIMP00X,2030,99999.0
REGION,AGOHFOIMP00X,2031,99999.0
REGION,AGOHFOIMP00X,2032,99999.0
REGION,AGOHFOIMP00X,2033,99999.0
REGION,AGOHFOIMP00X,2034,99999.0
REGION,AGOHFOIMP00X,2035,99999.0
REGION,AGOHFOIMP00X,2036,99999.0
REGION,AGOHFOIMP00X,2037,99999.0
REGION,AGOHFOIMP00X,2038,99999.0
REGION,AGOHFOIMP00X,2039,99999.0
REGION,AGOHFOIMP00X,2040,99999.0
REGION,AGOHYDLSP00X,2017,2.39
REGION,AGOHYDLSP00X,2018,0.35
REGION,AGOHYDLSP00X,2024,2.17
REGION,AGOHYDLSP00X,2040,0.0
REGION,AGOHYDMGRID1,2040,0.0
REGION,AGOHYDMSP00X,2016,0.12686
REGION,AGOHYDMSP00X,2040,0.0
REGION,AGOHYDSSP00X,2018,0.0216
REGION,AGOHYDSSP00X,2040,0.0
REGION,AGOLFODIP00X,2015,99999.0
REGION,AGOLFODIP00X,2016,99999.0
REGION,AGOLFODIP00X,2017,99999.0
REGION,AGOLFODIP00X,2018,99999.0
REGION,AGOLFODIP00X,2019,99999.0
REGION,AGOLFODIP00X,2020,99999.0
REGION,AGOLFODIP00X,2021,99999.0
REGION,AGOLFODIP00X,2022,99999.0
REGION,AGOLFODIP00X,2023,99999.0
REGION,AGOLFODIP00X,2024,99999.0
REGION,AGOLFODIP00X,2025,99999.0
REGION,AGOLFODIP00X,2026,99999.0
REGION,AGOLFODIP00X,2027,99999.0
REGION,AGOLFODIP00X,2028,99999.0
REGION,AGOLFODIP00X,2029,99999.0
REGION,AGOLFODIP00X,2030,99999.0
REGION,AGOLFODIP00X,2031,99999.0
REGION,AGOLFODIP00X,2032,99999.0
REGION,AGOLFODIP00X,2033,99999.0
REGION,AGOLFODIP00X,2034,99999.0
REGION,AGOLFODIP00X,2035,99999.0
REGION,AGOLFODIP00X,2036,99999.0
REGION,AGOLFODIP00X,2037,99999.0
REGION,AGOLFODIP00X,2038,99999.0
REGION,AGOLFODIP00X,2039,99999.0
REGION,AGOLFODIP00X,2040,99999.0
REGION,AGOLFOEMP00X,2015,99999.0
REGION,AGOLFOEMP00X,2016,99999.0
REGION,AGOLFOEMP00X,2017,99999.0
REGION,AGOLFOEMP00X,2018,99999.0
REGION,AGOLFOEMP00X,2019,99999.0
REGION,AGOLFOEMP00X,2020,99999.0
REGION,AGOLFOEMP00X,2021,99999.0
REGION,AGOLFOEMP00X,2022,99999.0
REGION,AGOLFOEMP00X,2023,99999.0
REGION,AGOLFOEMP00X,2024,99999.0
REGION,AGOLFOEMP00X,2025,99999.0
REGION,AGOLFOEMP00X,2026,99999.0
REGION,AGOLFOEMP00X,2027,99999.0
REGION,AGOLFOEMP00X,2028,99999.0
REGION,AGOLFOEMP00X,2029,99999.0
REGION,AGOLFOEMP00X,2030,99999.0
REGION,AGOLFOEMP00X,2031,99999.0
REGION,AGOLFOEMP00X,2032,99999.0
REGION,AGOLFOEMP00X,2033,99999.0
REGION,AGOLFOEMP00X,2034,99999.0
REGION,AGOLFOEMP00X,2035,99999.0
REGION,AGOLFOEMP00X,2036,99999.0
REGION,AGOLFOEMP00X,2037,99999.0
REGION,AGOLFOEMP00X,2038,99999.0
REGION,AGOLFOEMP00X,2039,99999.0
REGION,AGOLFOEMP00X,2040,99999.0
REGION,AGOLFOIMP00X,2015,99999.0
REGION,AGOLFOIMP00X,2016,99999.0
REGION,AGOLFOIMP00X,2017,99999.0
REGION,AGOLFOIMP00X,2018,99999.0
REGION,AGOLFOIMP00X,2019,99999.0
REGION,AGOLFOIMP00X,2020,99999.0
REGION,AGOLFOIMP00X,2021,99999.0
REGION,AGOLFOIMP00X,2022,99999.0
REGION,AGOLFOIMP00X,2023,99999.0
REGION,AGOLFOIMP00X,2024,99999.0
REGION,AGOLFOIMP00X,2025,99999.0
REGION,AGOLFOIMP00X,2026,99999.0
REGION,AGOLFOIMP00X,2027,99999.0
REGION,AGOLFOIMP00X,2028,99999.0
REGION,AGOLFOIMP00X,2029,99999.0
REGION,AGOLFOIMP00X,2030,99999.0
REGION,AGOLFOIMP00X,2031,99999.0
REGION,AGOLFOIMP00X,2032,99999.0
REGION,AGOLFOIMP00X,2033,99999.0
REGION,AGOLFOIMP00X,2034,99999.0
REGION,AGOLFOIMP00X,2035,99999.0
REGION,AGOLFOIMP00X,2036,99999.0
REGION,AGOLFOIMP00X,2037,99999.0
REGION,AGOLFOIMP00X,2038,99999.0
REGION,AGOLFOIMP00X,2039,99999.0
REGION,AGOLFOIMP00X,2040,99999.0
REGION,AGOLFOMGRID1,2040,0.0
REGION,AGOLFORCP00X,2016,0.004944207406355325
REGION,AGOLFORCP00X,2018,0.002764962040830765
REGION,AGOLFORCP00X,2040,0.0
REGION,AGOLFORCP01N,2017,0.0196
REGION,AGOLFORCP01N,2040,0.0
REGION,AGOLFORCP01O,2040,0.0
REGION,AGOLFOSALON1,2040,0.0
REGION,AGOLNGEXP00X,2039,229.9999999999998
REGION,AGOLNGEXP00X,2040,0.0
REGION,AGOLNGIMP00X,2040,0.0
REGION,AGONGACCC01N,2040,0.0
REGION,AGONGACCP01N,2017,0.23
REGION,AGONGACCP01N,2018,0.52
REGION,AGONGACCP01N,2026,0.4340707466762949
REGION,AGONGACCP01N,2027,0.2861675641483252
REGION,AGONGACCP01N,2028,0.3176509838046465
REGION,AGONGACCP01N,2029,0.26973048052279547
REGION,AGONGACCP01N,2030,0.3073085948785045
REGION,AGONGACCP01N,2031,0.2987808710618985
REGION,AGONGACCP01N,2032,0.10183444109647627
REGION,AGONGACCP01N,2033,0.1173889254267435
REGION,AGONGACCP01N,2034,0.10616040597475147
REGION,AGONGACCP01N,2035,0.16626606154625373
REGION,AGONGACCP01N,2036,0.24289575923233242
REGION,AGONGACCP01N,2037,0.3512058545749497
REGION,AGONGACCP01N,2038,0.3548508782945441
REGION,AGONGACCP01N,2039,0.3750232988389982
REGION,AGONGACCP01N,2040,0.3858672938040213
REGION,AGONGACCP01O,2040,0.0
REGION,AGONGADIP00X,2015,99999.0
REGION,AGONGADIP00X,2016,99999.0
REGION,AGONGADIP00X,2017,99999.0
REGION,AGONGADIP00X,2018,99999.0
REGION,AGONGADIP00X,2019,99999.0
REGION,AGONGADIP00X,2020,99999.0
REGION,AGONGADIP00X,2021,99999.0
REGION,AGONGADIP00X,2022,99999.0
REGION,AGONGADIP00X,2023,99999.0
REGION,AGONGADIP00X,2024,99999.0
REGION,AGONGADIP00X,2025,99999.0
REGION,AGONGADIP00X,2026,99999.0
REGION,AGONGADIP00X,2027,99999.0
REGION,AGONGADIP00X,2028,99999.0
REGION,AGONGADIP00X,2029,99999.0
REGION,AGONGADIP00X,2030,99999.0
REGION,AGONGADIP00X,2031,99999.0
REGION,AGONGADIP00X,2032,99999.0
REGION,AGONGADIP00X,2033,99999.0
REGION,AGONGADIP00X,2034,99999.0
REGION,AGONGADIP00X,2035,99999.0
REGION,AGONGADIP00X,2036,99999.0
REGION,AGONGADIP00X,2037,99999.0
REGION,AGONGADIP00X,2038,99999.0
REGION,AGONGADIP00X,2039,99999.0
REGION,AGONGADIP00X,2040,99999.0
REGION,AGONGAGCP01N,2040,0.0
REGION,AGONGAGCP01O,2040,0.0
REGION,AGONGAPRP00X,2015,99999.0
REGION,AGONGAPRP00X,2016,99999.0
REGION,AGONGAPRP00X,2017,99999.0
REGION,AGONGAPRP00X,2018,99999.0
