r,t,y,CapitalInvestment
REGION,EGYSOLPRP00X,2040,1231.2
REGION,EGYSOLPRSAL1,2040,0.0
REGION,EGYSOLPRSAL2,2040,0.0
REGION,EGYSOLPRSAL3,2040,0.0
REGION,EGYSOLPRSAL4,2040,0.0
REGION,EGYSOLPRSAL5,2040,0.0
REGION,EGYSOLPSP00X,2020,3673.08
REGION,EGYSOLPSP00X,2021,3535.812
REGION,EGYSOLPSP00X,2022,3398.544
REGION,EGYSOLPSP00X,2023,3261.276
REGION,EGYSOLPSP00X,2024,3124.008
REGION,EGYSOLPSP00X,2025,2986.74
REGION,EGYSOLPSP00X,2026,2849.472
REGION,EGYSOLPSP00X,2027,2712.204
REGION,EGYSOLPSP00X,2028,2574.936
REGION,EGYSOLPSP00X,2029,2437.668
REGION,EGYSOLPSP00X,2030,2300.4
REGION,EGYSOLPSP00X,2031,2537.2116
REGION,EGYSOLPSP00X,2032,2511.839484
REGION,EGYSOLPSP00X,2033,2486.72108916
REGION,EGYSOLPSP00X,2034,2461.8538782684
REGION,EGYSOLPSP00X,2035,2437.23533948572
REGION,EGYSOLPSP00X,2036,2412.86298609086
REGION,EGYSOLPSP00X,2037,2388.73435622995
REGION,EGYSOLPSP00X,2038,2364.84701266765
REGION,EGYSOLPSP00X,2039,2341.19854254097
REGION,EGYSOLPSP00X,2040,2317.78655711556
REGION,EGYSOLPUP00X,2015,17.9579027728741
REGION,EGYSOLPUP00X,2016,53.8737083186223
REGION,EGYSOLPUP00X,2018,89.7895138643705
REGION,EGYSOLPUP00X,2020,179.59474089366725
REGION,EGYSOLPUP00X,2021,1727.32577296583
REGION,EGYSOLPUP00X,2022,1658.86126864425
REGION,EGYSOLPUP00X,2023,1590.39676432266
REGION,EGYSOLPUP00X,2024,1521.93226000108
REGION,EGYSOLPUP00X,2025,1453.4677556795
REGION,EGYSOLPUP00X,2026,1385.00325135792
REGION,EGYSOLPUP00X,2027,1316.53874703633
REGION,EGYSOLPUP00X,2028,1248.07424271475
REGION,EGYSOLPUP00X,2029,1179.60973839317
REGION,EGYSOLPUP00X,2030,1111.14523407159
REGION,EGYSOLPUP00X,2031,1094.30970022202
REGION,EGYSOLPUP00X,2032,1077.47416637245
REGION,EGYSOLPUP00X,2033,1060.63863252288
REGION,EGYSOLPUP00X,2034,1043.80309867331
REGION,EGYSOLPUP00X,2035,1026.96756482374
REGION,EGYSOLPUP00X,2036,1010.13203097417
REGION,EGYSOLPUP00X,2037,993.2964971246
REGION,EGYSOLPUP00X,2038,976.46096327503
REGION,EGYSOLPUP00X,2039,959.625429425461
REGION,EGYSOLPUP00X,2040,942.789895575891
REGION,EGYURNIMP00X,2040,0.0
REGION,EGYURNPRP00X,2040,0.0
REGION,EGYURNPWP01N,2027,3427.64853755904
REGION,EGYURNPWP01N,2031,3427.64853755904
REGION,EGYURNPWP01N,2032,3427.64853755904
REGION,EGYURNPWP01N,2040,0.0
REGION,EGYURNPWP01O,2040,0.0
REGION,EGYWINMGRID1,2040,0.0
REGION,EGYWINOFP00X,2028,3920.223744
REGION,EGYWINOFP00X,2029,3711.111552
REGION,EGYWINOFP00X,2030,3501.99936
REGION,EGYWINOFP00X,2031,3441.533184
REGION,EGYWINOFP00X,2032,3381.067008
REGION,EGYWINOFP00X,2033,3320.600832
REGION,EGYWINOFP00X,2034,1630.067328
REGION,EGYWINOFP00X,2035,1599.83424
REGION,EGYWINOFP00X,2036,1569.601152
REGION,EGYWINOFP00X,2037,1539.368064
REGION,EGYWINOFP00X,2038,1509.134976
REGION,EGYWINOFP00X,2039,1478.901888
REGION,EGYWINOFP00X,2040,1448.6688
REGION,EGYWINONP00X,2015,525.2686561065672
REGION,EGYWINONP00X,2016,437.723880088806
REGION,EGYWINONP00X,2018,744.1305961509702
REGION,EGYWINONP00X,2021,2178.51808013429
REGION,EGYWINONP00X,2022,2168.41675982455
REGION,EGYWINONP00X,2023,2158.31543951481
REGION,EGYWINONP00X,2024,2148.21411920507
REGION,EGYWINONP00X,2025,2138.11279889532
REGION,EGYWINONP00X,2026,2128.01147858558
REGION,EGYWINONP00X,2027,2117.91015827584
REGION,EGYWINONP00X,2028,2107.8088379661
REGION,EGYWINONP00X,2029,2097.70751765636
REGION,EGYWINONP00X,2030,2087.60619734662
REGION,EGYWINONP00X,2031,2083.1167216534
REGION,EGYWINONP00X,2032,2078.62724596018
REGION,EGYWINONP00X,2033,2074.13777026696
REGION,EGYWINONP00X,2034,2069.64829457374
REGION,EGYWINONP00X,2035,2065.15881888052
REGION,EGYWINONP00X,2036,2060.66934318731
REGION,EGYWINONP00X,2037,2056.17986749409
REGION,EGYWINONP00X,2038,2051.69039180087
REGION,EGYWINONP00X,2039,2047.20091610765
REGION,EGYWINONP00X,2040,939.6472625906396
REGION,EGYWINPRP00X,2040,0.0
REGION,ERIBACKSTOP,2040,0.0
REGION,ERIBIOCHC01N,2040,0.0
REGION,ERIBIOCHP01N,2021,71.25384294034721
REGION,ERIBIOCHP01N,2040,0.0
REGION,ERIBIOCHP01O,2040,0.0
REGION,ERIBIODIP00X,2040,0.0
REGION,ERIBIOIMP00X,2040,0.0
REGION,ERIBIOPRP00X,2040,0.0
REGION,ERICO1DIP00X,2040,0.0
REGION,ERICO1IMP00X,2040,0.0
REGION,ERICO1PRP00X,2040,0.0
REGION,ERICO1R1P00X,2040,0.0
REGION,ERICO1R2P00X,2040,0.0
REGION,ERICO1RCP00X,2040,0.0
REGION,ERICOADIP00X,2040,0.0
REGION,ERICOAIMP00X,2040,0.0
REGION,ERICOAPRP00X,2040,0.0
REGION,ERICOASCC01N,2040,0.0
REGION,ERICOASCP01N,2040,0.0
REGION,ERICOASCP01O,2040,0.0
REGION,ERIEL1TRP00X,2018,2.047617690873923
REGION,ERIEL1TRP00X,2019,1.2267758973939829
REGION,ERIEL1TRP00X,2021,1.6029067261090026
REGION,ERIEL1TRP00X,2022,1.5260055575023403
REGION,ERIEL1TRP00X,2023,1.457851957503137
REGION,ERIEL1TRP00X,2024,1.4409200626141832
REGION,ERIEL1TRP00X,2025,2.4181648601224857
REGION,ERIEL1TRP00X,2026,2.4696927129605677
REGION,ERIEL1TRP00X,2027,1.3284860196230523
REGION,ERIEL1TRP00X,2028,0.6379566522959957
REGION,ERIEL1TRP00X,2029,0.635300870811545
REGION,ERIEL1TRP00X,2031,0.9790646839705212
REGION,ERIEL1TRP00X,2032,0.36121296643769063
REGION,ERIEL1TRP00X,2033,0.3691627244908829
REGION,ERIEL1TRP00X,2034,0.005202219426656551
REGION,ERIEL1TRP00X,2035,0.1127515562680545
REGION,ERIEL1TRP00X,2036,0.39755810831995947
REGION,ERIEL1TRP00X,2037,0.41456300721065154
REGION,ERIEL1TRP00X,2038,0.4322968961783105
REGION,ERIEL1TRP00X,2039,0.4507910897820177
REGION,ERIEL1TRP00X,2040,0.47007825019605276
REGION,ERIEL2DIP00X,2018,13.3341984761006
REGION,ERIEL2DIP00X,2019,7.9888318644267216
REGION,ERIEL2DIP00X,2021,4.321630594344034
REGION,ERIEL2DIP00X,2022,3.846685500401279
REGION,ERIEL2DIP00X,2023,3.428541658955013
REGION,ERIEL2DIP00X,2024,3.343794348967413
REGION,ERIEL2DIP00X,2025,9.733019476695981
REGION,ERIEL2DIP00X,2026,10.09376582393913
REGION,ERIEL2DIP00X,2027,4.479361809315744
REGION,ERIEL2DIP00X,2040,0.0
REGION,ERIEL3DIP00X,2021,6.1165858365833
REGION,ERIEL3DIP00X,2022,6.090746306796872
REGION,ERIEL3DIP00X,2023,6.065070170604473
REGION,ERIEL3DIP00X,2024,6.0395560533001165
REGION,ERIEL3DIP00X,2025,6.014202594605733
REGION,ERIEL3DIP00X,2026,5.989008448488187
REGION,ERIEL3DIP00X,2027,4.171811944224122
REGION,ERIEL3DIP00X,2028,4.154408676280401
REGION,ERIEL3DIP00X,2029,4.137114081731401
REGION,ERIEL3DIP00X,2030,4.119927257653098
REGION,ERIEL3DIP00X,2031,2.255795611742858
REGION,ERIEL3DIP00X,2032,2.3522386299335665
REGION,ERIEL3DIP00X,2033,2.452814367034428
REGION,ERIEL3DIP00X,2034,2.5577002807848666
REGION,ERIEL3DIP00X,2035,2.6670814631237434
REGION,ERIEL3DIP00X,2036,2.7811509691678755
REGION,ERIEL3DIP00X,2037,2.9001101603922246
REGION,ERIEL3DIP00X,2038,3.0241690626190434
REGION,ERIEL3DIP00X,2039,3.1535467394628682
REGION,ERIEL3DIP00X,2040,3.288471681893926
REGION,ERIEL4DIP00X,2040,0.0
REGION,ERIGEOCVP01N,2024,180.4960226417698
REGION,ERIGEOCVP01N,2025,31.60724994485331
REGION,ERIGEOCVP01N,2026,31.618132989912237
REGION,ERIGEOCVP01N,2027,19.864426739872503
REGION,ERIGEOCVP01N,2028,0.2034920721577881
REGION,ERIGEOCVP01N,2029,12.743437881381642
REGION,ERIGEOCVP01N,2031,22.413445607186727
REGION,ERIGEOCVP01N,2032,11.477416129470159
REGION,ERIGEOCVP01N,2033,13.146784661527938
REGION,ERIGEOCVP01N,2034,9.380800278931833
REGION,ERIGEOCVP01N,2035,8.950771136547601
REGION,ERIGEOCVP01N,2036,11.53258813024933
REGION,ERIGEOCVP01N,2037,16.973325458089956
REGION,ERIGEOCVP01N,2038,3.5986023546425687
REGION,ERIGEOCVP01N,2039,7.718865981690228
REGION,ERIGEOCVP01N,2040,8.486644841335298
REGION,ERIGEOCVP01O,2040,0.0
REGION,ERIHFODIP00X,2040,0.0
REGION,ERIHFOGCP01N,2040,0.0
REGION,ERIHFOGCP01O,2040,0.0
REGION,ERIHFOIMP00X,2040,0.0
REGION,ERIHYDLSP00X,2040,0.0
REGION,ERIHYDMGRID1,2040,0.0
REGION,ERIHYDMSP00X,2040,0.0
REGION,ERIHYDSSP00X,2040,0.0
REGION,ERILFODIP00X,2040,0.0
REGION,ERILFOIMP00X,2040,0.0
REGION,ERILFOMGRID1,2040,0.0
REGION,ERILFORCP00X,2018,0.9994907580776984
REGION,ERILFORCP00X,2040,0.0
REGION,ERILFORCP01N,2016,66.624768
REGION,ERILFORCP01N,2040,0.0
REGION,ERILFORCP01O,2040,0.0
REGION,ERILFOSALON1,2040,0.0
REGION,ERILNGEXP00X,2040,0.0
REGION,ERILNGIMP00X,2038,0.2237497756584563
REGION,ERILNGIMP00X,2039,0.21979255269307577
REGION,ERILNGIMP00X,2040,0.20339174589499198
REGION,ERINGACCC01N,2040,0.0
REGION,ERINGACCP01N,2038,4.538759170876967
REGION,ERINGACCP01N,2039,4.4735325541006
REGION,ERINGACCP01N,2040,4.154641208934678
REGION,ERINGACCP01O,2040,0.0
REGION,ERINGADIP00X,2040,0.0
REGION,ERINGAGCP01N,2040,0.0
REGION,ERINGAGCP01O,2040,0.0
REGION,ERINGAPRP00X,2040,0.0
REGION,ERINGGCP01N,2040,0.0
REGION,ERINGGCP01O,2040,0.0
REGION,ERISOLARP00X,2040,0.0
REGION,ERISOLCNP01X,2040,0.0
REGION,ERISOLCSP01X,2040,0.0
REGION,ERISOLMGRID1,2040,0.0
REGION,ERISOLPRP00X,2016,2.376
REGION,ERISOLPRP00X,2020,13.602312371353834
REGION,ERISOLPRP00X,2027,13.262215921131386
REGION,ERISOLPRP00X,2028,43.12991945742479
REGION,ERISOLPRP00X,2029,21.619927725853817
REGION,ERISOLPRP00X,2030,39.94192394011238
REGION,ERISOLPRP00X,2031,7.376041887217606
REGION,ERISOLPRP00X,2032,23.173382436137736
REGION,ERISOLPRP00X,2033,23.013129806213517
REGION,ERISOLPRP00X,2034,27.358059058543297
REGION,ERISOLPRP00X,2035,31.65416505243277
REGION,ERISOLPRP00X,2036,32.5046791269094
REGION,ERISOLPRP00X,2037,30.724675061805836
REGION,ERISOLPRP00X,2038,30.279051478466393
REGION,ERISOLPRP00X,2039,29.81888893439427
REGION,ERISOLPRP00X,2040,41.43526764861473
REGION,ERISOLPRSAL1,2040,0.0
REGION,ERISOLPRSAL2,2040,0.0
REGION,ERISOLPRSAL3,2040,0.0
REGION,ERISOLPRSAL4,2040,0.0
REGION,ERISOLPRSAL5,2040,0.0
REGION,ERISOLPSP00X,2040,0.0
REGION,ERISOLPUP00X,2040,0.0
REGION,ERIURNIMP00X,2040,0.0
REGION,ERIURNPRP00X,2040,0.0
REGION,ERIURNPWP01N,2040,0.0
REGION,ERIURNPWP01O,2040,0.0
REGION,ERIWINMGRID1,2040,0.0
REGION,ERIWINOFP00X,2040,0.0
REGION,ERIWINONP00X,2040,0.0
REGION,ERIWINPRP00X,2040,0.0
REGION,ESPELMARBP00,2040,0.0
REGION,ETHBACKSTOP,2040,0.0
REGION,ETHBIOCHC01N,2040,0.0
REGION,ETHBIOCHP01N,2040,0.0
REGION,ETHBIOCHP01O,2040,0.0
REGION,ETHBIODIP00X,2040,0.0
REGION,ETHBIOIMP00X,2040,0.0
REGION,ETHBIOPRP00X,2040,0.0
REGION,ETHCO1DIP00X,2040,0.0
REGION,ETHCO1IMP00X,2040,0.0
REGION,ETHCO1PRP00X,2040,0.0
REGION,ETHCO1R1P00X,2040,0.0
REGION,ETHCO1R2P00X,2040,0.0
REGION,ETHCO1RCP00X,2040,0.0
REGION,ETHCOADIP00X,2040,0.0
REGION,ETHCOAIMP00X,2040,0.0
REGION,ETHCOAPRP00X,2040,0.0
REGION,ETHCOASCC01N,2040,0.0
REGION,ETHCOASCP01N,2040,0.0
REGION,ETHCOASCP01O,2040,0.0
REGION,ETHEL1TRP00X,2016,15.721902412496888
REGION,ETHEL1TRP00X,2017,15.168448774225652
REGION,ETHEL1TRP00X,2018,13.081403065505716
REGION,ETHEL1TRP00X,2019,78.8879523865672
REGION,ETHEL1TRP00X,2020,41.362902032248655
REGION,ETHEL1TRP00X,2021,172.85900331604554
REGION,ETHEL1TRP00X,2022,159.10440258891975
REGION,ETHEL1TRP00X,2023,158.73180866272534
REGION,ETHEL1TRP00X,2024,158.36798579328928
REGION,ETHEL1TRP00X,2025,158.01203098731224
REGION,ETHEL1TRP00X,2026,138.024351575019
REGION,ETHEL1TRP00X,2027,104.354406705817
REGION,ETHEL1TRP00X,2028,104.07529382730833
REGION,ETHEL1TRP00X,2029,103.81303338240794
REGION,ETHEL1TRP00X,2030,103.5700394477045
REGION,ETHEL1TRP00X,2031,134.26071788515193
REGION,ETHEL1TRP00X,2032,121.81791647369344
REGION,ETHEL1TRP00X,2033,24.64255292827793
REGION,ETHEL1TRP00X,2034,26.127693759566363
REGION,ETHEL1TRP00X,2035,27.702340061137264
REGION,ETHEL1TRP00X,2036,29.121662005177242
REGION,ETHEL1TRP00X,2037,45.498365620568066
REGION,ETHEL1TRP00X,2038,53.43507704077386
REGION,ETHEL1TRP00X,2039,55.32327366724795
REGION,ETHEL1TRP00X,2040,57.32062164774115
REGION,ETHEL2DIP00X,2016,102.38200257428387
REGION,ETHEL2DIP00X,2017,98.77776956563538
REGION,ETHEL2DIP00X,2018,85.18681355178275
REGION,ETHEL2DIP00X,2019,513.7226685688528
REGION,ETHEL2DIP00X,2020,269.357484494389
REGION,ETHEL2DIP00X,2021,801.8623757775987
REGION,ETHEL2DIP00X,2022,712.2916621658031
REGION,ETHEL2DIP00X,2023,709.8653101023162
REGION,ETHEL2DIP00X,2024,707.4960756410558
REGION,ETHEL2DIP00X,2025,705.1780784401528
REGION,ETHEL2DIP00X,2026,575.017214891997
REGION,ETHEL2DIP00X,2027,573.1199289770872
REGION,ETHEL2DIP00X,2028,571.3023306183801
REGION,ETHEL2DIP00X,2029,569.5944762307578
REGION,ETHEL2DIP00X,2030,568.0120864132278
REGION,ETHEL2DIP00X,2031,731.5641807072428
REGION,ETHEL2DIP00X,2032,641.932877001939
REGION,ETHEL2DIP00X,2036,67.8907314562883
REGION,ETHEL2DIP00X,2037,140.74187582116295
REGION,ETHEL2DIP00X,2038,139.9888625228028
REGION,ETHEL2DIP00X,2039,139.7503053395245
REGION,ETHEL2DIP00X,2040,139.4671210753804
REGION,ETHEL3DIP00X,2021,323.80492554269875
REGION,ETHEL3DIP00X,2022,323.8049255426997
REGION,ETHEL3DIP00X,2023,323.8049255427024
REGION,ETHEL3DIP00X,2024,323.8049255426941
REGION,ETHEL3DIP00X,2025,323.80492554270324
REGION,ETHEL3DIP00X,2026,323.8049255426941
REGION,ETHEL3DIP00X,2027,106.44168554087692
REGION,ETHEL3DIP00X,2028,106.44168554087635
REGION,ETHEL3DIP00X,2029,106.44168554087621
REGION,ETHEL3DIP00X,2030,106.44168554087635
REGION,ETHEL3DIP00X,2031,142.7489709125337
REGION,ETHEL3DIP00X,2032,151.3520700290819
REGION,ETHEL3DIP00X,2033,160.47365494581823
REGION,ETHEL3DIP00X,2034,170.14497341675005
REGION,ETHEL3DIP00X,2035,180.39915641456744
REGION,ETHEL3DIP00X,2036,191.27133162714549
REGION,ETHEL3DIP00X,2037,202.79874379428466
REGION,ETHEL3DIP00X,2038,215.02088229671534
REGION,ETHEL3DIP00X,2039,227.97961643470734
REGION,ETHEL3DIP00X,2040,241.71933885934237
REGION,ETHEL4DIP00X,2040,0.0
REGION,ETHELDJIBP00,2040,0.0
REGION,ETHELKENBP00,2019,1260.0
REGION,ETHELKENBP00,2040,0.0
REGION,ETHELSDNBP00,2040,0.0
REGION,ETHGADJIBP00,2021,0.0032500000000000003
REGION,ETHGADJIBP00,2040,0.0
REGION,ETHGEOCVP01N,2020,497.93895936
REGION,ETHGEOCVP01N,2021,701.9442789120001
REGION,ETHGEOCVP01N,2022,410.86766592000004
REGION,ETHGEOCVP01N,2023,817.6538649600001
REGION,ETHGEOCVP01N,2024,1016.9654976
REGION,ETHGEOCVP01N,2025,809.4909312
REGION,ETHGEOCVP01N,2040,0.0
REGION,ETHGEOCVP01O,2040,0.0
REGION,ETHHFODIP00X,2040,0.0
REGION,ETHHFOGCP01N,2040,0.0
REGION,ETHHFOGCP01O,2040,0.0
REGION,ETHHFOIMP00X,2040,0.0
REGION,ETHHYDLSP00X,2015,1205.665316352
REGION,ETHHYDLSP00X,2017,5342.640145920001
REGION,ETHHYDLSP00X,2019,725.9705139456
REGION,ETHHYDLSP00X,2020,2142.770112
REGION,ETHHYDLSP00X,2021,3085.58896128
REGION,ETHHYDLSP00X,2022,3085.58896128
REGION,ETHHYDLSP00X,2023,7499.6953920000005
REGION,ETHHYDLSP00X,2024,7499.6953920000005
REGION,ETHHYDLSP00X,2040,0.0
REGION,ETHHYDMGRID1,2040,0.0
REGION,ETHHYDMSP00X,2040,0.0
REGION,ETHHYDSSP00X,2016,29.6314495488
REGION,ETHHYDSSP00X,2040,0.0
REGION,ETHLFODIP00X,2040,0.0
REGION,ETHLFOIMP00X,2040,0.0
REGION,ETHLFOMGRID1,2040,0.0
REGION,ETHLFORCP00X,2040,0.0
REGION,ETHLFORCP01N,2040,0.0
REGION,ETHLFORCP01O,2040,0.0
REGION,ETHLFOSALON1,2040,0.0
REGION,ETHLNGEXP00X,2040,0.0
REGION,ETHLNGIMP00X,2040,0.0
REGION,ETHNGACCC01N,2040,0.0
REGION,ETHNGACCP01N,2040,0.0
REGION,ETHNGACCP01O,2040,0.0
REGION,ETHNGADIP00X,2040,0.0
REGION,ETHNGAGCP01N,2040,0.0
REGION,ETHNGAGCP01O,2040,0.0
REGION,ETHNGAPRP00X,2040,0.0
REGION,ETHNGGCP01N,2040,0.0
REGION,ETHNGGCP01O,2040,0.0
REGION,ETHSOLARP00X,2040,0.0
REGION,ETHSOLCNP01X,2040,0.0
REGION,ETHSOLCSP01X,2040,0.0
REGION,ETHSOLMGRID1,2040,0.0
REGION,ETHSOLPRP00X,2015,2.376
REGION,ETHSOLPRP00X,2016,4.752
REGION,ETHSOLPRP00X,2017,2.376
REGION,ETHSOLPRP00X,2032,189.24559843305417
REGION,ETHSOLPRP00X,2033,1544.4891103265481
REGION,ETHSOLPRP00X,2034,1518.2274358336401
REGION,ETHSOLPRP00X,2035,1493.3585845462817
REGION,ETHSOLPRP00X,2036,1989.3600000000001
REGION,ETHSOLPRP00X,2037,1953.72
REGION,ETHSOLPRP00X,2038,1918.08
REGION,ETHSOLPRP00X,2039,1882.44
REGION,ETHSOLPRP00X,2040,1846.8000000000002
REGION,ETHSOLPRSAL1,2040,0.0
REGION,ETHSOLPRSAL2,2040,0.0
REGION,ETHSOLPRSAL3,2040,0.0
REGION,ETHSOLPRSAL4,2040,0.0
REGION,ETHSOLPRSAL5,2040,0.0
REGION,ETHSOLPSP00X,2040,0.0
REGION,ETHSOLPUP00X,2040,0.0
REGION,ETHURNIMP00X,2040,0.0
REGION,ETHURNPRP00X,2040,0.0
REGION,ETHURNPWP01N,2040,0.0
REGION,ETHURNPWP01O,2040,0.0
REGION,ETHWINMGRID1,2040,0.0
REGION,ETHWINOFP00X,2040,0.0
REGION,ETHWINONP00X,2015,330.4815294670485
REGION,ETHWINONP00X,2040,0.0
REGION,ETHWINPRP00X,2040,0.0
REGION,GABBACKSTOP,2040,0.0
REGION,GABBIOCHC01N,2040,0.0
REGION,GABBIOCHP01N,2040,0.0
REGION,GABBIOCHP01O,2040,0.0
REGION,GABBIODIP00X,2040,0.0
REGION,GABBIOIMP00X,2040,0.0
REGION,GABBIOPRP00X,2040,0.0
REGION,GABCO1DIP00X,2040,0.0
REGION,GABCO1EXP00X,2040,0.0
REGION,GABCO1IMP00X,2040,0.0
REGION,GABCO1PRP00X,2040,0.0
REGION,GABCO1R1P00X,2040,0.0
REGION,GABCO1R2P00X,2040,0.0
REGION,GABCO1RCP00X,2040,0.0
REGION,GABCOADIP00X,2040,0.0
REGION,GABCOAIMP00X,2040,0.0
REGION,GABCOAPRP00X,2040,0.0
REGION,GABCOASCC01N,2040,0.0
REGION,GABCOASCP01N,2040,0.0
REGION,GABCOASCP01O,2040,0.0
REGION,GABEL1TRP00X,2021,9.944257833203574
REGION,GABEL1TRP00X,2022,14.898468227870467
REGION,GABEL1TRP00X,2023,38.10987770000152
REGION,GABEL1TRP00X,2024,10.264394795793649
REGION,GABEL1TRP00X,2025,10.025481419743597
REGION,GABEL1TRP00X,2026,10.025481419743556
REGION,GABEL1TRP00X,2027,1.4246328140342468
REGION,GABEL1TRP00X,2028,0.9142073586102284
REGION,GABEL1TRP00X,2029,1.41309084594183
REGION,GABEL1TRP00X,2031,2.8678696410356053
REGION,GABEL1TRP00X,2032,1.487180035890524
REGION,GABEL1TRP00X,2033,1.5203029261974192
REGION,GABEL1TRP00X,2034,1.5541635387948838
REGION,GABEL1TRP00X,2035,1.5887783044402641
REGION,GABEL1TRP00X,2036,1.6241640198411245
REGION,GABEL1TRP00X,2037,1.6603378558070419
REGION,GABEL1TRP00X,2038,1.697317365579261
REGION,GABEL1TRP00X,2039,1.7351204933511295
REGION,GABEL1TRP00X,2040,1.773765582972913
REGION,GABEL2DIP00X,2022,31.204224661341915
REGION,GABEL2DIP00X,2023,182.88712744806884
REGION,GABEL2DIP00X,2024,1.555816995981737
REGION,GABEL2DIP00X,2040,0.0
REGION,GABEL3DIP00X,2021,65.28648434681799
REGION,GABEL3DIP00X,2022,65.28648434681779
REGION,GABEL3DIP00X,2023,65.28648434681791
REGION,GABEL3DIP00X,2024,65.28648434681786
REGION,GABEL3DIP00X,2025,65.28648434681791
REGION,GABEL3DIP00X,2026,65.2864843468179
REGION,GABEL3DIP00X,2027,9.277286947063228
REGION,GABEL3DIP00X,2028,9.277286947064082
REGION,GABEL3DIP00X,2029,9.277286947063228
REGION,GABEL3DIP00X,2030,9.277286947063228
REGION,GABEL3DIP00X,2031,9.550978527209768
REGION,GABEL3DIP00X,2032,9.763700596124066
REGION,GABEL3DIP00X,2033,9.981160470538606
REGION,GABEL3DIP00X,2034,10.20346367218407
REGION,GABEL3DIP00X,2035,10.430718073002717
REGION,GABEL3DIP00X,2036,10.663033947488662
REGION,GABEL3DIP00X,2037,10.900524026200923
REGION,GABEL3DIP00X,2038,11.143303550464902
REGION,GABEL3DIP00X,2039,11.391490328294346
REGION,GABEL3DIP00X,2040,11.64520479155543
REGION,GABEL4DIP00X,2040,0.0
REGION,GABGEOCVP01N,2040,0.0
REGION,GABGEOCVP01O,2040,0.0
REGION,GABHFODIP00X,2040,0.0
REGION,GABHFOEMP00X,2040,0.0
REGION,GABHFOGCP01N,2040,0.0
REGION,GABHFOGCP01O,2040,0.0
REGION,GABHFOIMP00X,2040,0.0
REGION,GABHYDLSP00X,2023,1066.2763155082816
REGION,GABHYDLSP00X,2024,12.118025381578962
REGION,GABHYDLSP00X,2025,89.72630645013341
REGION,GABHYDLSP00X,2026,106.22512488971769
REGION,GABHYDLSP00X,2029,23.55063092223374
REGION,GABHYDLSP00X,2031,97.19617277875906
REGION,GABHYDLSP00X,2032,54.73390649014999
REGION,GABHYDLSP00X,2037,52.09432802859468
REGION,GABHYDLSP00X,2039,53.154044140957076
REGION,GABHYDLSP00X,2040,60.914397853185164
REGION,GABHYDMGRID1,2040,0.0
REGION,GABHYDMSP00X,2020,274.274574336
REGION,GABHYDMSP00X,2023,646.7372817084591
REGION,GABHYDMSP00X,2024,193.68551343851266
REGION,GABHYDMSP00X,2025,106.16304889892653
REGION,GABHYDMSP00X,2026,50.17361783118736
REGION,GABHYDMSP00X,2031,8.956058499415828
REGION,GABHYDMSP00X,2033,55.09526117202805
REGION,GABHYDMSP00X,2034,55.49702464865339
REGION,GABHYDMSP00X,2035,55.95100969506298
REGION,GABHYDMSP00X,2036,54.0342620815619
REGION,GABHYDMSP00X,2038,52.605915742020706
REGION,GABHYDMSP00X,2040,0.0
REGION,GABHYDSSP00X,2040,0.0
REGION,GABLFODIP00X,2040,0.0
REGION,GABLFOEMP00X,2040,0.0
REGION,GABLFOIMP00X,2040,0.0
REGION,GABLFOMGRID1,2040,0.0
REGION,GABLFORCP00X,2015,1.9347244432324573
REGION,GABLFORCP00X,2016,4.2106736265167815
REGION,GABLFORCP00X,2017,4.336943416452375
REGION,GABLFORCP00X,2018,2.783506875663117
REGION,GABLFORCP00X,2040,0.0
REGION,GABLFORCP01N,2040,0.0
REGION,GABLFORCP01O,2040,0.0
REGION,GABLFOSALON1,2040,0.0
REGION,GABLNGEXP00X,2025,276.9950759191918
REGION,GABLNGEXP00X,2040,0.0
REGION,GABLNGIMP00X,2031,0.37228147822190977
REGION,GABLNGIMP00X,2032,1.0196763920136305
REGION,GABLNGIMP00X,2034,0.1469130994667955
REGION,GABLNGIMP00X,2035,0.17935223445217602
REGION,GABLNGIMP00X,2036,0.09342932659052362
REGION,GABLNGIMP00X,2037,0.008301673447308583
REGION,GABLNGIMP00X,2038,0.007476697022019138
REGION,GABLNGIMP00X,2039,0.006464790984665147
REGION,GABLNGIMP00X,2040,0.0
REGION,GABNGACCC01N,2040,0.0
REGION,GABNGACCP01N,2020,110.835837296243
REGION,GABNGACCP01N,2040,0.0
REGION,GABNGACCP01O,2040,0.0
REGION,GABNGADIP00X,2040,0.0
REGION,GABNGAGCP01N,2040,0.0
REGION,GABNGAGCP01O,2040,0.0
REGION,GABNGAPRP00X,2040,0.0
REGION,GABNGGCP01N,2040,0.0
REGION,GABNGGCP01O,2040,0.0
REGION,GABSOLARP00X,2040,0.0
REGION,GABSOLCNP01X,2040,0.0
REGION,GABSOLCSP01X,2040,0.0
REGION,GABSOLMGRID1,2040,0.0
REGION,GABSOLPRP00X,2032,61.57747745866201
REGION,GABSOLPRP00X,2033,60.62239102881676
REGION,GABSOLPRP00X,2034,59.75329314286136
REGION,GABSOLPRP00X,2035,59.00148951582311
REGION,GABSOLPRP00X,2036,58.516327692836335
REGION,GABSOLPRP00X,2037,57.82899167909647
REGION,GABSOLPRP00X,2038,57.12979258647038
REGION,GABSOLPRP00X,2039,56.48154950438669
REGION,GABSOLPRP00X,2040,88.4404135919149
REGION,GABSOLPRSAL1,2040,0.0
