r,t,y,NewCapacity
REGION,CAFNGAPRP00X,2029,99999.0
REGION,CAFNGAPRP00X,2030,99999.0
REGION,CAFNGAPRP00X,2031,99999.0
REGION,CAFNGAPRP00X,2032,99999.0
REGION,CAFNGAPRP00X,2033,99999.0
REGION,CAFNGAPRP00X,2034,99999.0
REGION,CAFNGAPRP00X,2035,99999.0
REGION,CAFNGAPRP00X,2036,99999.0
REGION,CAFNGAPRP00X,2037,99999.0
REGION,CAFNGAPRP00X,2038,99999.0
REGION,CAFNGAPRP00X,2039,99999.0
REGION,CAFNGAPRP00X,2040,99999.0
REGION,CAFNGGCP01N,2040,0.0
REGION,CAFNGGCP01O,2040,0.0
REGION,CAFSOLARP00X,2015,99999.0
REGION,CAFSOLARP00X,2016,99999.0
REGION,CAFSOLARP00X,2017,99999.0
REGION,CAFSOLARP00X,2018,99999.0
REGION,CAFSOLARP00X,2019,99999.0
REGION,CAFSOLARP00X,2020,99999.0
REGION,CAFSOLARP00X,2021,99999.0
REGION,CAFSOLARP00X,2022,99999.0
REGION,CAFSOLARP00X,2023,99999.0
REGION,CAFSOLARP00X,2024,99999.0
REGION,CAFSOLARP00X,2025,99999.0
REGION,CAFSOLARP00X,2026,99999.0
REGION,CAFSOLARP00X,2027,99999.0
REGION,CAFSOLARP00X,2028,99999.0
REGION,CAFSOLARP00X,2029,99999.0
REGION,CAFSOLARP00X,2030,99999.0
REGION,CAFSOLARP00X,2031,99999.0
REGION,CAFSOLARP00X,2032,99999.0
REGION,CAFSOLARP00X,2033,99999.0
REGION,CAFSOLARP00X,2034,99999.0
REGION,CAFSOLARP00X,2035,99999.0
REGION,CAFSOLARP00X,2036,99999.0
REGION,CAFSOLARP00X,2037,99999.0
REGION,CAFSOLARP00X,2038,99999.0
REGION,CAFSOLARP00X,2039,99999.0
REGION,CAFSOLARP00X,2040,99999.0
REGION,CAFSOLCNP01X,2040,0.0
REGION,CAFSOLCSP01X,2040,0.0
REGION,CAFSOLMGRID1,2040,0.0
REGION,CAFSOLPRP00X,2026,0.003429026211457874
REGION,CAFSOLPRP00X,2027,0.003618428908831017
REGION,CAFSOLPRP00X,2028,0.004521446669876521
REGION,CAFSOLPRP00X,2029,0.0045618252025777135
REGION,CAFSOLPRP00X,2030,0.0052918352065198055
REGION,CAFSOLPRP00X,2031,0.005350239169847271
REGION,CAFSOLPRP00X,2032,0.00537673504255521
REGION,CAFSOLPRP00X,2033,0.005858395018652448
REGION,CAFSOLPRP00X,2034,0.006191949020483718
REGION,CAFSOLPRP00X,2035,0.00729141150240061
REGION,CAFSOLPRP00X,2036,0.007310509872604206
REGION,CAFSOLPRP00X,2037,0.004815247987959875
REGION,CAFSOLPRP00X,2038,0.00453544331463096
REGION,CAFSOLPRP00X,2039,0.007790579244206411
REGION,CAFSOLPRP00X,2040,0.008377095106301594
REGION,CAFSOLPRSAL1,2040,0.0
REGION,CAFSOLPRSAL2,2040,0.0
REGION,CAFSOLPRSAL3,2040,0.0
REGION,CAFSOLPRSAL4,2040,0.0
REGION,CAFSOLPRSAL5,2040,0.0
REGION,CAFSOLPSP00X,2040,0.0
REGION,CAFSOLPUP00X,2040,0.0
REGION,CAFURNIMP00X,2015,99999.0
REGION,CAFURNIMP00X,2016,99999.0
REGION,CAFURNIMP00X,2017,99999.0
REGION,CAFURNIMP00X,2018,99999.0
REGION,CAFURNIMP00X,2019,99999.0
REGION,CAFURNIMP00X,2020,99999.0
REGION,CAFURNIMP00X,2021,99999.0
REGION,CAFURNIMP00X,2022,99999.0
REGION,CAFURNIMP00X,2023,99999.0
REGION,CAFURNIMP00X,2024,99999.0
REGION,CAFURNIMP00X,2025,99999.0
REGION,CAFURNIMP00X,2026,99999.0
REGION,CAFURNIMP00X,2027,99999.0
REGION,CAFURNIMP00X,2028,99999.0
REGION,CAFURNIMP00X,2029,99999.0
REGION,CAFURNIMP00X,2030,99999.0
REGION,CAFURNIMP00X,2031,99999.0
REGION,CAFURNIMP00X,2032,99999.0
REGION,CAFURNIMP00X,2033,99999.0
REGION,CAFURNIMP00X,2034,99999.0
REGION,CAFURNIMP00X,2035,99999.0
REGION,CAFURNIMP00X,2036,99999.0
REGION,CAFURNIMP00X,2037,99999.0
REGION,CAFURNIMP00X,2038,99999.0
REGION,CAFURNIMP00X,2039,99999.0
REGION,CAFURNIMP00X,2040,99999.0
REGION,CAFURNPRP00X,2015,99999.0
REGION,CAFURNPRP00X,2016,99999.0
REGION,CAFURNPRP00X,2017,99999.0
REGION,CAFURNPRP00X,2018,99999.0
REGION,CAFURNPRP00X,2019,99999.0
REGION,CAFURNPRP00X,2020,99999.0
REGION,CAFURNPRP00X,2021,99999.0
REGION,CAFURNPRP00X,2022,99999.0
REGION,CAFURNPRP00X,2023,99999.0
REGION,CAFURNPRP00X,2024,99999.0
REGION,CAFURNPRP00X,2025,99999.0
REGION,CAFURNPRP00X,2026,99999.0
REGION,CAFURNPRP00X,2027,99999.0
REGION,CAFURNPRP00X,2028,99999.0
REGION,CAFURNPRP00X,2029,99999.0
REGION,CAFURNPRP00X,2030,99999.0
REGION,CAFURNPRP00X,2031,99999.0
REGION,CAFURNPRP00X,2032,99999.0
REGION,CAFURNPRP00X,2033,99999.0
REGION,CAFURNPRP00X,2034,99999.0
REGION,CAFURNPRP00X,2035,99999.0
REGION,CAFURNPRP00X,2036,99999.0
REGION,CAFURNPRP00X,2037,99999.0
REGION,CAFURNPRP00X,2038,99999.0
REGION,CAFURNPRP00X,2039,99999.0
REGION,CAFURNPRP00X,2040,99999.0
REGION,CAFURNPWP01N,2040,0.0
REGION,CAFURNPWP01O,2040,0.0
REGION,CAFWINMGRID1,2040,0.0
REGION,CAFWINOFP00X,2040,0.0
REGION,CAFWINONP00X,2040,0.0
REGION,CAFWINPRP00X,2015,99999.0
REGION,CAFWINPRP00X,2016,99999.0
REGION,CAFWINPRP00X,2017,99999.0
REGION,CAFWINPRP00X,2018,99999.0
REGION,CAFWINPRP00X,2019,99999.0
REGION,CAFWINPRP00X,2020,99999.0
REGION,CAFWINPRP00X,2021,99999.0
REGION,CAFWINPRP00X,2022,99999.0
REGION,CAFWINPRP00X,2023,99999.0
REGION,CAFWINPRP00X,2024,99999.0
REGION,CAFWINPRP00X,2025,99999.0
REGION,CAFWINPRP00X,2026,99999.0
REGION,CAFWINPRP00X,2027,99999.0
REGION,CAFWINPRP00X,2028,99999.0
REGION,CAFWINPRP00X,2029,99999.0
REGION,CAFWINPRP00X,2030,99999.0
REGION,CAFWINPRP00X,2031,99999.0
REGION,CAFWINPRP00X,2032,99999.0
REGION,CAFWINPRP00X,2033,99999.0
REGION,CAFWINPRP00X,2034,99999.0
REGION,CAFWINPRP00X,2035,99999.0
REGION,CAFWINPRP00X,2036,99999.0
REGION,CAFWINPRP00X,2037,99999.0
REGION,CAFWINPRP00X,2038,99999.0
REGION,CAFWINPRP00X,2039,99999.0
REGION,CAFWINPRP00X,2040,99999.0
REGION,CIVBACKSTOP,2040,0.0
REGION,CIVBIOCHC01N,2040,0.0
REGION,CIVBIOCHP01N,2022,0.04129919534679155
REGION,CIVBIOCHP01N,2040,0.0
REGION,CIVBIOCHP01O,2040,0.0
REGION,CIVBIODIP00X,2015,99999.0
REGION,CIVBIODIP00X,2016,99999.0
REGION,CIVBIODIP00X,2017,99999.0
REGION,CIVBIODIP00X,2018,99999.0
REGION,CIVBIODIP00X,2019,99999.0
REGION,CIVBIODIP00X,2020,99999.0
REGION,CIVBIODIP00X,2021,99999.0
REGION,CIVBIODIP00X,2022,99999.0
REGION,CIVBIODIP00X,2023,99999.0
REGION,CIVBIODIP00X,2024,99999.0
REGION,CIVBIODIP00X,2025,99999.0
REGION,CIVBIODIP00X,2026,99999.0
REGION,CIVBIODIP00X,2027,99999.0
REGION,CIVBIODIP00X,2028,99999.0
REGION,CIVBIODIP00X,2029,99999.0
REGION,CIVBIODIP00X,2030,99999.0
REGION,CIVBIODIP00X,2031,99999.0
REGION,CIVBIODIP00X,2032,99999.0
REGION,CIVBIODIP00X,2033,99999.0
REGION,CIVBIODIP00X,2034,99999.0
REGION,CIVBIODIP00X,2035,99999.0
REGION,CIVBIODIP00X,2036,99999.0
REGION,CIVBIODIP00X,2037,99999.0
REGION,CIVBIODIP00X,2038,99999.0
REGION,CIVBIODIP00X,2039,99999.0
REGION,CIVBIODIP00X,2040,99999.0
REGION,CIVBIOIMP00X,2015,99999.0
REGION,CIVBIOIMP00X,2016,99999.0
REGION,CIVBIOIMP00X,2017,99999.0
REGION,CIVBIOIMP00X,2018,99999.0
REGION,CIVBIOIMP00X,2019,99999.0
REGION,CIVBIOIMP00X,2020,99999.0
REGION,CIVBIOIMP00X,2021,99999.0
REGION,CIVBIOIMP00X,2022,99999.0
REGION,CIVBIOIMP00X,2023,99999.0
REGION,CIVBIOIMP00X,2024,99999.0
REGION,CIVBIOIMP00X,2025,99999.0
REGION,CIVBIOIMP00X,2026,99999.0
REGION,CIVBIOIMP00X,2027,99999.0
REGION,CIVBIOIMP00X,2028,99999.0
REGION,CIVBIOIMP00X,2029,99999.0
REGION,CIVBIOIMP00X,2030,99999.0
REGION,CIVBIOIMP00X,2031,99999.0
REGION,CIVBIOIMP00X,2032,99999.0
REGION,CIVBIOIMP00X,2033,99999.0
REGION,CIVBIOIMP00X,2034,99999.0
REGION,CIVBIOIMP00X,2035,99999.0
REGION,CIVBIOIMP00X,2036,99999.0
REGION,CIVBIOIMP00X,2037,99999.0
REGION,CIVBIOIMP00X,2038,99999.0
REGION,CIVBIOIMP00X,2039,99999.0
REGION,CIVBIOIMP00X,2040,99999.0
REGION,CIVBIOPRP00X,2015,99999.0
REGION,CIVBIOPRP00X,2016,99999.0
REGION,CIVBIOPRP00X,2017,99999.0
REGION,CIVBIOPRP00X,2018,99999.0
REGION,CIVBIOPRP00X,2019,99999.0
REGION,CIVBIOPRP00X,2020,99999.0
REGION,CIVBIOPRP00X,2021,99999.0
REGION,CIVBIOPRP00X,2022,99999.0
REGION,CIVBIOPRP00X,2023,99999.0
REGION,CIVBIOPRP00X,2024,99999.0
REGION,CIVBIOPRP00X,2025,99999.0
REGION,CIVBIOPRP00X,2026,99999.0
REGION,CIVBIOPRP00X,2027,99999.0
REGION,CIVBIOPRP00X,2028,99999.0
REGION,CIVBIOPRP00X,2029,99999.0
REGION,CIVBIOPRP00X,2030,99999.0
REGION,CIVBIOPRP00X,2031,99999.0
REGION,CIVBIOPRP00X,2032,99999.0
REGION,CIVBIOPRP00X,2033,99999.0
REGION,CIVBIOPRP00X,2034,99999.0
REGION,CIVBIOPRP00X,2035,99999.0
REGION,CIVBIOPRP00X,2036,99999.0
REGION,CIVBIOPRP00X,2037,99999.0
REGION,CIVBIOPRP00X,2038,99999.0
REGION,CIVBIOPRP00X,2039,99999.0
REGION,CIVBIOPRP00X,2040,99999.0
REGION,CIVCO1DIP00X,2015,99999.0
REGION,CIVCO1DIP00X,2016,99999.0
REGION,CIVCO1DIP00X,2017,99999.0
REGION,CIVCO1DIP00X,2018,99999.0
REGION,CIVCO1DIP00X,2019,99999.0
REGION,CIVCO1DIP00X,2020,99999.0
REGION,CIVCO1DIP00X,2021,99999.0
REGION,CIVCO1DIP00X,2022,99999.0
REGION,CIVCO1DIP00X,2023,99999.0
REGION,CIVCO1DIP00X,2024,99999.0
REGION,CIVCO1DIP00X,2025,99999.0
REGION,CIVCO1DIP00X,2026,99999.0
REGION,CIVCO1DIP00X,2027,99999.0
REGION,CIVCO1DIP00X,2028,99999.0
REGION,CIVCO1DIP00X,2029,99999.0
REGION,CIVCO1DIP00X,2030,99999.0
REGION,CIVCO1DIP00X,2031,99999.0
REGION,CIVCO1DIP00X,2032,99999.0
REGION,CIVCO1DIP00X,2033,99999.0
REGION,CIVCO1DIP00X,2034,99999.0
REGION,CIVCO1DIP00X,2035,99999.0
REGION,CIVCO1DIP00X,2036,99999.0
REGION,CIVCO1DIP00X,2037,99999.0
REGION,CIVCO1DIP00X,2038,99999.0
REGION,CIVCO1DIP00X,2039,99999.0
REGION,CIVCO1DIP00X,2040,99999.0
REGION,CIVCO1EXP00X,2015,99999.0
REGION,CIVCO1EXP00X,2016,99999.0
REGION,CIVCO1EXP00X,2017,99999.0
REGION,CIVCO1EXP00X,2018,99999.0
REGION,CIVCO1EXP00X,2019,99999.0
REGION,CIVCO1EXP00X,2020,99999.0
REGION,CIVCO1EXP00X,2021,99999.0
REGION,CIVCO1EXP00X,2022,99999.0
REGION,CIVCO1EXP00X,2023,99999.0
REGION,CIVCO1EXP00X,2024,99999.0
REGION,CIVCO1EXP00X,2025,99999.0
REGION,CIVCO1EXP00X,2026,99999.0
REGION,CIVCO1EXP00X,2027,99999.0
REGION,CIVCO1EXP00X,2028,99999.0
REGION,CIVCO1EXP00X,2029,99999.0
REGION,CIVCO1EXP00X,2030,99999.0
REGION,CIVCO1EXP00X,2031,99999.0
REGION,CIVCO1EXP00X,2032,99999.0
REGION,CIVCO1EXP00X,2033,99999.0
REGION,CIVCO1EXP00X,2034,99999.0
REGION,CIVCO1EXP00X,2035,99999.0
REGION,CIVCO1EXP00X,2036,99999.0
REGION,CIVCO1EXP00X,2037,99999.0
REGION,CIVCO1EXP00X,2038,99999.0
REGION,CIVCO1EXP00X,2039,99999.0
REGION,CIVCO1EXP00X,2040,99999.0
REGION,CIVCO1IMP00X,2015,99999.0
REGION,CIVCO1IMP00X,2016,99999.0
REGION,CIVCO1IMP00X,2017,99999.0
REGION,CIVCO1IMP00X,2018,99999.0
REGION,CIVCO1IMP00X,2019,99999.0
REGION,CIVCO1IMP00X,2020,99999.0
REGION,CIVCO1IMP00X,2021,99999.0
REGION,CIVCO1IMP00X,2022,99999.0
REGION,CIVCO1IMP00X,2023,99999.0
REGION,CIVCO1IMP00X,2024,99999.0
REGION,CIVCO1IMP00X,2025,99999.0
REGION,CIVCO1IMP00X,2026,99999.0
REGION,CIVCO1IMP00X,2027,99999.0
REGION,CIVCO1IMP00X,2028,99999.0
REGION,CIVCO1IMP00X,2029,99999.0
REGION,CIVCO1IMP00X,2030,99999.0
REGION,CIVCO1IMP00X,2031,99999.0
REGION,CIVCO1IMP00X,2032,99999.0
REGION,CIVCO1IMP00X,2033,99999.0
REGION,CIVCO1IMP00X,2034,99999.0
REGION,CIVCO1IMP00X,2035,99999.0
REGION,CIVCO1IMP00X,2036,99999.0
REGION,CIVCO1IMP00X,2037,99999.0
REGION,CIVCO1IMP00X,2038,99999.0
REGION,CIVCO1IMP00X,2039,99999.0
REGION,CIVCO1IMP00X,2040,99999.0
REGION,CIVCO1PRP00X,2015,99999.0
REGION,CIVCO1PRP00X,2016,99999.0
REGION,CIVCO1PRP00X,2017,99999.0
REGION,CIVCO1PRP00X,2018,99999.0
REGION,CIVCO1PRP00X,2019,99999.0
REGION,CIVCO1PRP00X,2020,99999.0
REGION,CIVCO1PRP00X,2021,99999.0
REGION,CIVCO1PRP00X,2022,99999.0
REGION,CIVCO1PRP00X,2023,99999.0
REGION,CIVCO1PRP00X,2024,99999.0
REGION,CIVCO1PRP00X,2025,99999.0
REGION,CIVCO1PRP00X,2026,99999.0
REGION,CIVCO1PRP00X,2027,99999.0
REGION,CIVCO1PRP00X,2028,99999.0
REGION,CIVCO1PRP00X,2029,99999.0
REGION,CIVCO1PRP00X,2030,99999.0
REGION,CIVCO1PRP00X,2031,99999.0
REGION,CIVCO1PRP00X,2032,99999.0
REGION,CIVCO1PRP00X,2033,99999.0
REGION,CIVCO1PRP00X,2034,99999.0
REGION,CIVCO1PRP00X,2035,99999.0
REGION,CIVCO1PRP00X,2036,99999.0
REGION,CIVCO1PRP00X,2037,99999.0
REGION,CIVCO1PRP00X,2038,99999.0
REGION,CIVCO1PRP00X,2039,99999.0
REGION,CIVCO1PRP00X,2040,99999.0
REGION,CIVCO1R1P00X,2015,185.73245460000024
REGION,CIVCO1R1P00X,2040,0.0
REGION,CIVCO1R2P00X,2040,0.0
REGION,CIVCO1RCP00X,2040,0.0
REGION,CIVCOADIP00X,2015,99999.0
REGION,CIVCOADIP00X,2016,99999.0
REGION,CIVCOADIP00X,2017,99999.0
REGION,CIVCOADIP00X,2018,99999.0
REGION,CIVCOADIP00X,2019,99999.0
REGION,CIVCOADIP00X,2020,99999.0
REGION,CIVCOADIP00X,2021,99999.0
REGION,CIVCOADIP00X,2022,99999.0
REGION,CIVCOADIP00X,2023,99999.0
REGION,CIVCOADIP00X,2024,99999.0
REGION,CIVCOADIP00X,2025,99999.0
REGION,CIVCOADIP00X,2026,99999.0
REGION,CIVCOADIP00X,2027,99999.0
REGION,CIVCOADIP00X,2028,99999.0
REGION,CIVCOADIP00X,2029,99999.0
REGION,CIVCOADIP00X,2030,99999.0
REGION,CIVCOADIP00X,2031,99999.0
REGION,CIVCOADIP00X,2032,99999.0
REGION,CIVCOADIP00X,2033,99999.0
REGION,CIVCOADIP00X,2034,99999.0
REGION,CIVCOADIP00X,2035,99999.0
REGION,CIVCOADIP00X,2036,99999.0
REGION,CIVCOADIP00X,2037,99999.0
REGION,CIVCOADIP00X,2038,99999.0
REGION,CIVCOADIP00X,2039,99999.0
REGION,CIVCOADIP00X,2040,99999.0
REGION,CIVCOAIMP00X,2015,99999.0
REGION,CIVCOAIMP00X,2016,99999.0
REGION,CIVCOAIMP00X,2017,99999.0
REGION,CIVCOAIMP00X,2018,99999.0
REGION,CIVCOAIMP00X,2019,99999.0
REGION,CIVCOAIMP00X,2020,99999.0
REGION,CIVCOAIMP00X,2021,99999.0
REGION,CIVCOAIMP00X,2022,99999.0
REGION,CIVCOAIMP00X,2023,99999.0
REGION,CIVCOAIMP00X,2024,99999.0
REGION,CIVCOAIMP00X,2025,99999.0
REGION,CIVCOAIMP00X,2026,99999.0
REGION,CIVCOAIMP00X,2027,99999.0
REGION,CIVCOAIMP00X,2028,99999.0
REGION,CIVCOAIMP00X,2029,99999.0
REGION,CIVCOAIMP00X,2030,99999.0
REGION,CIVCOAIMP00X,2031,99999.0
REGION,CIVCOAIMP00X,2032,99999.0
REGION,CIVCOAIMP00X,2033,99999.0
REGION,CIVCOAIMP00X,2034,99999.0
REGION,CIVCOAIMP00X,2035,99999.0
REGION,CIVCOAIMP00X,2036,99999.0
REGION,CIVCOAIMP00X,2037,99999.0
REGION,CIVCOAIMP00X,2038,99999.0
REGION,CIVCOAIMP00X,2039,99999.0
REGION,CIVCOAIMP00X,2040,99999.0
REGION,CIVCOAPRP00X,2015,99999.0
REGION,CIVCOAPRP00X,2016,99999.0
REGION,CIVCOAPRP00X,2017,99999.0
REGION,CIVCOAPRP00X,2018,99999.0
REGION,CIVCOAPRP00X,2019,99999.0
REGION,CIVCOAPRP00X,2020,99999.0
REGION,CIVCOAPRP00X,2021,99999.0
REGION,CIVCOAPRP00X,2022,99999.0
REGION,CIVCOAPRP00X,2023,99999.0
REGION,CIVCOAPRP00X,2024,99999.0
REGION,CIVCOAPRP00X,2025,99999.0
REGION,CIVCOAPRP00X,2026,99999.0
REGION,CIVCOAPRP00X,2027,99999.0
REGION,CIVCOAPRP00X,2028,99999.0
REGION,CIVCOAPRP00X,2029,99999.0
REGION,CIVCOAPRP00X,2030,99999.0
REGION,CIVCOAPRP00X,2031,99999.0
REGION,CIVCOAPRP00X,2032,99999.0
REGION,CIVCOAPRP00X,2033,99999.0
REGION,CIVCOAPRP00X,2034,99999.0
REGION,CIVCOAPRP00X,2035,99999.0
REGION,CIVCOAPRP00X,2036,99999.0
REGION,CIVCOAPRP00X,2037,99999.0
REGION,CIVCOAPRP00X,2038,99999.0
REGION,CIVCOAPRP00X,2039,99999.0
REGION,CIVCOAPRP00X,2040,99999.0
REGION,CIVCOASCC01N,2040,0.0
REGION,CIVCOASCP01N,2026,0.26680281833664843
REGION,CIVCOASCP01N,2029,0.07846074688940699
REGION,CIVCOASCP01N,2030,0.12597458022035446
REGION,CIVCOASCP01N,2031,0.23106710283110526
REGION,CIVCOASCP01N,2032,0.3061078865951977
REGION,CIVCOASCP01N,2033,0.27090255066570035
REGION,CIVCOASCP01N,2034,0.029714188692622656
REGION,CIVCOASCP01N,2035,0.21018149125751168
REGION,CIVCOASCP01N,2036,0.17256197610993262
REGION,CIVCOASCP01N,2037,0.19761140959157902
REGION,CIVCOASCP01N,2038,0.3150818936559343
REGION,CIVCOASCP01N,2039,0.4746375767792035
REGION,CIVCOASCP01N,2040,0.10670582850165466
REGION,CIVCOASCP01O,2040,0.0
REGION,CIVEL1TRP00X,2018,0.06306566473174535
REGION,CIVEL1TRP00X,2019,0.10629145740332224
REGION,CIVEL1TRP00X,2020,0.02062919411331432
REGION,CIVEL1TRP00X,2021,0.22132318508703586
REGION,CIVEL1TRP00X,2022,0.14689692502650664
REGION,CIVEL1TRP00X,2023,0.144961147231649
REGION,CIVEL1TRP00X,2024,0.143042562820745
REGION,CIVEL1TRP00X,2025,0.14111216677505856
REGION,CIVEL1TRP00X,2026,0.2922109167224698
REGION,CIVEL1TRP00X,2027,0.18367582411817107
REGION,CIVEL1TRP00X,2028,0.1673071282501879
REGION,CIVEL1TRP00X,2029,0.08679271568388947
REGION,CIVEL1TRP00X,2030,0.04030031037743509
REGION,CIVEL1TRP00X,2031,0.16865207272590954
REGION,CIVEL1TRP00X,2032,0.12697512963470237
REGION,CIVEL1TRP00X,2033,0.1420769060660989
REGION,CIVEL1TRP00X,2034,0.038454705409773915
REGION,CIVEL1TRP00X,2035,0.041000286638996464
REGION,CIVEL1TRP00X,2036,0.04371443374441952
REGION,CIVEL1TRP00X,2037,0.2298754702703647
REGION,CIVEL1TRP00X,2038,0.23177477308051508
REGION,CIVEL1TRP00X,2039,0.23389648063003565
REGION,CIVEL1TRP00X,2040,0.236258219793819
REGION,CIVEL2DIP00X,2018,0.059912381495156625
REGION,CIVEL2DIP00X,2019,0.10097688453315658
REGION,CIVEL2DIP00X,2020,0.01959773440764989
REGION,CIVEL2DIP00X,2021,0.14399097572633593
REGION,CIVEL2DIP00X,2022,0.07344158277706471
REGION,CIVEL2DIP00X,2023,0.071757600896564
REGION,CIVEL2DIP00X,2024,0.07008940820965608
REGION,CIVEL2DIP00X,2025,0.06840945249600884
REGION,CIVEL2DIP00X,2026,0.21210664603469437
REGION,CIVEL2DIP00X,2027,0.15760750703132237
REGION,CIVEL2DIP00X,2028,0.1420966038259266
REGION,CIVEL2DIP00X,2029,0.06564713230240096
REGION,CIVEL2DIP00X,2030,0.021518430860337417
REGION,CIVEL2DIP00X,2031,0.13713589816341243
REGION,CIVEL2DIP00X,2032,0.08848976995843676
REGION,CIVEL2DIP00X,2033,0.1007092035988003
REGION,CIVEL2DIP00X,2037,0.17410379980037527
REGION,CIVEL2DIP00X,2038,0.17297689698823637
REGION,CIVEL2DIP00X,2039,0.17186716320942308
REGION,CIVEL2DIP00X,2040,0.17077848498018788
REGION,CIVEL3DIP00X,2021,0.06626605010634795
REGION,CIVEL3DIP00X,2022,0.06611049599811698
REGION,CIVEL3DIP00X,2023,0.06595548897350277
REGION,CIVEL3DIP00X,2024,0.06580102647005177
REGION,CIVEL3DIP00X,2025,0.06564710594029698
REGION,CIVEL3DIP00X,2026,0.06549372485165186
REGION,CIVEL3DIP00X,2027,0.016884525880940547
REGION,CIVEL3DIP00X,2028,0.016845168011752388
REGION,CIVEL3DIP00X,2029,0.016805947597293997
REGION,CIVEL3DIP00X,2030,0.016766863998225995
REGION,CIVEL3DIP00X,2031,0.030608475066923713
REGION,CIVEL3DIP00X,2032,0.03263453358617364
REGION,CIVEL3DIP00X,2033,0.0347947476166542
REGION,CIVEL3DIP00X,2034,0.037098003148092536
REGION,CIVEL3DIP00X,2035,0.0395537749307348
REGION,CIVEL3DIP00X,2036,0.04217216549669179
REGION,CIVEL3DIP00X,2037,0.04496394676824327
REGION,CIVEL3DIP00X,2038,0.04794060442471748
REGION,CIVEL3DIP00X,2039,0.051114385210739466
REGION,CIVEL3DIP00X,2040,0.054498347381147304
REGION,CIVEL4DIP00X,2040,0.0
REGION,CIVELBFABP00,2040,0.0
REGION,CIVELGHABP00,2017,0.6552
REGION,CIVELGHABP00,2040,0.0
REGION,CIVELLBRBP00,2018,0.3376
REGION,CIVELLBRBP00,2040,0.0
REGION,CIVELSLEBP00,2040,0.0
REGION,CIVGEOCVP01N,2040,0.0
REGION,CIVGEOCVP01O,2040,0.0
REGION,CIVHFODIP00X,2015,99999.0
REGION,CIVHFODIP00X,2016,99999.0
REGION,CIVHFODIP00X,2017,99999.0
REGION,CIVHFODIP00X,2018,99999.0
REGION,CIVHFODIP00X,2019,99999.0
REGION,CIVHFODIP00X,2020,99999.0
REGION,CIVHFODIP00X,2021,99999.0
REGION,CIVHFODIP00X,2022,99999.0
REGION,CIVHFODIP00X,2023,99999.0
REGION,CIVHFODIP00X,2024,99999.0
REGION,CIVHFODIP00X,2025,99999.0
REGION,CIVHFODIP00X,2026,99999.0
REGION,CIVHFODIP00X,2027,99999.0
REGION,CIVHFODIP00X,2028,99999.0
REGION,CIVHFODIP00X,2029,99999.0
REGION,CIVHFODIP00X,2030,99999.0
REGION,CIVHFODIP00X,2031,99999.0
REGION,CIVHFODIP00X,2032,99999.0
REGION,CIVHFODIP00X,2033,99999.0
REGION,CIVHFODIP00X,2034,99999.0
REGION,CIVHFODIP00X,2035,99999.0
REGION,CIVHFODIP00X,2036,99999.0
REGION,CIVHFODIP00X,2037,99999.0
REGION,CIVHFODIP00X,2038,99999.0
REGION,CIVHFODIP00X,2039,99999.0
REGION,CIVHFODIP00X,2040,99999.0
REGION,CIVHFOEMP00X,2015,99999.0
REGION,CIVHFOEMP00X,2016,99999.0
REGION,CIVHFOEMP00X,2017,99999.0
REGION,CIVHFOEMP00X,2018,99999.0
REGION,CIVHFOEMP00X,2019,99999.0
REGION,CIVHFOEMP00X,2020,99999.0
REGION,CIVHFOEMP00X,2021,99999.0
REGION,CIVHFOEMP00X,2022,99999.0
REGION,CIVHFOEMP00X,2023,99999.0
REGION,CIVHFOEMP00X,2024,99999.0
REGION,CIVHFOEMP00X,2025,99999.0
REGION,CIVHFOEMP00X,2026,99999.0
REGION,CIVHFOEMP00X,2027,99999.0
REGION,CIVHFOEMP00X,2028,99999.0
REGION,CIVHFOEMP00X,2029,99999.0
REGION,CIVHFOEMP00X,2030,99999.0
REGION,CIVHFOEMP00X,2031,99999.0
REGION,CIVHFOEMP00X,2032,99999.0
REGION,CIVHFOEMP00X,2033,99999.0
REGION,CIVHFOEMP00X,2034,99999.0
REGION,CIVHFOEMP00X,2035,99999.0
REGION,CIVHFOEMP00X,2036,99999.0
REGION,CIVHFOEMP00X,2037,99999.0
REGION,CIVHFOEMP00X,2038,99999.0
REGION,CIVHFOEMP00X,2039,99999.0
REGION,CIVHFOEMP00X,2040,99999.0
REGION,CIVHFOGCP01N,2040,0.0
REGION,CIVHFOGCP01O,2040,0.0
REGION,CIVHFOIMP00X,2015,99999.0
REGION,CIVHFOIMP00X,2016,99999.0
REGION,CIVHFOIMP00X,2017,99999.0
REGION,CIVHFOIMP00X,2018,99999.0
REGION,CIVHFOIMP00X,2019,99999.0
REGION,CIVHFOIMP00X,2020,99999.0
REGION,CIVHFOIMP00X,2021,99999.0
REGION,CIVHFOIMP00X,2022,99999.0
REGION,CIVHFOIMP00X,2023,99999.0
REGION,CIVHFOIMP00X,2024,99999.0
REGION,CIVHFOIMP00X,2025,99999.0
REGION,CIVHFOIMP00X,2026,99999.0
REGION,CIVHFOIMP00X,2027,99999.0
REGION,CIVHFOIMP00X,2028,99999.0
REGION,CIVHFOIMP00X,2029,99999.0
REGION,CIVHFOIMP00X,2030,99999.0
REGION,CIVHFOIMP00X,2031,99999.0
REGION,CIVHFOIMP00X,2032,99999.0
REGION,CIVHFOIMP00X,2033,99999.0
