r,t,y,AnnualVariableOperatingCost
REGION,CIVLFOIMP00X,2029,3182.5877384682726
REGION,CIVLFOIMP00X,2030,3385.265074494189
REGION,CIVLFOIMP00X,2031,3701.8094710431164
REGION,CIVLFOIMP00X,2032,4024.450830224187
REGION,CIVLFOIMP00X,2033,4353.164075736344
REGION,CIVLFOIMP00X,2034,4687.905909050541
REGION,CIVLFOIMP00X,2035,5028.614499016366
REGION,CIVLFOIMP00X,2036,5448.402186753948
REGION,CIVLFOIMP00X,2037,5874.392288515396
REGION,CIVLFOIMP00X,2038,6306.591602716977
REGION,CIVLFOIMP00X,2039,6744.989982708364
REGION,CIVLFOIMP00X,2040,7189.583800901477
REGION,CIVLFOMGRID1,2040,0.0
REGION,CIVLFORCP00X,2040,0.0
REGION,CIVLFORCP01N,2040,0.0
REGION,CIVLFORCP01O,2040,0.0
REGION,CIVLFOSALON1,2040,0.0
REGION,CIVLNGEXP00X,2040,0.0
REGION,CIVLNGIMP00X,2028,912.4563198177901
REGION,CIVLNGIMP00X,2029,1394.8292539583929
REGION,CIVLNGIMP00X,2030,1489.7226321220603
REGION,CIVLNGIMP00X,2031,1617.5841328180993
REGION,CIVLNGIMP00X,2032,1773.0490222209273
REGION,CIVLNGIMP00X,2033,1961.7679444521207
REGION,CIVLNGIMP00X,2034,2190.542831507748
REGION,CIVLNGIMP00X,2035,2467.561314138639
REGION,CIVLNGIMP00X,2036,2809.2424803825884
REGION,CIVLNGIMP00X,2037,3222.712709739856
REGION,CIVLNGIMP00X,2038,3722.811554225462
REGION,CIVLNGIMP00X,2039,4327.434527269507
REGION,CIVLNGIMP00X,2040,5058.161596845203
REGION,CIVNGACCC01N,2040,0.0
REGION,CIVNGACCP01N,2020,0.00012843216189664298
REGION,CIVNGACCP01N,2021,0.0003103527458234508
REGION,CIVNGACCP01N,2022,0.00040332465585883565
REGION,CIVNGACCP01N,2023,0.0004033246558588356
REGION,CIVNGACCP01N,2024,0.00040332465585883587
REGION,CIVNGACCP01N,2025,0.0004033246558588353
REGION,CIVNGACCP01N,2026,0.0004033246558588357
REGION,CIVNGACCP01N,2027,0.00040332465585883555
REGION,CIVNGACCP01N,2028,0.00040332465585883565
REGION,CIVNGACCP01N,2029,0.0004033246558588356
REGION,CIVNGACCP01N,2030,0.0004033246558588356
REGION,CIVNGACCP01N,2031,0.00040332465585883555
REGION,CIVNGACCP01N,2032,0.00040332465585883565
REGION,CIVNGACCP01N,2033,0.00040332465585883555
REGION,CIVNGACCP01N,2034,0.00040332465585883636
REGION,CIVNGACCP01N,2035,0.0004033246558588375
REGION,CIVNGACCP01N,2036,0.00040332465585883565
REGION,CIVNGACCP01N,2037,0.0004033246558588357
REGION,CIVNGACCP01N,2038,0.0004033246558588357
REGION,CIVNGACCP01N,2039,0.00040332465585883565
REGION,CIVNGACCP01N,2040,0.0004033246558588353
REGION,CIVNGACCP01O,2040,0.0
REGION,CIVNGADIP00X,2015,0.00010469700500000001
REGION,CIVNGADIP00X,2017,0.000128170383
REGION,CIVNGADIP00X,2020,0.000103614448509936
REGION,CIVNGADIP00X,2021,0.00012417509741956902
REGION,CIVNGADIP00X,2022,0.000148815681991309
REGION,CIVNGADIP00X,2023,0.00017834580094356503
REGION,CIVNGADIP00X,2024,0.000213735705058687
REGION,CIVNGADIP00X,2025,0.00025614817604475
REGION,CIVNGADIP00X,2026,0.000306976731253379
REGION,CIVNGADIP00X,2027,0.000367891409519723
REGION,CIVNGADIP00X,2028,0.000440893642478378
REGION,CIVNGADIP00X,2029,0.000528382014224311
REGION,CIVNGADIP00X,2030,0.0006332310699386691
REGION,CIVNGADIP00X,2031,0.000758885762840225
REGION,CIVNGADIP00X,2032,0.0009094746426409079
REGION,CIVNGADIP00X,2033,0.00108994550446053
REGION,CIVNGADIP00X,2034,0.00130622795512374
REGION,CIVNGADIP00X,2035,0.00156542823816797
REGION,CIVNGADIP00X,2036,0.0018760627187936198
REGION,CIVNGADIP00X,2037,0.0022483377002105996
REGION,CIVNGADIP00X,2038,0.0026944847651142693
REGION,CIVNGADIP00X,2039,0.0032291626603747695
REGION,CIVNGADIP00X,2040,0.0038699389293880095
REGION,CIVNGAGCP01N,2040,0.0
REGION,CIVNGAGCP01O,2017,0.00014575213871999995
REGION,CIVNGAGCP01O,2040,0.0
REGION,CIVNGAPRP00X,2015,333.15275692319557
REGION,CIVNGAPRP00X,2016,317.5389879708744
REGION,CIVNGAPRP00X,2017,551.4948217391454
REGION,CIVNGAPRP00X,2018,333.4834324465921
REGION,CIVNGAPRP00X,2019,341.9712382737102
REGION,CIVNGAPRP00X,2020,437.769332995451
REGION,CIVNGAPRP00X,2021,704.7576570624643
REGION,CIVNGAPRP00X,2022,847.1287429003477
REGION,CIVNGAPRP00X,2023,860.9837467778464
REGION,CIVNGAPRP00X,2024,879.5945226500473
REGION,CIVNGAPRP00X,2025,903.8951931042889
REGION,CIVNGAPRP00X,2026,929.0894616789839
REGION,CIVNGAPRP00X,2027,961.9775633490187
REGION,CIVNGAPRP00X,2028,308.8088194696705
REGION,CIVNGAPRP00X,2040,0.0
REGION,CIVNGGCP01N,2040,0.0
REGION,CIVNGGCP01O,2040,0.0
REGION,CIVSOLARP00X,2034,0.00011689247425314562
REGION,CIVSOLARP00X,2035,0.00014270646426538646
REGION,CIVSOLARP00X,2036,0.00016121334892090866
REGION,CIVSOLARP00X,2037,0.00017066975901737933
REGION,CIVSOLARP00X,2038,0.00018008842883455897
REGION,CIVSOLARP00X,2039,0.0001894700586559427
REGION,CIVSOLARP00X,2040,0.00019881556135111782
REGION,CIVSOLCNP01X,2040,0.0
REGION,CIVSOLCSP01X,2040,0.0
REGION,CIVSOLMGRID1,2040,0.0
REGION,CIVSOLPRP00X,2036,0.00011129298643545859
REGION,CIVSOLPRP00X,2037,0.00012074939653192926
REGION,CIVSOLPRP00X,2038,0.00013016806634910894
REGION,CIVSOLPRP00X,2039,0.0001395496961704926
REGION,CIVSOLPRP00X,2040,0.00014889519886566777
REGION,CIVSOLPRSAL1,2040,0.0
REGION,CIVSOLPRSAL2,2040,0.0
REGION,CIVSOLPRSAL3,2040,0.0
REGION,CIVSOLPRSAL4,2040,0.0
REGION,CIVSOLPRSAL5,2040,0.0
REGION,CIVSOLPUP00X,2040,0.0
REGION,CIVURNIMP00X,2040,0.0
REGION,CIVURNPRP00X,2040,0.0
REGION,CIVURNPWP01N,2040,0.0
REGION,CIVURNPWP01O,2040,0.0
REGION,CIVWINMGRID1,2040,0.0
REGION,CIVWINOFP00X,2040,0.0
REGION,CIVWINONP00X,2040,0.0
REGION,CIVWINPRP00X,2040,0.0
REGION,CMRBACKSTOP,2015,3049321.070779381
REGION,CMRBACKSTOP,2040,0.0
REGION,CMRBIOCHC01N,2040,0.0
REGION,CMRBIOCHP01N,2040,0.0
REGION,CMRBIOCHP01O,2040,0.0
REGION,CMRBIODIP00X,2015,0.0023012432852631713
REGION,CMRBIODIP00X,2016,0.0023633668473684345
REGION,CMRBIODIP00X,2017,0.002426538167368435
REGION,CMRBIODIP00X,2018,0.002490812466315804
REGION,CMRBIODIP00X,2019,0.002560292974365436
REGION,CMRBIODIP00X,2020,0.0026041952269334257
REGION,CMRBIODIP00X,2021,0.0027425401488791372
REGION,CMRBIODIP00X,2022,0.002876155375505053
REGION,CMRBIODIP00X,2023,0.0030059373765169268
REGION,CMRBIODIP00X,2024,0.0031324933707703585
REGION,CMRBIODIP00X,2025,0.00320797989402658
REGION,CMRBIODIP00X,2026,0.0032812602978901373
REGION,CMRBIODIP00X,2027,0.0033524328298054846
REGION,CMRBIODIP00X,2028,0.0034216298134407794
REGION,CMRBIODIP00X,2029,0.0034889534973676956
REGION,CMRBIODIP00X,2030,0.003561889145510685
REGION,CMRBIODIP00X,2031,0.0036326214502861477
REGION,CMRBIODIP00X,2032,0.0037012640187787478
REGION,CMRBIODIP00X,2033,0.003767873203530295
REGION,CMRBIODIP00X,2034,0.003832453296425569
REGION,CMRBIODIP00X,2035,0.003901837210374285
REGION,CMRBIODIP00X,2036,0.003968442499389527
REGION,CMRBIODIP00X,2037,0.004032458984950801
REGION,CMRBIODIP00X,2038,0.004094131876681391
REGION,CMRBIODIP00X,2039,0.004153721677450096
REGION,CMRBIODIP00X,2040,0.004214178803567032
REGION,CMRBIOIMP00X,2040,0.0
REGION,CMRBIOPRP00X,2015,368.1989256421062
REGION,CMRBIOPRP00X,2016,378.13869557894833
REGION,CMRBIOPRP00X,2017,388.2461067789483
REGION,CMRBIOPRP00X,2018,398.52999461052735
REGION,CMRBIOPRP00X,2019,409.6468758984684
REGION,CMRBIOPRP00X,2020,416.6712363093468
REGION,CMRBIOPRP00X,2021,438.80642382066253
REGION,CMRBIOPRP00X,2022,460.18486008080913
REGION,CMRBIOPRP00X,2023,480.94998024270893
REGION,CMRBIOPRP00X,2024,501.19893932325806
REGION,CMRBIOPRP00X,2025,513.2767830442534
REGION,CMRBIOPRP00X,2026,525.0016476624227
REGION,CMRBIOPRP00X,2027,536.3892527688782
REGION,CMRBIOPRP00X,2028,547.4607701505255
REGION,CMRBIOPRP00X,2029,558.2325595788321
REGION,CMRBIOPRP00X,2030,569.9022632817104
REGION,CMRBIOPRP00X,2031,581.2194320457845
REGION,CMRBIOPRP00X,2032,592.2022430046005
REGION,CMRBIOPRP00X,2033,602.859712564848
REGION,CMRBIOPRP00X,2034,613.1925274280918
REGION,CMRBIOPRP00X,2035,624.2939536598865
REGION,CMRBIOPRP00X,2036,634.9507999023251
REGION,CMRBIOPRP00X,2037,645.193437592129
REGION,CMRBIOPRP00X,2038,655.0611002690233
REGION,CMRBIOPRP00X,2039,664.5954683920163
REGION,CMRBIOPRP00X,2040,674.2686085707261
REGION,CMRCO1DIP00X,2040,0.0
REGION,CMRCO1EXP00X,2015,-1449.8551795395854
REGION,CMRCO1EXP00X,2016,-1099.453930707269
REGION,CMRCO1EXP00X,2017,-1093.5672915617638
REGION,CMRCO1EXP00X,2018,-1174.1602023534185
REGION,CMRCO1EXP00X,2019,-1267.6773866116553
REGION,CMRCO1EXP00X,2040,0.0
REGION,CMRCO1IMP00X,2016,841.4057789660814
REGION,CMRCO1IMP00X,2040,0.0
REGION,CMRCO1PRP00X,2015,2145.034853295403
REGION,CMRCO1PRP00X,2016,865.9556343720544
REGION,CMRCO1PRP00X,2017,1810.8021679040517
REGION,CMRCO1PRP00X,2018,1922.4543847109312
REGION,CMRCO1PRP00X,2019,2222.425587056128
REGION,CMRCO1PRP00X,2040,0.0
REGION,CMRCO1R1P00X,2015,0.00101819755091373
REGION,CMRCO1R1P00X,2016,0.0010008981167685023
REGION,CMRCO1R1P00X,2017,0.0011030955039310992
REGION,CMRCO1R1P00X,2018,0.0010614946400996147
REGION,CMRCO1R1P00X,2019,0.0012397291717056677
REGION,CMRCO1R1P00X,2040,0.0
REGION,CMRCO1R2P00X,2040,0.0
REGION,CMRCO1RCP00X,2015,73.81973238870616
REGION,CMRCO1RCP00X,2016,72.56551644806592
REGION,CMRCO1RCP00X,2017,79.97486816414278
REGION,CMRCO1RCP00X,2018,76.95878878698919
REGION,CMRCO1RCP00X,2019,89.88086408934868
REGION,CMRCO1RCP00X,2040,0.0
REGION,CMRCOADIP00X,2040,0.0
REGION,CMRCOAIMP00X,2040,0.0
REGION,CMRCOAPRP00X,2040,0.0
REGION,CMRCOASCC01N,2040,0.0
REGION,CMRCOASCP01N,2040,0.0
REGION,CMRCOASCP01O,2040,0.0
REGION,CMREL1TRP00X,2015,0.000266698636563835
REGION,CMREL1TRP00X,2016,0.00024114695696279994
REGION,CMREL1TRP00X,2017,0.0002411469569627999
REGION,CMREL1TRP00X,2018,0.0002711061569628
REGION,CMREL1TRP00X,2019,0.00027110615696280003
REGION,CMREL1TRP00X,2020,0.0003590113545256257
REGION,CMREL1TRP00X,2021,0.00039693649574551573
REGION,CMREL1TRP00X,2022,0.0004484814989607695
REGION,CMREL1TRP00X,2023,0.0005001344898758046
REGION,CMREL1TRP00X,2024,0.0005519033102542323
REGION,CMREL1TRP00X,2025,0.0006038008101275657
REGION,CMREL1TRP00X,2026,0.0006574869954281909
REGION,CMREL1TRP00X,2027,0.0007203312836787376
REGION,CMREL1TRP00X,2028,0.000774721674020831
REGION,CMREL1TRP00X,2029,0.00082942213244358
REGION,CMREL1TRP00X,2030,0.0008797730982899266
REGION,CMREL1TRP00X,2031,0.0009218584564225234
REGION,CMREL1TRP00X,2032,0.0009639857014939558
REGION,CMREL1TRP00X,2033,0.0010061535045662688
REGION,CMREL1TRP00X,2034,0.0010539818849368682
REGION,CMREL1TRP00X,2035,0.0011103372722297317
REGION,CMREL1TRP00X,2036,0.0011634045239200808
REGION,CMREL1TRP00X,2037,0.0012080689760012827
REGION,CMREL1TRP00X,2038,0.0012470703629202868
REGION,CMREL1TRP00X,2039,0.001286085878386696
REGION,CMREL1TRP00X,2040,0.0013263189361138036
REGION,CMREL2DIP00X,2015,0.0002533637047356428
REGION,CMREL2DIP00X,2016,0.00022908960911465965
REGION,CMREL2DIP00X,2017,0.00022908960911465967
REGION,CMREL2DIP00X,2018,0.0002575508491146596
REGION,CMREL2DIP00X,2019,0.00025755084911465944
REGION,CMREL2DIP00X,2020,0.0003115388203537722
REGION,CMREL2DIP00X,2021,0.000318045738067096
REGION,CMREL2DIP00X,2022,0.0003374915246760153
REGION,CMREL2DIP00X,2023,0.0003570398995997271
REGION,CMREL2DIP00X,2024,0.0003766983125136615
REGION,CMREL2DIP00X,2025,0.00039647897094775646
REGION,CMREL2DIP00X,2026,0.0004179588805377786
REGION,CMREL2DIP00X,2027,0.0004481389879302262
REGION,CMREL2DIP00X,2028,0.00047028789230964317
REGION,CMREL2DIP00X,2029,0.000492731361365683
REGION,CMREL2DIP00X,2030,0.0005110428124741407
REGION,CMREL2DIP00X,2031,0.0005215019362545361
REGION,CMREL2DIP00X,2032,0.0005320008526268251
REGION,CMREL2DIP00X,2033,0.0005425382990999506
REGION,CMREL2DIP00X,2034,0.0005584532940064485
REGION,CMREL2DIP00X,2035,0.0005824689454890967
REGION,CMREL2DIP00X,2036,0.0006033608681493569
REGION,CMREL2DIP00X,2037,0.000616270131180927
REGION,CMREL2DIP00X,2038,0.000623799482308409
REGION,CMREL2DIP00X,2039,0.0006313422555559264
REGION,CMREL2DIP00X,2040,0.0006400416939511067
REGION,CMREL3DIP00X,2023,0.0001180878657822864
REGION,CMREL3DIP00X,2024,0.0001476098322278581
REGION,CMREL3DIP00X,2025,0.00017713179867342996
REGION,CMREL3DIP00X,2026,0.00020665376511900155
REGION,CMREL3DIP00X,2027,0.0002361757315645733
REGION,CMREL3DIP00X,2028,0.000265697698010145
REGION,CMREL3DIP00X,2029,0.0002952196644557165
REGION,CMREL3DIP00X,2030,0.00032474163090128816
REGION,CMREL3DIP00X,2031,0.0003542635973468595
REGION,CMREL3DIP00X,2032,0.00038378556379243135
REGION,CMREL3DIP00X,2033,0.0004133075302380028
REGION,CMREL3DIP00X,2034,0.00044282949668357437
REGION,CMREL3DIP00X,2035,0.0004723514631291462
REGION,CMREL3DIP00X,2036,0.0005018734295747177
REGION,CMREL3DIP00X,2037,0.0005313953960202892
REGION,CMREL3DIP00X,2038,0.0005609173624658608
REGION,CMREL3DIP00X,2039,0.0005904393289114324
REGION,CMREL3DIP00X,2040,0.000619961295357004
REGION,CMREL4DIP00X,2040,0.0
REGION,CMRELTCDBP00,2026,0.00013899601848068292
REGION,CMRELTCDBP00,2027,0.0002136089047583725
REGION,CMRELTCDBP00,2028,0.00027215405956887954
REGION,CMRELTCDBP00,2029,0.00033102560183270757
REGION,CMRELTCDBP00,2030,0.0003853187308582165
REGION,CMRELTCDBP00,2031,0.0003845582528443018
REGION,CMRELTCDBP00,2032,0.0004065981351817031
REGION,CMRELTCDBP00,2033,0.00040612215984176046
REGION,CMRELTCDBP00,2034,0.00040702810888460503
REGION,CMRELTCDBP00,2035,0.00040474283471287335
REGION,CMRELTCDBP00,2036,0.0004051012016621195
REGION,CMRELTCDBP00,2037,0.0004033866067389175
REGION,CMRELTCDBP00,2038,0.0004379990215950021
REGION,CMRELTCDBP00,2039,0.0004769873864589122
REGION,CMRELTCDBP00,2040,0.0004908507513500537
REGION,CMRGEOCVP01N,2040,0.0
REGION,CMRGEOCVP01O,2040,0.0
REGION,CMRHFOEMP00X,2015,-6.215279227991998
REGION,CMRHFOEMP00X,2016,-4.79395833208148
REGION,CMRHFOEMP00X,2017,-5.237042749805111
REGION,CMRHFOEMP00X,2018,-8.2019136605578
REGION,CMRHFOEMP00X,2019,-7.1992246499405725
REGION,CMRHFOEMP00X,2020,-7.292709187819825
REGION,CMRHFOEMP00X,2021,-7.1889557433055336
REGION,CMRHFOEMP00X,2022,-7.078451038086693
REGION,CMRHFOEMP00X,2023,-6.961409992400354
REGION,CMRHFOEMP00X,2024,-6.838047526483605
REGION,CMRHFOEMP00X,2025,-6.708578560573533
REGION,CMRHFOEMP00X,2026,-6.542926687649552
REGION,CMRHFOEMP00X,2027,-6.373971028638214
REGION,CMRHFOEMP00X,2028,-6.20187277371733
REGION,CMRHFOEMP00X,2029,-6.026793113064684
REGION,CMRHFOEMP00X,2030,-5.848893236858115
REGION,CMRHFOEMP00X,2031,-5.77770604943582
REGION,CMRHFOEMP00X,2032,-5.702670905936662
REGION,CMRHFOEMP00X,2033,-5.623787806360609
REGION,CMRHFOEMP00X,2034,-5.54105675070768
REGION,CMRHFOEMP00X,2035,-5.454477738977873
REGION,CMRHFOEMP00X,2036,-5.350967720509795
REGION,CMRHFOEMP00X,2037,-5.244379337180204
REGION,CMRHFOEMP00X,2038,-5.134712588989118
REGION,CMRHFOEMP00X,2039,-5.021967475936527
REGION,CMRHFOEMP00X,2040,-4.906143998022431
REGION,CMRHFOGCP01N,2040,0.0
REGION,CMRHFOGCP01O,2040,0.0
REGION,CMRHFOIMP00X,2015,75.52529454976283
REGION,CMRHFOIMP00X,2016,58.305506361925154
REGION,CMRHFOIMP00X,2017,62.29701388748601
REGION,CMRHFOIMP00X,2018,78.07818933286448
REGION,CMRHFOIMP00X,2019,65.62919046988526
REGION,CMRHFOIMP00X,2020,113.70284261333963
REGION,CMRHFOIMP00X,2021,109.62598461552969
REGION,CMRHFOIMP00X,2022,101.35161006495258
REGION,CMRHFOIMP00X,2023,95.19837267354094
REGION,CMRHFOIMP00X,2024,94.51283042103722
REGION,CMRHFOIMP00X,2025,86.07726510508908
REGION,CMRHFOIMP00X,2026,61.525632363289894
REGION,CMRHFOIMP00X,2027,48.77536323583106
REGION,CMRHFOIMP00X,2028,48.82329257789228
REGION,CMRHFOIMP00X,2029,48.88437197158194
REGION,CMRHFOIMP00X,2030,48.9576727316606
REGION,CMRHFOIMP00X,2031,49.584011248105355
REGION,CMRHFOIMP00X,2032,54.03066050866647
REGION,CMRHFOIMP00X,2033,55.549142730789676
REGION,CMRHFOIMP00X,2034,55.63922341526482
REGION,CMRHFOIMP00X,2035,55.73908840864836
REGION,CMRHFOIMP00X,2036,55.63565814171589
REGION,CMRHFOIMP00X,2037,55.54377223577685
REGION,CMRHFOIMP00X,2038,55.463048125553996
REGION,CMRHFOIMP00X,2039,55.392765376399524
REGION,CMRHFOIMP00X,2040,55.332046673846456
REGION,CMRHYDLSP00X,2018,0.00012362663879999998
REGION,CMRHYDLSP00X,2019,0.0001236266388
REGION,CMRHYDLSP00X,2020,0.0001236266388
REGION,CMRHYDLSP00X,2021,0.00012362663879999998
REGION,CMRHYDLSP00X,2022,0.0001236266388
REGION,CMRHYDLSP00X,2023,0.00012362663879999998
REGION,CMRHYDLSP00X,2024,0.00012362663879999998
REGION,CMRHYDLSP00X,2025,0.00012362663879999998
REGION,CMRHYDLSP00X,2026,0.0001236266388
REGION,CMRHYDLSP00X,2027,0.0001236266388
REGION,CMRHYDLSP00X,2028,0.0001236266388
REGION,CMRHYDLSP00X,2029,0.0001236266388
REGION,CMRHYDLSP00X,2030,0.0001236266388
REGION,CMRHYDLSP00X,2031,0.0001236266388
REGION,CMRHYDLSP00X,2032,0.0001236266388
REGION,CMRHYDLSP00X,2033,0.0001236266388
REGION,CMRHYDLSP00X,2034,0.0001236266388
REGION,CMRHYDLSP00X,2035,0.0001236266388
REGION,CMRHYDLSP00X,2036,0.0001236266388
REGION,CMRHYDLSP00X,2037,0.00012362663879999998
REGION,CMRHYDLSP00X,2038,0.00012362663879999998
REGION,CMRHYDLSP00X,2039,0.0001236266388
REGION,CMRHYDLSP00X,2040,0.0001236266388
REGION,CMRHYDMGRID1,2040,0.0
REGION,CMRLFODIP00X,2015,0.0005697983237052657
REGION,CMRLFODIP00X,2016,0.0005773677934315814
REGION,CMRLFODIP00X,2017,0.0005387896700000023
REGION,CMRLFODIP00X,2018,0.0005271025362105287
REGION,CMRLFODIP00X,2019,0.0006206067814694033
REGION,CMRLFODIP00X,2020,0.0006437628786092086
REGION,CMRLFODIP00X,2021,0.0006170697257018549
REGION,CMRLFODIP00X,2022,0.0006352903765515539
REGION,CMRLFODIP00X,2023,0.0006540991986997802
REGION,CMRLFODIP00X,2024,0.0006735239323282159
REGION,CMRLFODIP00X,2025,0.0006936090676566507
REGION,CMRLFODIP00X,2026,0.0007145304920865381
REGION,CMRLFODIP00X,2027,0.0007361426404197938
REGION,CMRLFODIP00X,2028,0.0007584220096385233
REGION,CMRLFODIP00X,2029,0.0007813494000943053
REGION,CMRLFODIP00X,2030,0.0008048951516406118
REGION,CMRLFODIP00X,2031,0.0008283511437650243
REGION,CMRLFODIP00X,2032,0.0008523858397751233
REGION,CMRLFODIP00X,2033,0.0008769895736410086
REGION,CMRLFODIP00X,2034,0.0009021530103612117
REGION,CMRLFODIP00X,2035,0.0009278709858923613
REGION,CMRLFODIP00X,2036,0.0009524424145977159
REGION,CMRLFODIP00X,2037,0.0009775408405493864
REGION,CMRLFODIP00X,2038,0.0010031428931408454
REGION,CMRLFODIP00X,2039,0.0010292189122255687
REGION,CMRLFODIP00X,2040,0.001055737052869453
REGION,CMRLFOEMP00X,2015,-167.09156676533632
REGION,CMRLFOEMP00X,2016,-128.86766143502163
REGION,CMRLFOEMP00X,2017,-140.7637784829874
REGION,CMRLFOEMP00X,2018,-220.43186567286182
REGION,CMRLFOEMP00X,2019,-191.31779341400366
REGION,CMRLFOEMP00X,2020,-193.7811059024934
REGION,CMRLFOEMP00X,2021,-191.05734573469468
REGION,CMRLFOEMP00X,2022,-188.15380326690956
REGION,CMRLFOEMP00X,2023,-185.07608573545627
REGION,CMRLFOEMP00X,2024,-181.82980037664797
REGION,CMRLFOEMP00X,2025,-178.42055442680225
REGION,CMRLFOEMP00X,2026,-174.0481765272
REGION,CMRLFOEMP00X,2027,-169.58687114994245
REGION,CMRLFOEMP00X,2028,-165.04084372226757
REGION,CMRLFOEMP00X,2029,-160.4142996714093
REGION,CMRLFOEMP00X,2030,-155.7114444246065
REGION,CMRLFOEMP00X,2031,-153.8162722391759
REGION,CMRLFOEMP00X,2032,-151.81865831399182
REGION,CMRLFOEMP00X,2033,-149.7186026490551
REGION,CMRLFOEMP00X,2034,-147.51610524436393
REGION,CMRLFOEMP00X,2035,-145.2111660999222
REGION,CMRLFOEMP00X,2036,-142.45548330056477
REGION,CMRLFOEMP00X,2037,-139.6178471094061
REGION,CMRLFOEMP00X,2038,-136.6982575264451
REGION,CMRLFOEMP00X,2039,-133.6967145516804
REGION,CMRLFOEMP00X,2040,-130.61321818511456
REGION,CMRLFOIMP00X,2020,940.7750446560661
REGION,CMRLFOIMP00X,2021,917.2109387601076
REGION,CMRLFOIMP00X,2022,942.4180599128789
REGION,CMRLFOIMP00X,2023,968.2494486819196
REGION,CMRLFOIMP00X,2024,994.7384063498196
REGION,CMRLFOIMP00X,2025,1021.9370684624739
REGION,CMRLFOIMP00X,2026,1045.3823287886148
REGION,CMRLFOIMP00X,2027,1020.4572999463088
REGION,CMRLFOIMP00X,2028,1042.4768872021607
REGION,CMRLFOIMP00X,2029,1064.022184201221
REGION,CMRLFOIMP00X,2030,1087.1452004226485
REGION,CMRLFOIMP00X,2031,1122.8817132782074
REGION,CMRLFOIMP00X,2032,1159.8467118489768
REGION,CMRLFOIMP00X,2033,1198.0546699732222
REGION,CMRLFOIMP00X,2034,1237.519880184425
REGION,CMRLFOIMP00X,2035,1278.2611075296313
REGION,CMRLFOIMP00X,2036,1315.011881480319
REGION,CMRLFOIMP00X,2037,1352.882422222761
REGION,CMRLFOIMP00X,2038,1391.862544959678
REGION,CMRLFOIMP00X,2039,1431.9330700078233
REGION,CMRLFOIMP00X,2040,1473.0706411701597
REGION,CMRLFOMGRID1,2040,0.0
REGION,CMRLFORCP00X,2040,0.0
REGION,CMRLFORCP01N,2040,0.0
REGION,CMRLFORCP01O,2040,0.0
REGION,CMRLFOSALON1,2040,0.0
REGION,CMRLNGEXP00X,2025,-259.10320349470334
REGION,CMRLNGEXP00X,2026,-258.4862911054298
REGION,CMRLNGEXP00X,2027,-257.8693787161569
REGION,CMRLNGEXP00X,2028,-257.2524663268837
REGION,CMRLNGEXP00X,2029,-256.63555393761084
REGION,CMRLNGEXP00X,2030,-256.0186415483375
REGION,CMRLNGEXP00X,2031,-257.2524663268837
REGION,CMRLNGEXP00X,2032,-258.48629110542976
REGION,CMRLNGEXP00X,2033,-259.7201158839767
REGION,CMRLNGEXP00X,2034,-260.95394066252277
REGION,CMRLNGEXP00X,2035,-262.1877654410691
REGION,CMRLNGEXP00X,2036,-264.03850260888777
REGION,CMRLNGEXP00X,2037,-265.8892397767072
REGION,CMRLNGEXP00X,2038,-267.739976944526
REGION,CMRLNGEXP00X,2039,-269.59071411234623
REGION,CMRLNGEXP00X,2040,-271.44145128016544
REGION,CMRLNGIMP00X,2040,0.0
REGION,CMRNGACCC01N,2040,0.0
REGION,CMRNGACCP01N,2020,0.00014814142833711016
REGION,CMRNGACCP01N,2021,0.0001891034542848882
REGION,CMRNGACCP01N,2022,0.000246912313926768
REGION,CMRNGACCP01N,2023,0.0003049974900225815
REGION,CMRNGACCP01N,2024,0.00035402627452174037
REGION,CMRNGACCP01N,2025,0.0003540262745217403
REGION,CMRNGACCP01N,2026,0.0003540262745217406
REGION,CMRNGACCP01N,2027,0.00035402627452174015
REGION,CMRNGACCP01N,2028,0.0003540262745217397
REGION,CMRNGACCP01N,2029,0.00035402627452174053
REGION,CMRNGACCP01N,2030,0.00035402627452174135
REGION,CMRNGACCP01N,2031,0.0003980615934954451
REGION,CMRNGACCP01N,2032,0.00041853389878064107
REGION,CMRNGACCP01N,2033,0.0004596885574390026
REGION,CMRNGACCP01N,2034,0.0005084996949254797
REGION,CMRNGACCP01N,2035,0.0005688695013880682
REGION,CMRNGACCP01N,2036,0.0006234397131832172
REGION,CMRNGACCP01N,2037,0.0006715764391480412
REGION,CMRNGACCP01N,2038,0.0006795394406603411
REGION,CMRNGACCP01N,2039,0.0006833594182126159
REGION,CMRNGACCP01N,2040,0.0007125029108421845
REGION,CMRNGACCP01O,2040,0.0
REGION,CMRNGADIP00X,2040,0.0
REGION,CMRNGAGCP01O,2040,0.0
REGION,CMRNGAPRP00X,2015,71.61098134623144
REGION,CMRNGAPRP00X,2016,70.01731110901255
REGION,CMRNGAPRP00X,2017,73.16932474018755
REGION,CMRNGAPRP00X,2018,86.43567587821481
REGION,CMRNGAPRP00X,2019,83.46324902440297
REGION,CMRNGAPRP00X,2020,228.2828360724055
REGION,CMRNGAPRP00X,2021,285.1727244890317
REGION,CMRNGAPRP00X,2022,365.63602905571236
REGION,CMRNGAPRP00X,2023,445.9760993905041
REGION,CMRNGAPRP00X,2024,513.0046378785701
REGION,CMRNGAPRP00X,2025,716.4119950689005
REGION,CMRNGAPRP00X,2026,709.146542007173
REGION,CMRNGAPRP00X,2027,701.9286392696754
