r,t,y,CapitalInvestment
REGION,DZAWINONP00X,2039,1023.600458053825
REGION,DZAWINONP00X,2040,1021.355720207215
REGION,DZAWINPRP00X,2040,0.0
REGION,EGYBACKSTOP,2040,0.0
REGION,EGYBIOCHC01N,2040,0.0
REGION,EGYBIOCHP01N,2016,677.0952
REGION,EGYBIOCHP01N,2021,270.208224
REGION,EGYBIOCHP01N,2022,269.57836800000007
REGION,EGYBIOCHP01N,2030,1454.96736
REGION,EGYBIOCHP01N,2040,0.0
REGION,EGYBIOCHP01O,2040,0.0
REGION,EGYBIODIP00X,2040,0.0
REGION,EGYBIOEMP00X,2040,0.0
REGION,EGYBIOIMP00X,2040,0.0
REGION,EGYBIOPRP00X,2040,0.0
REGION,EGYCO1DIP00X,2040,0.0
REGION,EGYCO1EXP00X,2040,0.0
REGION,EGYCO1IMP00X,2040,0.0
REGION,EGYCO1PRP00X,2040,0.0
REGION,EGYCO1R1P00X,2040,0.0
REGION,EGYCO1R2P00X,2040,0.0
REGION,EGYCO1RCP00X,2040,0.0
REGION,EGYCOADIP00X,2040,0.0
REGION,EGYCOAEMP00X,2040,0.0
REGION,EGYCOAIMP00X,2040,0.0
REGION,EGYCOAPRP00X,2040,0.0
REGION,EGYCOASCC01N,2040,0.0
REGION,EGYCOASCP01N,2025,6530.347008000001
REGION,EGYCOASCP01N,2026,6530.347008000001
REGION,EGYCOASCP01N,2027,865.8611783365595
REGION,EGYCOASCP01N,2028,1088.391168
REGION,EGYCOASCP01N,2029,1088.391168
REGION,EGYCOASCP01N,2030,1310.9211576634407
REGION,EGYCOASCP01N,2031,1088.391168
REGION,EGYCOASCP01N,2032,1088.391168
REGION,EGYCOASCP01N,2033,1088.3911679999997
REGION,EGYCOASCP01N,2034,1088.391168
REGION,EGYCOASCP01N,2035,1088.3911680000006
REGION,EGYCOASCP01N,2036,1088.391168
REGION,EGYCOASCP01N,2037,1088.3911679999997
REGION,EGYCOASCP01N,2038,1088.391168
REGION,EGYCOASCP01N,2039,1088.391168
REGION,EGYCOASCP01N,2040,1088.3911680000006
REGION,EGYCOASCP01O,2040,0.0
REGION,EGYEL1TRP00X,2018,182.73112455971636
REGION,EGYEL1TRP00X,2019,1053.6940312193944
REGION,EGYEL1TRP00X,2020,183.36669466450223
REGION,EGYEL1TRP00X,2021,746.8872737265273
REGION,EGYEL1TRP00X,2022,1003.0916712360782
REGION,EGYEL1TRP00X,2023,1171.6811379279623
REGION,EGYEL1TRP00X,2024,991.8005703573128
REGION,EGYEL1TRP00X,2025,1024.105380287939
REGION,EGYEL1TRP00X,2026,796.5463175040941
REGION,EGYEL1TRP00X,2027,792.764616308077
REGION,EGYEL1TRP00X,2028,789.2848759781742
REGION,EGYEL1TRP00X,2029,750.1229566611615
REGION,EGYEL1TRP00X,2030,749.6044456893765
REGION,EGYEL1TRP00X,2031,993.2126198426251
REGION,EGYEL1TRP00X,2032,993.7744355737357
REGION,EGYEL1TRP00X,2033,994.2990139819742
REGION,EGYEL1TRP00X,2034,995.0565733670985
REGION,EGYEL1TRP00X,2035,995.915160521166
REGION,EGYEL1TRP00X,2036,1237.4807711467295
REGION,EGYEL1TRP00X,2037,1237.8713923392527
REGION,EGYEL1TRP00X,2038,1238.038335593027
REGION,EGYEL1TRP00X,2039,1237.3959162355075
REGION,EGYEL1TRP00X,2040,1537.0881447145468
REGION,EGYEL2DIP00X,2018,1207.63338975636
REGION,EGYEL2DIP00X,2019,6962.833252961468
REGION,EGYEL2DIP00X,2020,1211.691137339074
REGION,EGYEL2DIP00X,2021,4935.447474916915
REGION,EGYEL2DIP00X,2022,6628.451749098885
REGION,EGYEL2DIP00X,2023,7742.494640110462
REGION,EGYEL2DIP00X,2024,6553.839907015797
REGION,EGYEL2DIP00X,2025,6767.310799088026
REGION,EGYEL2DIP00X,2026,5263.595524616504
REGION,EGYEL2DIP00X,2027,5238.605960226563
REGION,EGYEL2DIP00X,2028,5215.611759858333
REGION,EGYEL2DIP00X,2029,4956.828938668072
REGION,EGYEL2DIP00X,2030,4953.402606801853
REGION,EGYEL2DIP00X,2031,6563.170760963811
REGION,EGYEL2DIP00X,2032,6566.883251628727
REGION,EGYEL2DIP00X,2033,6570.34967724798
REGION,EGYEL2DIP00X,2034,6575.355646268975
REGION,EGYEL2DIP00X,2035,6581.0292090013445
REGION,EGYEL2DIP00X,2036,8177.300058603775
REGION,EGYEL2DIP00X,2037,8179.8812920055725
REGION,EGYEL2DIP00X,2038,8180.984456685535
REGION,EGYEL2DIP00X,2039,8176.739335490628
REGION,EGYEL2DIP00X,2040,10157.112149876855
REGION,EGYEL3DIP00X,2040,0.0
REGION,EGYEL4DIP00X,2040,0.0
REGION,EGYELJORBP00,2040,0.0
REGION,EGYELSAUBP00,2040,0.0
REGION,EGYELSDNBP00,2021,1600.0
REGION,EGYELSDNBP00,2030,492.970792410766
REGION,EGYELSDNBP00,2031,1293.284536143896
REGION,EGYELSDNBP00,2032,964.2482563057569
REGION,EGYELSDNBP00,2033,1097.3400469567705
REGION,EGYELSDNBP00,2034,152.15636818281
REGION,EGYELSDNBP00,2040,0.0
REGION,EGYGATURBP00,2019,126.1145567965856
REGION,EGYGATURBP00,2040,0.0
REGION,EGYGEOCVP01N,2040,0.0
REGION,EGYGEOCVP01O,2040,0.0
REGION,EGYHFODIP00X,2040,0.0
REGION,EGYHFOEMP00X,2040,0.0
REGION,EGYHFOGCP01N,2015,1711.1088
REGION,EGYHFOGCP01N,2016,1711.1088
REGION,EGYHFOGCP01N,2031,638.5787942656491
REGION,EGYHFOGCP01N,2032,1711.1088
REGION,EGYHFOGCP01N,2033,1711.1088
REGION,EGYHFOGCP01N,2034,1711.1088
REGION,EGYHFOGCP01N,2035,1711.1088
REGION,EGYHFOGCP01N,2036,1711.1088
REGION,EGYHFOGCP01N,2037,1711.1088
REGION,EGYHFOGCP01N,2038,1711.1088
REGION,EGYHFOGCP01N,2039,1711.1088
REGION,EGYHFOGCP01N,2040,1711.1088
REGION,EGYHFOGCP01O,2040,0.0
REGION,EGYHFOIMP00X,2040,0.0
REGION,EGYHYDLSP00X,2023,638.8202037150643
REGION,EGYHYDLSP00X,2029,789.6932042849357
REGION,EGYHYDLSP00X,2031,1428.513408
REGION,EGYHYDLSP00X,2040,0.0
REGION,EGYHYDMGRID1,2040,0.0
REGION,EGYHYDMSP00X,2018,91.42485811200001
REGION,EGYHYDMSP00X,2029,714.2567039999999
REGION,EGYHYDMSP00X,2031,714.256704
REGION,EGYHYDMSP00X,2032,714.256704
REGION,EGYHYDMSP00X,2040,0.0
REGION,EGYHYDSSP00X,2040,0.0
REGION,EGYLFODIP00X,2040,0.0
REGION,EGYLFOEMP00X,2040,0.0
REGION,EGYLFOIMP00X,2040,0.0
REGION,EGYLFOMGRID1,2040,0.0
REGION,EGYLFORCP00X,2015,28.188000000000002
REGION,EGYLFORCP00X,2016,28.188000000000002
REGION,EGYLFORCP00X,2017,28.188000000000002
REGION,EGYLFORCP00X,2018,28.188000000000002
REGION,EGYLFORCP00X,2040,0.0
REGION,EGYLFORCP01N,2015,489.888
REGION,EGYLFORCP01N,2016,730.63296
REGION,EGYLFORCP01N,2034,1399.68
REGION,EGYLFORCP01N,2035,1399.68
REGION,EGYLFORCP01N,2036,1399.68
REGION,EGYLFORCP01N,2037,1399.68
REGION,EGYLFORCP01N,2038,1399.68
REGION,EGYLFORCP01N,2039,1399.68
REGION,EGYLFORCP01N,2040,1399.68
REGION,EGYLFORCP01O,2040,0.0
REGION,EGYLFOSALON1,2040,0.0
REGION,EGYLNGEXP00X,2015,332.20815063072
REGION,EGYLNGEXP00X,2017,450.85391871312
REGION,EGYLNGEXP00X,2040,0.0
REGION,EGYLNGIMP00X,2034,3042.4298047582874
REGION,EGYLNGIMP00X,2035,1935.0647539311917
REGION,EGYLNGIMP00X,2036,214.10907409909993
REGION,EGYLNGIMP00X,2037,211.11073343576786
REGION,EGYLNGIMP00X,2038,210.9325092826619
REGION,EGYLNGIMP00X,2039,210.76972899434207
REGION,EGYLNGIMP00X,2040,210.44735578049207
REGION,EGYNGACCC01N,2040,0.0
REGION,EGYNGACCP01N,2015,749.52864
REGION,EGYNGACCP01N,2016,440.8992
REGION,EGYNGACCP01N,2017,661.3488
REGION,EGYNGACCP01N,2018,12697.89696
REGION,EGYNGACCP01N,2020,440.8992
REGION,EGYNGACCP01N,2021,440.8992
REGION,EGYNGACCP01N,2022,440.8992
REGION,EGYNGACCP01N,2023,440.8992
REGION,EGYNGACCP01N,2024,440.8992
REGION,EGYNGACCP01N,2025,440.8992
REGION,EGYNGACCP01N,2026,440.8992
REGION,EGYNGACCP01N,2027,440.8992
REGION,EGYNGACCP01N,2028,440.8992
REGION,EGYNGACCP01N,2029,440.8992
REGION,EGYNGACCP01N,2030,881.7984
REGION,EGYNGACCP01N,2031,881.7984
REGION,EGYNGACCP01N,2032,881.7984
REGION,EGYNGACCP01N,2033,881.7984
REGION,EGYNGACCP01N,2034,881.7984
REGION,EGYNGACCP01N,2035,881.7984
REGION,EGYNGACCP01N,2036,881.7984
REGION,EGYNGACCP01N,2037,881.7984
REGION,EGYNGACCP01N,2038,881.7984
REGION,EGYNGACCP01N,2039,881.7984
REGION,EGYNGACCP01N,2040,881.7984
REGION,EGYNGACCP01O,2040,0.0
REGION,EGYNGADIP00X,2040,0.0
REGION,EGYNGAGCP01N,2015,909.792
REGION,EGYNGAGCP01N,2016,303.264
REGION,EGYNGAGCP01N,2017,153.9648
REGION,EGYNGAGCP01N,2018,909.792
REGION,EGYNGAGCP01N,2040,0.0
REGION,EGYNGAGCP01O,2040,0.0
REGION,EGYNGAPRP00X,2040,0.0
REGION,EGYNGGCP01N,2040,0.0
REGION,EGYNGGCP01O,2040,0.0
REGION,EGYSOLARP00X,2040,0.0
REGION,EGYSOLCNP01X,2021,6229.27584
REGION,EGYSOLCNP01X,2040,0.0
REGION,EGYSOLCSP01X,2021,7959.8681856
REGION,EGYSOLCSP01X,2040,0.0
REGION,EGYSOLMGRID1,2040,0.0
REGION,EGYSOLPRP00X,2020,2376.0
REGION,EGYSOLPRP00X,2021,2285.28
REGION,EGYSOLPRP00X,2022,2194.56
REGION,EGYSOLPRP00X,2023,2103.84
REGION,EGYSOLPRP00X,2024,2013.12
REGION,EGYSOLPRP00X,2025,1922.4
REGION,EGYSOLPRP00X,2026,1831.68
REGION,EGYSOLPRP00X,2027,1740.96
REGION,EGYSOLPRP00X,2028,1650.24
REGION,EGYSOLPRP00X,2029,1559.52
REGION,EGYSOLPRP00X,2030,1468.8
REGION,EGYSOLPRP00X,2031,1445.04
REGION,EGYSOLPRP00X,2032,1421.28
REGION,EGYSOLPRP00X,2033,1397.52
REGION,EGYSOLPRP00X,2034,1373.76
REGION,EGYSOLPRP00X,2035,1350.0
REGION,EGYSOLPRP00X,2036,1326.24
REGION,EGYSOLPRP00X,2037,1302.48
REGION,EGYSOLPRP00X,2038,1278.72
REGION,EGYSOLPRP00X,2039,1254.96
REGION,EGYSOLPRP00X,2040,1231.2
REGION,EGYSOLPRSAL1,2040,0.0
REGION,EGYSOLPRSAL2,2040,0.0
REGION,EGYSOLPRSAL3,2040,0.0
REGION,EGYSOLPRSAL4,2040,0.0
REGION,EGYSOLPRSAL5,2040,0.0
REGION,EGYSOLPSP00X,2020,3673.08
REGION,EGYSOLPSP00X,2021,3535.812
REGION,EGYSOLPSP00X,2022,3398.544
REGION,EGYSOLPSP00X,2024,3124.008
REGION,EGYSOLPSP00X,2025,2986.74
REGION,EGYSOLPSP00X,2026,2849.472
REGION,EGYSOLPSP00X,2027,2712.204
REGION,EGYSOLPSP00X,2028,2574.936
REGION,EGYSOLPSP00X,2029,2437.668
REGION,EGYSOLPSP00X,2030,2300.4
REGION,EGYSOLPSP00X,2031,2537.2116
REGION,EGYSOLPSP00X,2032,2511.839484
REGION,EGYSOLPSP00X,2033,2486.72108916
REGION,EGYSOLPSP00X,2034,2461.8538782684
REGION,EGYSOLPSP00X,2035,2437.23533948572
REGION,EGYSOLPSP00X,2036,2412.86298609086
REGION,EGYSOLPSP00X,2037,2388.73435622995
REGION,EGYSOLPSP00X,2038,2364.84701266765
REGION,EGYSOLPSP00X,2039,2341.19854254097
REGION,EGYSOLPSP00X,2040,2317.78655711556
REGION,EGYSOLPUP00X,2015,17.9579027728741
REGION,EGYSOLPUP00X,2016,53.8737083186223
REGION,EGYSOLPUP00X,2018,89.7895138643705
REGION,EGYSOLPUP00X,2020,179.59474089366725
REGION,EGYSOLPUP00X,2021,1727.32577296583
REGION,EGYSOLPUP00X,2022,767.6175917647497
REGION,EGYSOLPUP00X,2025,1453.4677556795
REGION,EGYSOLPUP00X,2026,1385.00325135792
REGION,EGYSOLPUP00X,2027,1316.53874703633
REGION,EGYSOLPUP00X,2028,1248.07424271475
REGION,EGYSOLPUP00X,2029,1179.60973839317
REGION,EGYSOLPUP00X,2030,1111.14523407159
REGION,EGYSOLPUP00X,2031,1094.30970022202
REGION,EGYSOLPUP00X,2032,1077.47416637245
REGION,EGYSOLPUP00X,2033,1060.63863252288
REGION,EGYSOLPUP00X,2034,1043.80309867331
REGION,EGYSOLPUP00X,2035,1026.96756482374
REGION,EGYSOLPUP00X,2036,1010.13203097417
REGION,EGYSOLPUP00X,2037,993.2964971246
REGION,EGYSOLPUP00X,2038,976.46096327503
REGION,EGYSOLPUP00X,2039,959.625429425461
REGION,EGYSOLPUP00X,2040,942.789895575891
REGION,EGYURNIMP00X,2040,0.0
REGION,EGYURNPRP00X,2040,0.0
REGION,EGYURNPWP01N,2039,2620.919093663191
REGION,EGYURNPWP01N,2040,3427.64853755904
REGION,EGYURNPWP01O,2040,0.0
REGION,EGYWINMGRID1,2040,0.0
REGION,EGYWINOFP00X,2037,3078.736128
REGION,EGYWINOFP00X,2038,3018.269952
REGION,EGYWINOFP00X,2039,2957.803776
REGION,EGYWINOFP00X,2040,2897.3376
REGION,EGYWINONP00X,2015,525.2686561065672
REGION,EGYWINONP00X,2016,437.723880088806
REGION,EGYWINONP00X,2018,744.1305961509702
REGION,EGYWINONP00X,2021,2178.51808013429
REGION,EGYWINONP00X,2022,2168.41675982455
REGION,EGYWINONP00X,2023,2158.31543951481
REGION,EGYWINONP00X,2024,2148.21411920507
REGION,EGYWINONP00X,2025,2138.11279889532
REGION,EGYWINONP00X,2026,2128.01147858558
REGION,EGYWINONP00X,2027,2117.91015827584
REGION,EGYWINONP00X,2028,2107.8088379661
REGION,EGYWINONP00X,2029,2097.70751765636
REGION,EGYWINONP00X,2030,2087.60619734662
REGION,EGYWINONP00X,2031,2083.1167216534
REGION,EGYWINONP00X,2032,2078.62724596018
REGION,EGYWINONP00X,2033,2074.13777026696
REGION,EGYWINONP00X,2034,2069.64829457374
REGION,EGYWINONP00X,2035,2065.15881888052
REGION,EGYWINONP00X,2036,2060.66934318731
REGION,EGYWINONP00X,2037,2056.17986749409
REGION,EGYWINONP00X,2038,2051.69039180087
REGION,EGYWINONP00X,2039,2047.20091610765
REGION,EGYWINONP00X,2040,939.6472625906396
REGION,EGYWINPRP00X,2040,0.0
REGION,ERIBACKSTOP,2040,0.0
REGION,ERIBIOCHC01N,2040,0.0
REGION,ERIBIOCHP01N,2021,26.536758382484894
REGION,ERIBIOCHP01N,2022,36.654983520639085
REGION,ERIBIOCHP01N,2023,39.14084941911514
REGION,ERIBIOCHP01N,2040,0.0
REGION,ERIBIOCHP01O,2040,0.0
REGION,ERIBIODIP00X,2040,0.0
REGION,ERIBIOIMP00X,2040,0.0
REGION,ERIBIOPRP00X,2040,0.0
REGION,ERICO1DIP00X,2040,0.0
REGION,ERICO1IMP00X,2040,0.0
REGION,ERICO1PRP00X,2040,0.0
REGION,ERICO1R1P00X,2040,0.0
REGION,ERICO1R2P00X,2040,0.0
REGION,ERICO1RCP00X,2040,0.0
REGION,ERICOADIP00X,2040,0.0
REGION,ERICOAIMP00X,2040,0.0
REGION,ERICOAPRP00X,2040,0.0
REGION,ERICOASCC01N,2040,0.0
REGION,ERICOASCP01N,2040,0.0
REGION,ERICOASCP01O,2040,0.0
REGION,ERIEL1TRP00X,2018,2.047617690873923
REGION,ERIEL1TRP00X,2019,1.2267758973939882
REGION,ERIEL1TRP00X,2020,0.7585444949680057
REGION,ERIEL1TRP00X,2021,6.747618847377969
REGION,ERIEL1TRP00X,2022,6.0932709745728655
REGION,ERIEL1TRP00X,2023,6.067584195396709
REGION,ERIEL1TRP00X,2024,6.04205950226705
REGION,ERIEL1TRP00X,2025,7.455342234567828
REGION,ERIEL1TRP00X,2026,7.543005145873383
REGION,ERIEL1TRP00X,2027,3.842336145447722
REGION,ERIEL1TRP00X,2028,3.8263073295845436
REGION,ERIEL1TRP00X,2029,3.8103786044540966
REGION,ERIEL1TRP00X,2030,2.2336168229188957
REGION,ERIEL1TRP00X,2031,3.2501681415769688
REGION,ERIEL1TRP00X,2032,2.6939897740744008
REGION,ERIEL1TRP00X,2033,2.0070072274291455
REGION,ERIEL1TRP00X,2034,2.1075413300580026
REGION,ERIEL1TRP00X,2035,2.1460123966176075
REGION,ERIEL1TRP00X,2036,2.2571936627210927
REGION,ERIEL1TRP00X,2037,2.372772208037188
REGION,ERIEL1TRP00X,2038,2.493144817049236
REGION,ERIEL1TRP00X,2039,2.618867850824048
REGION,ERIEL1TRP00X,2040,2.6704616968682724
REGION,ERIEL2DIP00X,2018,13.334198476100758
REGION,ERIEL2DIP00X,2019,7.988831864426563
REGION,ERIEL2DIP00X,2020,4.939683315313809
REGION,ERIEL2DIP00X,2021,4.092811019808969
REGION,ERIEL2DIP00X,2025,9.368546141830913
REGION,ERIEL2DIP00X,2026,10.103545490372149
REGION,ERIEL2DIP00X,2040,0.0
REGION,ERIEL3DIP00X,2021,39.84805264685574
REGION,ERIEL3DIP00X,2022,39.67971446428012
REGION,ERIEL3DIP00X,2023,39.51244075079022
REGION,ERIEL3DIP00X,2024,39.346222550516586
REGION,ERIEL3DIP00X,2025,39.18105100157804
REGION,ERIEL3DIP00X,2026,39.016917334905784
REGION,ERIEL3DIP00X,2027,25.02150351812241
REGION,ERIEL3DIP00X,2028,24.917122990930167
REGION,ERIEL3DIP00X,2029,24.813394260073828
REGION,ERIEL3DIP00X,2030,24.710311910031074
REGION,ERIEL3DIP00X,2031,14.330344444241522
REGION,ERIEL3DIP00X,2032,14.94301593926583
REGION,ERIEL3DIP00X,2033,15.581941269151768
REGION,ERIEL3DIP00X,2034,16.24824776587945
REGION,ERIEL3DIP00X,2035,16.943111259040393
REGION,ERIEL3DIP00X,2036,17.6677581657408
REGION,ERIEL3DIP00X,2037,18.42346767070573
REGION,ERIEL3DIP00X,2038,19.21157400047685
REGION,ERIEL3DIP00X,2039,20.033468795784053
REGION,ERIEL3DIP00X,2040,20.89060358631691
REGION,ERIEL4DIP00X,2040,0.0
REGION,ERIGEOCVP01N,2024,360.47052428876896
REGION,ERIGEOCVP01N,2025,84.49584575621678
REGION,ERIGEOCVP01N,2026,84.17569207146676
REGION,ERIGEOCVP01N,2027,35.87313660947865
REGION,ERIGEOCVP01N,2028,20.662498008661167
REGION,ERIGEOCVP01N,2029,43.37068759127612
REGION,ERIGEOCVP01N,2030,47.41617178276435
REGION,ERIGEOCVP01N,2031,31.18468530130783
REGION,ERIGEOCVP01N,2032,26.91278221911861
REGION,ERIGEOCVP01N,2033,21.668819394495056
REGION,ERIGEOCVP01N,2034,22.526643280589454
REGION,ERIGEOCVP01N,2035,18.05980762219351
REGION,ERIGEOCVP01N,2036,20.44292038900091
REGION,ERIGEOCVP01N,2037,27.926137490566113
REGION,ERIGEOCVP01N,2038,32.68201888859523
REGION,ERIGEOCVP01N,2039,27.29894911629456
REGION,ERIGEOCVP01N,2040,30.23549806058321
REGION,ERIGEOCVP01O,2040,0.0
REGION,ERIHFODIP00X,2040,0.0
REGION,ERIHFOGCP01N,2040,0.0
REGION,ERIHFOGCP01O,2040,0.0
REGION,ERIHFOIMP00X,2040,0.0
REGION,ERIHYDLSP00X,2040,0.0
REGION,ERIHYDMGRID1,2040,0.0
REGION,ERIHYDMSP00X,2040,0.0
REGION,ERIHYDSSP00X,2040,0.0
REGION,ERILFODIP00X,2040,0.0
REGION,ERILFOIMP00X,2040,0.0
REGION,ERILFOMGRID1,2040,0.0
REGION,ERILFORCP00X,2018,1.1849235202998276
REGION,ERILFORCP00X,2040,0.0
REGION,ERILFORCP01N,2016,66.624768
REGION,ERILFORCP01N,2040,0.0
REGION,ERILFORCP01O,2040,0.0
REGION,ERILFOSALON1,2040,0.0
REGION,ERILNGEXP00X,2040,0.0
REGION,ERILNGIMP00X,2033,0.10155752067550691
REGION,ERILNGIMP00X,2034,0.23195223526854086
REGION,ERILNGIMP00X,2035,0.2681961291620059
REGION,ERILNGIMP00X,2036,0.2557618809298487
REGION,ERILNGIMP00X,2037,0.19153702411569637
REGION,ERILNGIMP00X,2038,0.15558402285301634
REGION,ERILNGIMP00X,2039,0.2242002984745391
REGION,ERILNGIMP00X,2040,0.1874904575292746
REGION,ERINGACCC01N,2040,0.0
REGION,ERINGACCP01N,2033,2.042867174884726
REGION,ERINGACCP01N,2034,4.677118301982967
REGION,ERINGACCP01N,2035,5.424372821654029
REGION,ERINGACCP01N,2036,5.191183107804084
REGION,ERINGACCP01N,2037,3.9079135109140313
REGION,ERINGACCP01N,2038,3.1916020836939123
REGION,ERINGACCP01N,2039,4.596364496038143
REGION,ERINGACCP01N,2040,3.8644260627238447
REGION,ERINGACCP01O,2040,0.0
REGION,ERINGADIP00X,2040,0.0
REGION,ERINGAGCP01N,2040,0.0
REGION,ERINGAGCP01O,2040,0.0
REGION,ERINGAPRP00X,2040,0.0
REGION,ERINGGCP01N,2040,0.0
REGION,ERINGGCP01O,2040,0.0
REGION,ERISOLARP00X,2040,0.0
REGION,ERISOLCNP01X,2040,0.0
REGION,ERISOLCSP01X,2040,0.0
REGION,ERISOLMGRID1,2040,0.0
REGION,ERISOLPRP00X,2016,2.376
REGION,ERISOLPRP00X,2022,5.007468094317812
REGION,ERISOLPRP00X,2023,19.951318109280546
REGION,ERISOLPRP00X,2027,23.685499932460818
REGION,ERISOLPRP00X,2028,46.96151346332105
REGION,ERISOLPRP00X,2029,21.654708389375955
REGION,ERISOLPRP00X,2030,43.64689989646497
REGION,ERISOLPRP00X,2031,10.244027283021492
REGION,ERISOLPRP00X,2032,18.241793126113688
REGION,ERISOLPRP00X,2033,27.66906823885457
REGION,ERISOLPRP00X,2034,27.389340583384108
REGION,ERISOLPRP00X,2035,31.684905544611343
REGION,ERISOLPRP00X,2036,32.53487858642563
REGION,ERISOLPRP00X,2037,30.75433348865959
REGION,ERISOLPRP00X,2038,30.30816887265808
REGION,ERISOLPRP00X,2039,29.847465295923037
REGION,ERISOLPRP00X,2040,34.414832021416814
REGION,ERISOLPRSAL1,2040,0.0
REGION,ERISOLPRSAL2,2040,0.0
REGION,ERISOLPRSAL3,2040,0.0
REGION,ERISOLPRSAL4,2040,0.0
REGION,ERISOLPRSAL5,2040,0.0
REGION,ERISOLPSP00X,2040,0.0
REGION,ERISOLPUP00X,2040,0.0
REGION,ERIURNIMP00X,2040,0.0
REGION,ERIURNPRP00X,2040,0.0
REGION,ERIURNPWP01N,2040,0.0
REGION,ERIURNPWP01O,2040,0.0
REGION,ERIWINMGRID1,2040,0.0
REGION,ERIWINOFP00X,2040,0.0
REGION,ERIWINONP00X,2040,0.0
REGION,ERIWINPRP00X,2040,0.0
REGION,ESPELMARBP00,2040,0.0
REGION,ETHBACKSTOP,2040,0.0
REGION,ETHBIOCHC01N,2040,0.0
REGION,ETHBIOCHP01N,2040,0.0
REGION,ETHBIOCHP01O,2040,0.0
REGION,ETHBIODIP00X,2040,0.0
REGION,ETHBIOIMP00X,2040,0.0
REGION,ETHBIOPRP00X,2040,0.0
REGION,ETHCO1DIP00X,2040,0.0
REGION,ETHCO1IMP00X,2040,0.0
REGION,ETHCO1PRP00X,2040,0.0
REGION,ETHCO1R1P00X,2040,0.0
REGION,ETHCO1R2P00X,2040,0.0
REGION,ETHCO1RCP00X,2040,0.0
REGION,ETHCOADIP00X,2040,0.0
REGION,ETHCOAIMP00X,2040,0.0
REGION,ETHCOAPRP00X,2040,0.0
REGION,ETHCOASCC01N,2040,0.0
REGION,ETHCOASCP01N,2040,0.0
REGION,ETHCOASCP01O,2040,0.0
REGION,ETHEL1TRP00X,2016,15.721902412496888
REGION,ETHEL1TRP00X,2017,15.168448774225652
REGION,ETHEL1TRP00X,2018,13.081403065505716
REGION,ETHEL1TRP00X,2019,78.8879523865672
REGION,ETHEL1TRP00X,2020,41.362902032248655
REGION,ETHEL1TRP00X,2021,162.52347132516408
REGION,ETHEL1TRP00X,2022,148.76887059803843
REGION,ETHEL1TRP00X,2023,148.39627667184337
REGION,ETHEL1TRP00X,2024,148.03245380240838
REGION,ETHEL1TRP00X,2025,147.67649899643004
REGION,ETHEL1TRP00X,2026,127.6888195841386
REGION,ETHEL1TRP00X,2027,99.64893287610178
REGION,ETHEL1TRP00X,2028,99.36981999759452
REGION,ETHEL1TRP00X,2029,99.10755955269347
REGION,ETHEL1TRP00X,2030,98.86456561799102
REGION,ETHEL1TRP00X,2031,129.38900313034213
REGION,ETHEL1TRP00X,2032,130.1393007059517
REGION,ETHEL1TRP00X,2033,115.22251757797183
REGION,ETHEL1TRP00X,2034,20.321012477367844
REGION,ETHEL1TRP00X,2035,21.54570561087281
REGION,ETHEL1TRP00X,2036,22.844207727710693
REGION,ETHEL1TRP00X,2037,23.754996925434067
REGION,ETHEL1TRP00X,2038,45.31771565869487
REGION,ETHEL1TRP00X,2039,47.69150567417536
REGION,ETHEL1TRP00X,2040,49.235543119744285
REGION,ETHEL2DIP00X,2016,102.38200257428387
REGION,ETHEL2DIP00X,2017,98.77776956563538
REGION,ETHEL2DIP00X,2018,85.18681355178275
REGION,ETHEL2DIP00X,2019,513.7226685688528
REGION,ETHEL2DIP00X,2020,269.357484494389
REGION,ETHEL2DIP00X,2021,801.8623757775987
REGION,ETHEL2DIP00X,2022,712.2916621658031
REGION,ETHEL2DIP00X,2023,709.8653101023162
REGION,ETHEL2DIP00X,2024,707.4960756410558
REGION,ETHEL2DIP00X,2025,705.1780784401528
REGION,ETHEL2DIP00X,2026,575.0172148919982
REGION,ETHEL2DIP00X,2027,573.119928977086
REGION,ETHEL2DIP00X,2028,571.3023306183811
REGION,ETHEL2DIP00X,2029,569.5944762307566
REGION,ETHEL2DIP00X,2030,568.0120864132278
REGION,ETHEL2DIP00X,2031,731.5641807072428
REGION,ETHEL2DIP00X,2032,729.7590338822386
REGION,ETHEL2DIP00X,2033,625.5257427719936
REGION,ETHEL2DIP00X,2037,81.84034489928439
REGION,ETHEL2DIP00X,2038,139.29716483733898
REGION,ETHEL2DIP00X,2039,139.0602370950116
REGION,ETHEL2DIP00X,2040,138.7786765208649
REGION,ETHEL3DIP00X,2021,256.4993748875591
REGION,ETHEL3DIP00X,2022,256.4993748875591
REGION,ETHEL3DIP00X,2023,256.49937488755916
REGION,ETHEL3DIP00X,2024,256.49937488755893
REGION,ETHEL3DIP00X,2025,256.49937488755927
REGION,ETHEL3DIP00X,2026,256.4993748875591
REGION,ETHEL3DIP00X,2027,75.7993821275902
REGION,ETHEL3DIP00X,2028,75.79938212759976
REGION,ETHEL3DIP00X,2029,75.79938212759018
REGION,ETHEL3DIP00X,2030,75.79938212759976
REGION,ETHEL3DIP00X,2031,111.02409748593749
REGION,ETHEL3DIP00X,2032,117.71522323550651
REGION,ETHEL3DIP00X,2033,124.80960525836387
REGION,ETHEL3DIP00X,2034,132.3315467327568
REGION,ETHEL3DIP00X,2035,140.30681552461118
REGION,ETHEL3DIP00X,2036,148.76273246026182
